,_id,coc,con,brc,brn,OC,BC,BCM,MBC,SC,SCA,ST
73,6452f7164492547a9de14003,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",CS,COMPUTER SCIENCE AND ENGINEERING,68229,130677,82139,154044,130294,93895,
74,6452f7164492547a9de14004,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,84778,144176,86177,,149926,,
75,6452f7164492547a9de14005,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,147032,,,,,,
76,6452f7164492547a9de14006,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",IT,INFORMATION TECHNOLOGY,62477,115265,82529,113338,152386,,
77,6452f7164492547a9de14008,1101,"Aalim Muhammed Salegh College of Engineering, Muthapudupet, Avadi IAF, Chennai 600055",ME,MECHANICAL ENGINEERING,148385,,,,,,
78,6452f7164492547a9de14007,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",AE,AERONAUTICAL ENGINEERING,137335,,,,,,
79,6452f7164492547a9de14009,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",CE,CIVIL  ENGINEERING,154666,,,,,,
80,6452f7164492547a9de1400a,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",CS,COMPUTER SCIENCE AND ENGINEERING,80964,118936,112847,151859,138134,,
81,6452f7164492547a9de1400b,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,147280,,,,149169,,
82,6452f7164492547a9de1400c,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,150139,,,,,,
83,6452f7164492547a9de1400d,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",IT,INFORMATION TECHNOLOGY,96771,151143,152889,149643,148277,,
84,6452f7164492547a9de1400e,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",TX,TEXTILE TECHNOLOGY,148500,,,,,,
85,6452f7164492547a9de1400f,1107,"Jaya Institute of Technology, Kanchipadi Post, Thiruvallur-Tiruttani NH  Road, Thiruvallur District 631204",FD,FOOD TECHNOLOGY,142474,,,,,,
86,6452f7164492547a9de14011,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,66457,97826,99988,106915,147340,,
87,6452f7164492547a9de14010,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",BT,BIO TECHNOLOGY,87177,142244,,90069,138151,125765,
88,6452f7164492547a9de14012,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",CS,COMPUTER SCIENCE AND ENGINEERING,54315,81278,75602,102146,144084,,
89,6452f7164492547a9de14013,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,75050,88819,95886,128945,149109,,
90,6452f7164492547a9de14015,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,136835,154575,,,,,
91,6452f7164492547a9de14014,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",IT,INFORMATION TECHNOLOGY,56341,83248,88626,111738,124366,,
92,6452f7164492547a9de14016,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",ME,MECHANICAL ENGINEERING,139653,,,,,,
93,6452f7164492547a9de14017,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",MZ,Mechatronics Engineering,131276,,,,,,
94,6452f7164492547a9de14018,1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",AL,Artificial Intelligence and Machine Learning,21928,29913,37753,34885,76461,,
95,6452f7164492547a9de14019,1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,24053,30665,43852,44558,92036,,
96,6452f7164492547a9de1401a,1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CS,COMPUTER SCIENCE AND ENGINEERING,12467,17740,33026,20901,81620,79434,95222
97,6452f7164492547a9de1401b,1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,20691,29426,46045,43331,108218,,
98,6452f7164492547a9de1401c,1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",IT,INFORMATION TECHNOLOGY,15225,19702,,25198,61442,,
99,6452f7164492547a9de1401d,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,7605,11206,18816,18168,47421,,
100,6452f7164492547a9de1401e,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,11621,12423,18811,18974,78343,129462,
101,6452f7164492547a9de14020,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CD,COMPUTER SCIENCE AND DESIGN,14955,19590,23877,21194,80004,111803,
102,6452f7164492547a9de1401f,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CE,CIVIL  ENGINEERING,39731,54463,,55939,146340,,
103,6452f7164492547a9de14021,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CS,COMPUTER SCIENCE AND ENGINEERING,5124,7636,16172,11959,39939,73215,78086
104,6452f7164492547a9de14022,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,10345,13606,20610,18713,49686,108941,114534
105,6452f7164492547a9de14023,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,19515,23162,,36017,95376,,
106,6452f7164492547a9de14024,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",IT,INFORMATION TECHNOLOGY,8704,10752,17597,16671,37560,74864,
107,6452f7164492547a9de14025,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",ME,MECHANICAL ENGINEERING,30194,35294,,51371,109664,,
108,6452f7164492547a9de14026,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,57579,70802,76036,76421,132823,,
109,6452f7164492547a9de14027,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),64580,72241,70196,84129,151732,,
110,6452f7164492547a9de14028,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,58744,80040,83364,93396,133146,,
111,6452f7164492547a9de14029,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",CE,CIVIL  ENGINEERING,148087,,,,,,
112,6452f7164492547a9de1402a,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",CS,COMPUTER SCIENCE AND ENGINEERING,45557,57200,63619,72223,119768,130443,
113,6452f7164492547a9de1402b,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,63697,77120,94693,101259,150070,,
114,6452f7164492547a9de1402c,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,96164,152822,124997,142429,,,
115,6452f7164492547a9de1402d,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",IT,INFORMATION TECHNOLOGY,51391,60583,59903,73670,116603,,
116,6452f7164492547a9de1402e,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",ME,MECHANICAL ENGINEERING,135518,148193,148070,155750,,,
117,6452f7164492547a9de1402f,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,90567,133609,,144414,97466,,
118,6452f7164492547a9de14030,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",CS,COMPUTER SCIENCE AND ENGINEERING,48927,79098,,76525,148931,,
119,6452f7164492547a9de14031,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,144127,,,,,,
120,6452f7164492547a9de14032,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,141602,,,,,,
121,6452f7164492547a9de14033,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",CE,CIVIL  ENGINEERING,152636,,,,,,
122,6452f7164492547a9de14034,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",CS,COMPUTER SCIENCE AND ENGINEERING,62800,90097,77931,155537,121133,153451,
123,6452f7164492547a9de14035,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,137420,152021,,149741,146618,,
124,6452f7164492547a9de14036,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,153847,,,,,,
125,6452f7164492547a9de14037,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",ME,MECHANICAL ENGINEERING,155222,,,,,,
126,6452f7164492547a9de14038,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,42367,49740,43373,60918,115654,,
127,6452f7164492547a9de14039,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",BM,BIO MEDICAL ENGINEERING,37391,73076,81413,93520,137035,92527,
128,6452f7164492547a9de1403b,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,44669,53422,59119,68828,129226,,
129,6452f7164492547a9de1403a,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",CS,COMPUTER SCIENCE AND ENGINEERING,29442,45457,58673,55151,108103,129982,
130,6452f7164492547a9de1403d,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,38123,56326,77374,58470,138917,,
