,Unnamed: 0,_id,coc,con,brc,brn,OC,BC,BCM,MBC,SC,SCA,ST,year
627,627,62b0bac3705ac3b5decdd335,1434,"Surya Group of Institutions, GST Road, Vikravandi Village, Villupuram District 605652 ",EC,Electronics and Communication Engineering,110342,,,,,,,2020
628,628,62b0bac3705ac3b5decdd336,1434,"Surya Group of Institutions, GST Road, Vikravandi Village, Villupuram District 605652 ",EE,Electrical and Electronics Engineering,110909,,,,,,,2020
629,629,62b0bac3705ac3b5decdd337,1434,"Surya Group of Institutions, GST Road, Vikravandi Village, Villupuram District 605652 ",ME,Mechanical Engineering,104832,,,,,,,2020
630,630,62b0bac3705ac3b5decdd338,1436,"A R Engineering College, Vadakuchipalayam, Kappiyampuliyur Post, Villupuram District 605601",CS,Computer Science and Engineering,108338,,,110627.0,,,,2020
631,631,62b0bac3705ac3b5decdd339,1436,"A R Engineering College, Vadakuchipalayam, Kappiyampuliyur Post, Villupuram District 605601",EE,Electrical and Electronics Engineering,82756,,,,,,,2020
632,632,62b0bac3705ac3b5decdd33a,1436,"A R Engineering College, Vadakuchipalayam, Kappiyampuliyur Post, Villupuram District 605601",ME,Mechanical Engineering,110149,,,,,,,2020
633,633,62b0bac3705ac3b5decdd33b,1437,"Rrase College of Engineering, Padappai, Chennai 601301",CS,Computer Science and Engineering,110897,,,,,,,2020
634,634,62b0bac3705ac3b5decdd33c,1437,"Rrase College of Engineering, Padappai, Chennai 601301",EC,Electronics and Communication Engineering,106800,,,,,,,2020
635,635,62b0bac3705ac3b5decdd33e,1437,"Rrase College of Engineering, Padappai, Chennai 601301",EE,Electrical and Electronics Engineering,108226,,,,,,,2020
636,636,62b0bac3705ac3b5decdd33d,1437,"Rrase College of Engineering, Padappai, Chennai 601301",IT,Information Technology,110674,,,,,,,2020
637,637,62b0bac3705ac3b5decdd344,1437,"Rrase College of Engineering, Padappai, Chennai 601301",ME,Mechanical Engineering,105729,,,,,,,2020
638,638,62b0bac3705ac3b5decdd345,1438,"Sree Krishna College of Engineering, Anaicut Post, Unnai Village, Vellore District 632101",CS,Computer Science and Engineering,108619,,,,,,,2020
639,639,62b0bac3705ac3b5decdd342,1438,"Sree Krishna College of Engineering, Anaicut Post, Unnai Village, Vellore District 632101",EE,Electrical and Electronics Engineering,96613,,,,,,,2020
640,640,62b0bac3705ac3b5decdd347,1441,"A K T Memorial College of Engineering and Technology, Neelamangalam Village, Kallakurichi District 606202",CE,Civil Engineering,109486,,,,,,,2020
641,641,62b0bac3705ac3b5decdd348,1441,"A K T Memorial College of Engineering and Technology, Neelamangalam Village, Kallakurichi District 606202",CS,Computer Science and Engineering,100281,107653.0,,108739.0,109845.0,,,2020
642,642,62b0bac3705ac3b5decdd346,1441,"A K T Memorial College of Engineering and Technology, Neelamangalam Village, Kallakurichi District 606202",EC,Electronics and Communication Engineering,106337,109056.0,,109048.0,108734.0,,,2020
643,643,62b0bac3705ac3b5decdd34a,1441,"A K T Memorial College of Engineering and Technology, Neelamangalam Village, Kallakurichi District 606202",EE,Electrical and Electronics Engineering,106955,108648.0,,,,,,2020
644,644,62b0bac3705ac3b5decdd33f,1441,"A K T Memorial College of Engineering and Technology, Neelamangalam Village, Kallakurichi District 606202",ME,Mechanical Engineering,109536,,,,,,,2020
645,645,62b0bac3705ac3b5decdd340,1442,"Prince Dr. K Vasudevan College of Engineering and Technology, Medavakkam-Mambakkam Road, Ponmar, Chennai 600048",AD,Artificial Intelligence and Data Science,51179,106297.0,,100779.0,87046.0,99347.0,,2020
646,646,62b0bac3705ac3b5decdd341,1442,"Prince Dr. K Vasudevan College of Engineering and Technology, Medavakkam-Mambakkam Road, Ponmar, Chennai 600048",BM,Bio- Medical Engineering,92274,101022.0,,110716.0,,,,2020
647,647,62b0bac3705ac3b5decdd343,1442,"Prince Dr. K Vasudevan College of Engineering and Technology, Medavakkam-Mambakkam Road, Ponmar, Chennai 600048",CS,Computer Science and Engineering,91360,102371.0,,108486.0,,,,2020
648,648,62b0bac3705ac3b5decdd34b,1444,"Chendu College of Engineering & Technology, Zamin Endathur Village, Madurantakam Taluk, Chengalpattu District 603331",CS,Computer Science and Engineering,109159,,,,,,,2020
649,649,62b0bac3705ac3b5decdd349,1444,"Chendu College of Engineering & Technology, Zamin Endathur Village, Madurantakam Taluk, Chengalpattu District 603331",EC,Electronics and Communication Engineering,95660,,,,,,,2020
650,650,62b0bac3705ac3b5decdd34e,1444,"Chendu College of Engineering & Technology, Zamin Endathur Village, Madurantakam Taluk, Chengalpattu District 603331",ME,Mechanical Engineering,109658,,,,,,,2020
651,651,62b0bac3705ac3b5decdd34c,1445,"Sri Rangapoopathi College of Engineering, Alampoondi Village, Gingee, Villupuram District 604151",CS,Computer Science and Engineering,110990,,,,,,,2020
652,652,62b0bac3705ac3b5decdd34d,1445,"Sri Rangapoopathi College of Engineering, Alampoondi Village, Gingee, Villupuram District 604151",EE,Electrical and Electronics Engineering,92662,,,,,,,2020
653,653,62b0bac3705ac3b5decdd34f,1445,"Sri Rangapoopathi College of Engineering, Alampoondi Village, Gingee, Villupuram District 604151",ME,Mechanical Engineering,107656,,,,,,,2020
654,654,62b0bac3705ac3b5decdd350,1447,"Jawahar Engineering College, Kaveri Rangan Nagar, Saligramam, Chennai 600093",IE,Industrial Engineering,104819,,,,,,,2020
655,655,62b0bac3705ac3b5decdd352,1447,"Jawahar Engineering College, Kaveri Rangan Nagar, Saligramam, Chennai 600093",IT,Information Technology,90575,,,,,,,2020
656,656,62b0bac3705ac3b5decdd351,1449,"Saraswathy College of Engineering and Technology, NH-45, Main Road, Olakkur, Tindivanam Taluk, Villupuram District 604307",CS,Computer Science and Engineering,105858,,,,,,,2020
657,657,62b0bac3705ac3b5decdd353,1450,"Loyola-ICAM College of Engineering and Technology, Loyola College Campus, Nungambakkam, Chennai 600034",CS,Computer Science and Engineering,5148,7600.0,5354.0,11058.0,24236.0,39133.0,,2020
658,658,62b0bac3705ac3b5decdd354,1450,"Loyola-ICAM College of Engineering and Technology, Loyola College Campus, Nungambakkam, Chennai 600034",EC,Electronics and Communication Engineering,8768,10963.0,35917.0,23350.0,36137.0,,,2020
659,659,62b0bac3705ac3b5decdd355,1450,"Loyola-ICAM College of Engineering and Technology, Loyola College Campus, Nungambakkam, Chennai 600034",EE,Electrical and Electronics Engineering,19234,25153.0,22433.0,42715.0,48376.0,,,2020
660,660,62b0bac3705ac3b5decdd356,1450,"Loyola-ICAM College of Engineering and Technology, Loyola College Campus, Nungambakkam, Chennai 600034",IT,Information Technology,11011,14069.0,10830.0,16847.0,36453.0,63516.0,,2020
661,661,62b0bac3705ac3b5decdd357,1450,"Loyola-ICAM College of Engineering and Technology, Loyola College Campus, Nungambakkam, Chennai 600034",ME,Mechanical Engineering,31395,46721.0,61273.0,70573.0,77748.0,61668.0,,2020
662,662,62b0bac3705ac3b5decdd358,1452,"PERI Institute of Technology, Mannivakkam, West Tambaram, Chennai 600048",CE,Civil Engineering,106677,,,,,,,2020
663,663,62b0bac3705ac3b5decdd359,1452,"PERI Institute of Technology, Mannivakkam, West Tambaram, Chennai 600048",CS,Computer Science and Engineering,60402,108796.0,97004.0,109038.0,109377.0,108863.0,,2020
664,664,62b0bac3705ac3b5decdd35a,1452,"PERI Institute of Technology, Mannivakkam, West Tambaram, Chennai 600048",EC,Electronics and Communication Engineering,90336,109856.0,105341.0,95492.0,105931.0,,,2020
665,665,62b0bac3705ac3b5decdd35c,1452,"PERI Institute of Technology, Mannivakkam, West Tambaram, Chennai 600048",EE,Electrical and Electronics Engineering,93994,,,,,,,2020
666,666,62b0bac3705ac3b5decdd35b,1452,"PERI Institute of Technology, Mannivakkam, West Tambaram, Chennai 600048",ME,Mechanical Engineering,106056,,,,,,,2020
667,667,62b0bac3705ac3b5decdd35d,1501,"Adhiparasakthi College of Engineering, Kalavai, Ranipet District 632506",CE,Civil Engineering,110430,,,,,,,2020
668,668,62b0bac3705ac3b5decdd35e,1501,"Adhiparasakthi College of Engineering, Kalavai, Ranipet District 632506",CS,Computer Science and Engineering,71323,105544.0,,106605.0,100608.0,,,2020
669,669,62b0bac3705ac3b5decdd35f,1501,"Adhiparasakthi College of Engineering, Kalavai, Ranipet District 632506",EC,Electronics and Communication Engineering,101445,,,,,,,2020
670,670,62b0bac3705ac3b5decdd360,1501,"Adhiparasakthi College of Engineering, Kalavai, Ranipet District 632506",EE,Electrical and Electronics Engineering,109881,,,,,,,2020
671,671,62b0bac3705ac3b5decdd361,1501,"Adhiparasakthi College of Engineering, Kalavai, Ranipet District 632506",IT,Information Technology,71600,103904.0,,,,,,2020
672,672,62b0bac3705ac3b5decdd362,1501,"Adhiparasakthi College of Engineering, Kalavai, Ranipet District 632506",ME,Mechanical Engineering,99356,,,,,,,2020
673,673,62b0bac3705ac3b5decdd363,1503,"Arulmigu  Meenakshi Amman College of Engineering, Vadamavandal,Thiruvannamalai District 604410",BT,Bio Technology,93254,,,,,,,2020
674,674,62b0bac3705ac3b5decdd364,1503,"Arulmigu  Meenakshi Amman College of Engineering, Vadamavandal,Thiruvannamalai District 604410",CH,Chemical Engineering,37857,,,,,,,2020
675,675,62b0bac3705ac3b5decdd365,1503,"Arulmigu  Meenakshi Amman College of Engineering, Vadamavandal,Thiruvannamalai District 604410",CS,Computer Science and Engineering,102216,,,,,,,2020
676,676,62b0bac3705ac3b5decdd36a,1503,"Arulmigu  Meenakshi Amman College of Engineering, Vadamavandal,Thiruvannamalai District 604410",EC,Electronics and Communication Engineering,74315,,,,,,,2020
677,677,62b0bac3705ac3b5decdd366,1503,"Arulmigu  Meenakshi Amman College of Engineering, Vadamavandal,Thiruvannamalai District 604410",IT,Information Technology,109992,,,,,,,2020
678,678,62b0bac3705ac3b5decdd367,1503,"Arulmigu  Meenakshi Amman College of Engineering, Vadamavandal,Thiruvannamalai District 604410",ME,Mechanical Engineering,69193,,,,,,,2020
679,679,62b0bac3705ac3b5decdd368,1504,"Arunai Engineering College, Mathur, Thiruvannamalai District 606603",BT,Bio Technology,72896,100550.0,,106542.0,81812.0,,,2020
680,680,62b0bac3705ac3b5decdd369,1504,"Arunai Engineering College, Mathur, Thiruvannamalai District 606603",CE,Civil Engineering,107015,,,,,,,2020
681,681,62b0bac3705ac3b5decdd36b,1504,"Arunai Engineering College, Mathur, Thiruvannamalai District 606603",CH,Chemical Engineering,81023,87375.0,100547.0,96265.0,,,,2020
682,682,62b0bac3705ac3b5decdd36c,1504,"Arunai Engineering College, Mathur, Thiruvannamalai District 606603",CS,Computer Science and Engineering,62736,85853.0,81150.0,109942.0,72414.0,,,2020
683,683,62b0bac3705ac3b5decdd36d,1504,"Arunai Engineering College, Mathur, Thiruvannamalai District 606603",EC,Electronics and Communication Engineering,64145,96341.0,105327.0,103874.0,,,,2020
684,684,62b0bac3705ac3b5decdd36e,1504,"Arunai Engineering College, Mathur, Thiruvannamalai District 606603",EE,Electrical and Electronics Engineering,69239,85208.0,74152.0,103954.0,73187.0,,,2020
685,685,62b0bac3705ac3b5decdd36f,1504,"Arunai Engineering College, Mathur, Thiruvannamalai District 606603",IT,Information Technology,69587,86544.0,88218.0,102474.0,93949.0,,,2020
686,686,62b0bac3705ac3b5decdd370,1504,"Arunai Engineering College, Mathur, Thiruvannamalai District 606603",ME,Mechanical Engineering,96459,99205.0,,107193.0,,,,2020
687,687,62b0bac3705ac3b5decdd371,1505,"C Abdul Hakeem College of Engineering and Technology, Melvisharam, Ranipet District 632509",AE,Aeronautical Engineering,104273,,,,,,,2020
688,688,62b0bac3705ac3b5decdd372,1505,"C Abdul Hakeem College of Engineering and Technology, Melvisharam, Ranipet District 632509",CE,Civil Engineering,101998,,,,,,,2020
689,689,62b0bac3705ac3b5decdd373,1505,"C Abdul Hakeem College of Engineering and Technology, Melvisharam, Ranipet District 632509",CS,Computer Science and Engineering,75278,106278.0,81272.0,103463.0,109996.0,,,2020
690,690,62b0bac3705ac3b5decdd374,1505,"C Abdul Hakeem College of Engineering and Technology, Melvisharam, Ranipet District 632509",EC,Electronics and Communication Engineering,102738,,,,,,,2020
691,691,62b0bac3705ac3b5decdd375,1505,"C Abdul Hakeem College of Engineering and Technology, Melvisharam, Ranipet District 632509",EE,Electrical and Electronics Engineering,96350,,,,,,,2020
692,692,62b0bac3705ac3b5decdd376,1505,"C Abdul Hakeem College of Engineering and Technology, Melvisharam, Ranipet District 632509",IT,Information Technology,80646,107053.0,86086.0,94970.0,,,,2020
693,693,62b0bac3705ac3b5decdd377,1505,"C Abdul Hakeem College of Engineering and Technology, Melvisharam, Ranipet District 632509",ME,Mechanical Engineering,107549,,,,,,,2020
694,694,62b0bac3705ac3b5decdd378,1507,"Ganadipathy Tulsi’s Jain Engineering College, Kaniyambadi, Vellore District 632102",CS,Computer Science and Engineering,86574,104072.0,,107440.0,,,,2020
695,695,62b0bac3705ac3b5decdd379,1507,"Ganadipathy Tulsi’s Jain Engineering College, Kaniyambadi, Vellore District 632102",EC,Electronics and Communication Engineering,106601,,,,,,,2020
696,696,62b0bac3705ac3b5decdd37a,1507,"Ganadipathy Tulsi’s Jain Engineering College, Kaniyambadi, Vellore District 632102",IT,Information Technology,81071,106458.0,96762.0,110510.0,103182.0,,,2020
697,697,62b0bac3705ac3b5decdd37b,1507,"Ganadipathy Tulsi’s Jain Engineering College, Kaniyambadi, Vellore District 632102",ME,Mechanical Engineering,97034,,,,,,,2020
698,698,62b0bac3705ac3b5decdd37c,1509,"Meenakshi College of Engineering, Vembuliamman Koil Street, K K Nagar (West), Chennai 600078",CE,Civil Engineering,55863,,,,,,,2020
699,699,62b0bac3705ac3b5decdd37d,1509,"Meenakshi College of Engineering, Vembuliamman Koil Street, K K Nagar (West), Chennai 600078",CS,Computer Science and Engineering,58346,92380.0,79475.0,94618.0,107125.0,,,2020
700,700,62b0bac3705ac3b5decdd37e,1509,"Meenakshi College of Engineering, Vembuliamman Koil Street, K K Nagar (West), Chennai 600078",EC,Electronics and Communication Engineering,105399,,,,,,,2020
701,701,62b0bac3705ac3b5decdd37f,1509,"Meenakshi College of Engineering, Vembuliamman Koil Street, K K Nagar (West), Chennai 600078",EE,Electrical and Electronics Engineering,88961,,,,,,,2020
702,702,62b0bac3705ac3b5decdd380,1509,"Meenakshi College of Engineering, Vembuliamman Koil Street, K K Nagar (West), Chennai 600078",IT,Information Technology,99630,108456.0,100267.0,101407.0,102555.0,,,2020
703,703,62b0bac3705ac3b5decdd381,1509,"Meenakshi College of Engineering, Vembuliamman Koil Street, K K Nagar (West), Chennai 600078",ME,Mechanical Engineering,101110,,,,,,,2020
704,704,62b0bac3705ac3b5decdd382,1510,"Priyadarshini Engineering College, Vaniyambadi Post, Thiruppattur District 635751",CE,Civil Engineering,108640,,,,,,,2020
705,705,62b0bac3705ac3b5decdd383,1510,"Priyadarshini Engineering College, Vaniyambadi Post, Thiruppattur District 635751",CS,Computer Science and Engineering,69272,109214.0,83534.0,94406.0,110565.0,,,2020
706,706,62b0bac3705ac3b5decdd384,1510,"Priyadarshini Engineering College, Vaniyambadi Post, Thiruppattur District 635751",EC,Electronics and Communication Engineering,110162,,,,,,,2020
707,707,62b0bac3705ac3b5decdd386,1510,"Priyadarshini Engineering College, Vaniyambadi Post, Thiruppattur District 635751",EE,Electrical and Electronics Engineering,109223,,,110412.0,110440.0,,,2020
708,708,62b0bac3705ac3b5decdd385,1510,"Priyadarshini Engineering College, Vaniyambadi Post, Thiruppattur District 635751",ME,Mechanical Engineering,107341,,,,,,,2020
709,709,62b0bac3705ac3b5decdd389,1511,"Ranippettai Engineering College, Thenkadappanthangal, Ranipet District 632513",CS,Computer Science and Engineering,96813,,,,,,,2020
710,710,62b0bac3705ac3b5decdd387,1512,"S K P Engineering College, Thiruvannamalai District 606611",CE,Civil Engineering,87379,,,,,,,2020
711,711,62b0bac3705ac3b5decdd38b,1512,"S K P Engineering College, Thiruvannamalai District 606611",CS,Computer Science and Engineering,106192,,,,,,,2020
712,712,62b0bac3705ac3b5decdd38a,1512,"S K P Engineering College, Thiruvannamalai District 606611",EC,Electronics and Communication Engineering,98045,,,,,,,2020
713,713,62b0bac3705ac3b5decdd38d,1512,"S K P Engineering College, Thiruvannamalai District 606611",EE,Electrical and Electronics Engineering,108823,,,,,,,2020
714,714,62b0bac3705ac3b5decdd38c,1512,"S K P Engineering College, Thiruvannamalai District 606611",IT,Information Technology,104111,,,,,,,2020
715,715,62b0bac3705ac3b5decdd38f,1512,"S K P Engineering College, Thiruvannamalai District 606611",ME,Mechanical Engineering,51937,,,,,,,2020
716,716,62b0bac3705ac3b5decdd388,1512,"S K P Engineering College, Thiruvannamalai District 606611",RM,Robotics and Automation,63244,,,,,,,2020
717,717,62b0bac3705ac3b5decdd38e,1513,"Sri Balaji Chockalingam Engineering College, Arni, Thiruvannamalai District 632317",CE,Civil Engineering,101021,,,,,,,2020
718,718,62b0bac3705ac3b5decdd391,1513,"Sri Balaji Chockalingam Engineering College, Arni, Thiruvannamalai District 632317",CS,Computer Science and Engineering,108988,,,,,,,2020
719,719,62b0bac3705ac3b5decdd390,1513,"Sri Balaji Chockalingam Engineering College, Arni, Thiruvannamalai District 632317",EE,Electrical and Electronics Engineering,85904,,,,,,,2020
720,720,62b0bac3705ac3b5decdd392,1513,"Sri Balaji Chockalingam Engineering College, Arni, Thiruvannamalai District 632317",IT,Information Technology,64778,,,,,,,2020
721,721,62b0bac3705ac3b5decdd396,1513,"Sri Balaji Chockalingam Engineering College, Arni, Thiruvannamalai District 632317",ME,Mechanical Engineering,101631,,,,,,,2020
722,722,62b0bac3705ac3b5decdd393,1514,"Sri Nandhanam College of Engineering and Technology, Thiruppathur Dt 635601",BT,Bio Technology,82512,,,,,,,2020
723,723,62b0bac3705ac3b5decdd394,1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",CE,Civil Engineering,47428,89440.0,88018.0,76722.0,66243.0,79467.0,,2020
724,724,62b0bac3705ac3b5decdd395,1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",CS,Computer Science and Engineering,16217,24033.0,24310.0,30925.0,52159.0,62050.0,,2020
725,725,62b0bac3705ac3b5decdd397,1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",EC,Electronics and Communication Engineering,30037,42186.0,72637.0,40639.0,61613.0,74063.0,105959.0,2020
726,726,62b0bac3705ac3b5decdd398,1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",EE,Electrical and Electronics Engineering,34644,49021.0,80327.0,47456.0,67573.0,102408.0,,2020
727,727,62b0bac3705ac3b5decdd39a,1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",ME,Mechanical Engineering,60292,87549.0,98668.0,78647.0,83626.0,64177.0,,2020
728,728,62b0bac3705ac3b5decdd399,1517,"Thirumalai Engineering College, Kilambi, Kancheepuram District 631551",CE,Civil Engineering,99115,,,,,,,2020
729,729,62b0bac3705ac3b5decdd39c,1517,"Thirumalai Engineering College, Kilambi, Kancheepuram District 631551",CS,Computer Science and Engineering,94479,,,,,,,2020
730,730,62b0bac3705ac3b5decdd39b,1517,"Thirumalai Engineering College, Kilambi, Kancheepuram District 631551",IT,Information Technology,83435,,,,,,,2020
731,731,62b0bac3705ac3b5decdd39d,1517,"Thirumalai Engineering College, Kilambi, Kancheepuram District 631551",ME,Mechanical Engineering,107123,,,,,,,2020
732,732,62b0bac3705ac3b5decdd39e,1518,"Thiruvalluvar College of Engineering and Technology, Vandavasi, Thiruvannamalai District 604505",AE,Aeronautical Engineering,102559,,,,,,,2020
733,733,62b0bac3705ac3b5decdd39f,1518,"Thiruvalluvar College of Engineering and Technology, Vandavasi, Thiruvannamalai District 604505",AU,Automobile Engineering,101692,,,,,,,2020
734,734,62b0bac3705ac3b5decdd3a0,1518,"Thiruvalluvar College of Engineering and Technology, Vandavasi, Thiruvannamalai District 604505",CS,Computer Science and Engineering,109607,,,,,,,2020
735,735,62b0bac3705ac3b5decdd3a1,1518,"Thiruvalluvar College of Engineering and Technology, Vandavasi, Thiruvannamalai District 604505",EC,Electronics and Communication Engineering,105053,,,,,,,2020
736,736,62b0bac3705ac3b5decdd3a2,1518,"Thiruvalluvar College of Engineering and Technology, Vandavasi, Thiruvannamalai District 604505",EE,Electrical and Electronics Engineering,105997,,,,,,,2020
737,737,62b0bac3705ac3b5decdd3a3,1518,"Thiruvalluvar College of Engineering and Technology, Vandavasi, Thiruvannamalai District 604505",IT,Information Technology,110352,,,,,,,2020
738,738,62b0bac3705ac3b5decdd3a5,1518,"Thiruvalluvar College of Engineering and Technology, Vandavasi, Thiruvannamalai District 604505",ME,Mechanical Engineering,108240,,,,,,,2020
739,739,62b0bac3705ac3b5decdd3a4,1519,"Bharathidasan Engineering College, Nattrampalli Post, Thiruppathur District 635854",CE,Civil Engineering,106580,,,,,,,2020
740,740,62b0bac3705ac3b5decdd3a7,1519,"Bharathidasan Engineering College, Nattrampalli Post, Thiruppathur District 635854",CS,Computer Science and Engineering,90494,108798.0,,102472.0,107416.0,,,2020
741,741,62b0bac3705ac3b5decdd3a8,1519,"Bharathidasan Engineering College, Nattrampalli Post, Thiruppathur District 635854",EC,Electronics and Communication Engineering,105514,,,,,,,2020
742,742,62b0bac3705ac3b5decdd3a6,1519,"Bharathidasan Engineering College, Nattrampalli Post, Thiruppathur District 635854",EE,Electrical and Electronics Engineering,108840,,,,,,,2020
743,743,62b0bac3705ac3b5decdd3aa,1519,"Bharathidasan Engineering College, Nattrampalli Post, Thiruppathur District 635854",IT,Information Technology,110911,,,,,,,2020
744,744,62b0bac3705ac3b5decdd3ab,1519,"Bharathidasan Engineering College, Nattrampalli Post, Thiruppathur District 635854",ME,Mechanical Engineering,99664,,,,,,,2020
745,745,62b0bac3705ac3b5decdd3a9,1520,"Kingston Engineering College, Chithoor Main Road, Christianpet Village, Katpadi Taluk,  Vellore District 632059",CE,Civil Engineering,101252,,,,,,,2020
746,746,62b0bac3705ac3b5decdd3ad,1520,"Kingston Engineering College, Chithoor Main Road, Christianpet Village, Katpadi Taluk,  Vellore District 632059",CS,Computer Science and Engineering,66345,110047.0,93872.0,106215.0,76880.0,107537.0,,2020
747,747,62b0bac3705ac3b5decdd3ae,1520,"Kingston Engineering College, Chithoor Main Road, Christianpet Village, Katpadi Taluk,  Vellore District 632059",EC,Electronics and Communication Engineering,69830,90225.0,,89159.0,93621.0,,,2020
748,748,62b0bac3705ac3b5decdd3ac,1520,"Kingston Engineering College, Chithoor Main Road, Christianpet Village, Katpadi Taluk,  Vellore District 632059",EE,Electrical and Electronics Engineering,91933,,,,,,,2020
749,749,62b0bac3705ac3b5decdd3b1,1520,"Kingston Engineering College, Chithoor Main Road, Christianpet Village, Katpadi Taluk,  Vellore District 632059",IT,Information Technology,79050,102492.0,,88856.0,106875.0,,,2020
750,750,62b0bac3705ac3b5decdd3b7,1520,"Kingston Engineering College, Chithoor Main Road, Christianpet Village, Katpadi Taluk,  Vellore District 632059",ME,Mechanical Engineering,106450,,,,,,,2020
751,751,62b0bac3705ac3b5decdd3af,1521,"Sri Sapthagiri Institute of Technology, Ocheri, Arakonam Taluk, Ranipet District 632531",CS,Computer Science and Engineering,104795,,,,106573.0,,,2020
752,752,62b0bac3705ac3b5decdd3b0,1521,"Sri Sapthagiri Institute of Technology, Ocheri, Arakonam Taluk, Ranipet District 632531",EC,Electronics and Communication Engineering,110981,,,,,,,2020
753,753,62b0bac3705ac3b5decdd3b3,1521,"Sri Sapthagiri Institute of Technology, Ocheri, Arakonam Taluk, Ranipet District 632531",ME,Mechanical Engineering,93609,,,,,,,2020
754,754,62b0bac3705ac3b5decdd3b4,1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",CE,Civil Engineering,101405,,,,,,,2020
755,755,62b0bac3705ac3b5decdd3b2,1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",CS,Computer Science and Engineering,90398,105373.0,107528.0,109391.0,95520.0,,,2020
756,756,62b0bac3705ac3b5decdd3b6,1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",EC,Electronics and Communication Engineering,107543,,,,,,,2020
757,757,62b0bac3705ac3b5decdd3b5,1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",EE,Electrical and Electronics Engineering,83184,,,,,,,2020
758,758,62b0bac3705ac3b5decdd3b8,1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",IT,Information Technology,90793,107087.0,96345.0,107500.0,,,,2020
759,759,62b0bac3705ac3b5decdd3b9,1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",ME,Mechanical Engineering,107139,,,,,,,2020
760,760,62b0bac3705ac3b5decdd3ba,1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",PE,Petroleum Engineering,91788,,,,,,,2020
761,761,62b0bac3705ac3b5decdd3bb,1525,"Podhigai College of Engineering and Technology, Vinayakapuram, Adiyur Post, Tirupattur District 635601",CE,Civil Engineering,98919,,,,,,,2020
762,762,62b0bac3705ac3b5decdd3bc,1525,"Podhigai College of Engineering and Technology, Vinayakapuram, Adiyur Post, Tirupattur District 635601",CS,Computer Science and Engineering,102482,,109605.0,108836.0,107721.0,107243.0,,2020
763,763,62b0bac3705ac3b5decdd3bd,1525,"Podhigai College of Engineering and Technology, Vinayakapuram, Adiyur Post, Tirupattur District 635601",EC,Electronics and Communication Engineering,95564,,,,,,,2020
764,764,62b0bac3705ac3b5decdd3be,1525,"Podhigai College of Engineering and Technology, Vinayakapuram, Adiyur Post, Tirupattur District 635601",EE,Electrical and Electronics Engineering,110413,,,,,,,2020
765,765,62b0bac3705ac3b5decdd3bf,1525,"Podhigai College of Engineering and Technology, Vinayakapuram, Adiyur Post, Tirupattur District 635601",ME,Mechanical Engineering,103769,,,,,,,2020
766,766,62b0bac3705ac3b5decdd3c2,1526,"Sri Krishna College of Engineering, Tiruttani High Road, Arakkonam, Ranipet District 631003",CS,Computer Science and Engineering,90434,,,,,,,2020
767,767,62b0bac3705ac3b5decdd3c0,1529,"Oxford College of Engineering, Venmani Village, Karaipoondi Post, Polur Taluk, Thiruvannamalai District 606803",EC,Electronics and Communication Engineering,59764,,,,,,,2020
768,768,62b0bac3705ac3b5decdd3c1,1605,"Idhaya Engineering College for Women, Chinnasalem, Kallakkurichi District 606201",CS,Computer Science and Engineering,89722,107773.0,,98275.0,109264.0,,,2020
769,769,62b0bac3705ac3b5decdd3c4,1605,"Idhaya Engineering College for Women, Chinnasalem, Kallakkurichi District 606201",EC,Electronics and Communication Engineering,91375,,,,,,,2020
770,770,62b0bac3705ac3b5decdd3c3,1605,"Idhaya Engineering College for Women, Chinnasalem, Kallakkurichi District 606201",EE,Electrical and Electronics Engineering,82771,,,,,,,2020
771,771,62b0bac3705ac3b5decdd3c7,1605,"Idhaya Engineering College for Women, Chinnasalem, Kallakkurichi District 606201",IT,Information Technology,108205,,,,,,,2020
772,772,62b0bac3705ac3b5decdd3d1,2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",CE,Civil Engineering,12104,15338.0,21153.0,20002.0,34766.0,45623.0,41474.0,2020
773,773,62b0bac3705ac3b5decdd3d2,2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",CS,Computer Science and Engineering,2790,3720.0,9056.0,5778.0,14028.0,19765.0,,2020
