,Unnamed: 0,_id,coc,con,brc,brn,OC,BC,BCM,MBC,SC,SCA,ST,year
354,354,6452f7164492547a9de1411c,1238,"G R T Institute of Engineering and Technology, GRT Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani Taluk, Thiruvallur District 631209",BM,BIO MEDICAL ENGINEERING,152935,,,,,,,2022
355,355,6452f7164492547a9de1411d,1238,"G R T Institute of Engineering and Technology, GRT Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani Taluk, Thiruvallur District 631209",CS,COMPUTER SCIENCE AND ENGINEERING,62494,117611.0,131116.0,108718.0,104905.0,122482.0,,2022
356,356,6452f7164492547a9de1411e,1238,"G R T Institute of Engineering and Technology, GRT Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani Taluk, Thiruvallur District 631209",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,88923,143934.0,104349.0,106757.0,155944.0,,,2022
357,357,6452f7164492547a9de14120,1238,"G R T Institute of Engineering and Technology, GRT Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani Taluk, Thiruvallur District 631209",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,140218,,,,,,,2022
358,358,6452f7164492547a9de1411f,1238,"G R T Institute of Engineering and Technology, GRT Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani Taluk, Thiruvallur District 631209",ME,MECHANICAL ENGINEERING,152463,,,,,,,2022
359,359,6452f7164492547a9de14121,1241,"T J S Engineering College, Peruvoyal, Near Kavaraipettai, Gummidipoondi Taluk, Thiruvallur District 601206",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,122337,149264.0,,151837.0,141090.0,,,2022
360,360,6452f7164492547a9de14122,1241,"T J S Engineering College, Peruvoyal, Near Kavaraipettai, Gummidipoondi Taluk, Thiruvallur District 601206",CS,COMPUTER SCIENCE AND ENGINEERING,93597,148667.0,122310.0,144230.0,135397.0,,112600.0,2022
361,361,6452f7164492547a9de14123,1241,"T J S Engineering College, Peruvoyal, Near Kavaraipettai, Gummidipoondi Taluk, Thiruvallur District 601206",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,151868,,,,,,,2022
362,362,6452f7164492547a9de14124,1241,"T J S Engineering College, Peruvoyal, Near Kavaraipettai, Gummidipoondi Taluk, Thiruvallur District 601206",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,149824,,,,155302.0,,,2022
363,363,6452f7164492547a9de14125,1241,"T J S Engineering College, Peruvoyal, Near Kavaraipettai, Gummidipoondi Taluk, Thiruvallur District 601206",ME,MECHANICAL ENGINEERING,154419,,,,,,,2022
364,364,6452f7164492547a9de14126,1243,"Madha Institute of Engineering and Technology, Erandamkattalai Village, Sadhananthapuram, Thandalam Post, Chennai  602101",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,139395,,,,,,,2022
365,365,6452f7164492547a9de14127,1243,"Madha Institute of Engineering and Technology, Erandamkattalai Village, Sadhananthapuram, Thandalam Post, Chennai  602101",CS,COMPUTER SCIENCE AND ENGINEERING,151443,,,154275.0,,,,2022
366,366,6452f7164492547a9de14128,1243,"Madha Institute of Engineering and Technology, Erandamkattalai Village, Sadhananthapuram, Thandalam Post, Chennai  602101",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,151424,,,,,,,2022
367,367,6452f7164492547a9de14129,1243,"Madha Institute of Engineering and Technology, Erandamkattalai Village, Sadhananthapuram, Thandalam Post, Chennai  602101",IT,INFORMATION TECHNOLOGY,151738,,,,,,,2022
368,368,6452f7164492547a9de1412a,1243,"Madha Institute of Engineering and Technology, Erandamkattalai Village, Sadhananthapuram, Thandalam Post, Chennai  602101",ME,MECHANICAL ENGINEERING,134814,,,,,,,2022
369,369,6452f7164492547a9de1412b,1243,"Madha Institute of Engineering and Technology, Erandamkattalai Village, Sadhananthapuram, Thandalam Post, Chennai  602101",SC,Computer Science and Engineering (Cyber Security),135075,,,,,,,2022
370,370,6452f7164492547a9de1412c,1301,"Mohammed Sathak A J College of Engineering, Old Mahabalipuram Road (OMR), Egattur, Chengalpattu District 603103",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,66111,128657.0,70216.0,134149.0,138140.0,,,2022
371,371,6452f7164492547a9de1412d,1301,"Mohammed Sathak A J College of Engineering, Old Mahabalipuram Road (OMR), Egattur, Chengalpattu District 603103",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,79855,127722.0,95713.0,153062.0,137671.0,,,2022
372,372,6452f7164492547a9de1412e,1301,"Mohammed Sathak A J College of Engineering, Old Mahabalipuram Road (OMR), Egattur, Chengalpattu District 603103",CE,CIVIL  ENGINEERING,146552,,,,,,,2022
373,373,6452f7164492547a9de1412f,1301,"Mohammed Sathak A J College of Engineering, Old Mahabalipuram Road (OMR), Egattur, Chengalpattu District 603103",CS,COMPUTER SCIENCE AND ENGINEERING,58684,122970.0,89343.0,125254.0,134623.0,,,2022
374,374,6452f7164492547a9de14130,1301,"Mohammed Sathak A J College of Engineering, Old Mahabalipuram Road (OMR), Egattur, Chengalpattu District 603103",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,87791,114917.0,93942.0,125622.0,155887.0,,,2022
375,375,6452f7164492547a9de14131,1301,"Mohammed Sathak A J College of Engineering, Old Mahabalipuram Road (OMR), Egattur, Chengalpattu District 603103",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,120820,,,,,,,2022
376,376,6452f7164492547a9de14132,1301,"Mohammed Sathak A J College of Engineering, Old Mahabalipuram Road (OMR), Egattur, Chengalpattu District 603103",IT,INFORMATION TECHNOLOGY,70072,138091.0,71320.0,123996.0,133922.0,,,2022
377,377,6452f7164492547a9de14133,1301,"Mohammed Sathak A J College of Engineering, Old Mahabalipuram Road (OMR), Egattur, Chengalpattu District 603103",ME,MECHANICAL ENGINEERING,152338,,,,,,,2022
378,378,6452f7164492547a9de14134,1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Chengalpattu District  603103",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,75490,144459.0,92105.0,151393.0,129076.0,,,2022
379,379,6452f7164492547a9de14135,1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Chengalpattu District  603103",AG,AGRICULTURAL ENGINEERING,149229,,,,,,,2022
380,380,6452f7164492547a9de14136,1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Chengalpattu District  603103",BT,BIO TECHNOLOGY,131674,152418.0,150118.0,,155089.0,,,2022
381,381,6452f7164492547a9de14137,1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Chengalpattu District  603103",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,108937,139065.0,,148191.0,155071.0,,,2022
382,382,6452f7164492547a9de14138,1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Chengalpattu District  603103",CS,COMPUTER SCIENCE AND ENGINEERING,56619,105720.0,136975.0,82202.0,152583.0,,,2022
383,383,6452f7164492547a9de14139,1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Chengalpattu District  603103",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,98944,140560.0,,139960.0,127230.0,,,2022
384,384,6452f7164492547a9de1413b,1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Chengalpattu District  603103",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,141249,149925.0,,144703.0,149802.0,,,2022
385,385,6452f7164492547a9de1413a,1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Chengalpattu District  603103",IT,INFORMATION TECHNOLOGY,71152,116897.0,104669.0,108080.0,117349.0,,,2022
386,386,6452f7164492547a9de1413c,1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Chengalpattu District  603103",ME,MECHANICAL ENGINEERING,155308,,,,,,,2022
387,387,6452f7164492547a9de1413d,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,8929,14374.0,21983.0,24041.0,38659.0,85593.0,,2022
388,388,6452f7164492547a9de1413e,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),13903,19380.0,17516.0,25513.0,72765.0,,,2022
389,389,6452f7164492547a9de1413f,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",AU,AUTOMOBILE ENGINEERING,72951,87938.0,73392.0,108203.0,132393.0,128309.0,,2022
390,390,6452f7164492547a9de14140,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",BM,BIO MEDICAL ENGINEERING,21186,41574.0,32957.0,61004.0,114578.0,,,2022
391,391,6452f7164492547a9de14141,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",CE,CIVIL  ENGINEERING,82286,125473.0,94519.0,141924.0,111240.0,,,2022
392,392,6452f7164492547a9de14142,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",CS,COMPUTER SCIENCE AND ENGINEERING,8453,13675.0,13024.0,15551.0,45909.0,126975.0,,2022
393,393,6452f7164492547a9de14143,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,14548,21848.0,25011.0,28246.0,73764.0,,,2022
394,394,6452f7164492547a9de14144,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,26610,36490.0,,44877.0,102510.0,,,2022
395,395,6452f7164492547a9de14145,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",IT,INFORMATION TECHNOLOGY,12832,18041.0,23854.0,21174.0,58998.0,38856.0,,2022
396,396,6452f7164492547a9de14146,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",ME,MECHANICAL ENGINEERING,55634,76131.0,62959.0,80736.0,130651.0,,,2022
397,397,6452f7164492547a9de14147,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",RM,ROBOTICS AND AUTOMATION,29589,40830.0,43007.0,44127.0,99338.0,,,2022
398,398,6452f7164492547a9de14148,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",SC,Computer Science and Engineering (Cyber Security),15468,20010.0,24390.0,25798.0,49265.0,,,2022
399,399,6452f7164492547a9de14149,1306,"Jeppiaar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,34245,45716.0,,55357.0,119858.0,,,2022
400,400,6452f7164492547a9de1414a,1306,"Jeppiaar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",BT,BIO TECHNOLOGY,43898,62440.0,,52761.0,129991.0,,,2022
401,401,6452f7164492547a9de1414b,1306,"Jeppiaar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",CS,COMPUTER SCIENCE AND ENGINEERING,29477,39133.0,53606.0,50943.0,92465.0,,,2022
402,402,6452f7164492547a9de1414c,1306,"Jeppiaar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,39365,52808.0,68597.0,58752.0,146288.0,148459.0,,2022
403,403,6452f7164492547a9de1414d,1306,"Jeppiaar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",IT,INFORMATION TECHNOLOGY,34602,49542.0,45519.0,49755.0,103246.0,91940.0,130660.0,2022
404,404,6452f7164492547a9de1414e,1306,"Jeppiaar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",ME,MECHANICAL ENGINEERING,80829,105380.0,,128246.0,147612.0,,,2022
405,405,6452f7164492547a9de1414f,1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,54193,65559.0,92586.0,81256.0,127412.0,,,2022
406,406,6452f7164492547a9de14150,1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),60900,81845.0,87750.0,90778.0,125119.0,,86605.0,2022
407,407,6452f7164492547a9de14151,1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",BM,BIO MEDICAL ENGINEERING,75984,151787.0,83098.0,112463.0,154780.0,,,2022
408,408,6452f7164492547a9de14152,1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,63147,78347.0,79504.0,83032.0,139452.0,,,2022
409,409,6452f7164492547a9de14153,1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",CS,COMPUTER SCIENCE AND ENGINEERING,46839,61871.0,101597.0,63587.0,106764.0,146234.0,,2022
410,410,6452f7164492547a9de14154,1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,64290,79318.0,97490.0,84484.0,150732.0,69863.0,,2022
411,411,6452f7164492547a9de14155,1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,83114,112147.0,,104795.0,,,,2022
412,412,6452f7164492547a9de14156,1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",IT,INFORMATION TECHNOLOGY,54061,68782.0,65965.0,76337.0,100176.0,,,2022
413,413,6452f7164492547a9de14157,1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",SC,Computer Science and Engineering (Cyber Security),64436,81887.0,90022.0,97172.0,125557.0,,,2022
414,414,6452f7164492547a9de14158,1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,21214,31763.0,22273.0,48326.0,67284.0,57419.0,,2022
415,415,6452f7164492547a9de14159,1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",CE,CIVIL  ENGINEERING,114637,127091.0,,115845.0,126776.0,,,2022
416,416,6452f7164492547a9de1415a,1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",CS,COMPUTER SCIENCE AND ENGINEERING,11697,20444.0,13609.0,27527.0,49782.0,111784.0,,2022
417,417,6452f7164492547a9de1415b,1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,26762,38140.0,36064.0,52733.0,99898.0,118146.0,,2022
418,418,6452f7164492547a9de1415c,1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,47420,63001.0,60691.0,84615.0,149885.0,153945.0,149847.0,2022
419,419,6452f7164492547a9de1415d,1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",IT,INFORMATION TECHNOLOGY,18047,24776.0,26227.0,32327.0,65525.0,57379.0,,2022
420,420,6452f7164492547a9de1415e,1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",ME,MECHANICAL ENGINEERING,71207,141151.0,120246.0,127389.0,144889.0,,,2022
421,421,6452f7164492547a9de1415f,1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,60824,86660.0,129860.0,69443.0,,,,2022
422,422,6452f7164492547a9de14160,1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,63086,82182.0,,109752.0,91360.0,,,2022
423,423,6452f7164492547a9de14161,1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",CS,COMPUTER SCIENCE AND ENGINEERING,35751,69819.0,110812.0,76363.0,92686.0,,,2022
424,424,6452f7164492547a9de14162,1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,69868,101874.0,136055.0,102891.0,133733.0,,,2022
425,425,6452f7164492547a9de14163,1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,136696,,,,,,,2022
426,426,6452f7164492547a9de14164,1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",IT,INFORMATION TECHNOLOGY,56368,81348.0,75142.0,64839.0,102513.0,,,2022
427,427,6452f7164492547a9de14165,1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",ME,MECHANICAL ENGINEERING,75054,,,,,,,2022
428,428,6452f7164492547a9de14166,1311,"K C G College of Technology, Karappakkam, Chennai 600096",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,29200,48969.0,36252.0,48582.0,92858.0,,,2022
429,429,6452f7164492547a9de14167,1311,"K C G College of Technology, Karappakkam, Chennai 600096",AE,AERONAUTICAL ENGINEERING,51639,90800.0,75692.0,97799.0,133619.0,,,2022
430,430,6452f7164492547a9de14168,1311,"K C G College of Technology, Karappakkam, Chennai 600096",AO,AEROSPACE ENGINEERING,41263,84984.0,49739.0,92942.0,124220.0,,,2022
431,431,6452f7164492547a9de14169,1311,"K C G College of Technology, Karappakkam, Chennai 600096",AU,AUTOMOBILE ENGINEERING,95602,,,152539.0,,,,2022
432,432,6452f7164492547a9de1416a,1311,"K C G College of Technology, Karappakkam, Chennai 600096",CE,CIVIL  ENGINEERING,135092,,,,,,,2022
433,433,6452f7164492547a9de1416b,1311,"K C G College of Technology, Karappakkam, Chennai 600096",CS,COMPUTER SCIENCE AND ENGINEERING,30134,45129.0,55752.0,48747.0,89511.0,,,2022
434,434,6452f7164492547a9de1416c,1311,"K C G College of Technology, Karappakkam, Chennai 600096",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,39439,52592.0,82509.0,53718.0,148238.0,,,2022
435,435,6452f7164492547a9de1416d,1311,"K C G College of Technology, Karappakkam, Chennai 600096",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,52410,74391.0,,88275.0,,,,2022
436,436,6452f7164492547a9de1416f,1311,"K C G College of Technology, Karappakkam, Chennai 600096",FT,FASHION TECHNOLOGY,124579,,,,,,,2022
437,437,6452f7164492547a9de1416e,1311,"K C G College of Technology, Karappakkam, Chennai 600096",IT,INFORMATION TECHNOLOGY,38247,48370.0,49605.0,43711.0,95535.0,,,2022
438,438,6452f7164492547a9de14170,1311,"K C G College of Technology, Karappakkam, Chennai 600096",ME,MECHANICAL ENGINEERING,87941,114370.0,,130340.0,,,,2022
439,439,6452f7164492547a9de14171,1311,"K C G College of Technology, Karappakkam, Chennai 600096",MZ,Mechatronics Engineering,76935,93484.0,,99859.0,,147885.0,,2022
440,440,6452f7164492547a9de14172,1313,"Shree Motilal Kanhaiyalal (SMK)Fomra Institute of Technology, Old Mahabalipuram Road (OMR), Kelambakkam, Chengalpattu District 603103",BM,BIO MEDICAL ENGINEERING,155817,,,,,,,2022
441,441,6452f7164492547a9de14173,1313,"Shree Motilal Kanhaiyalal (SMK)Fomra Institute of Technology, Old Mahabalipuram Road (OMR), Kelambakkam, Chengalpattu District 603103",CS,COMPUTER SCIENCE AND ENGINEERING,134301,155451.0,,135727.0,155951.0,,,2022
442,442,6452f7164492547a9de14174,1313,"Shree Motilal Kanhaiyalal (SMK)Fomra Institute of Technology, Old Mahabalipuram Road (OMR), Kelambakkam, Chengalpattu District 603103",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,153934,,,,,,,2022
443,443,6452f7164492547a9de14175,1313,"Shree Motilal Kanhaiyalal (SMK)Fomra Institute of Technology, Old Mahabalipuram Road (OMR), Kelambakkam, Chengalpattu District 603103",ME,MECHANICAL ENGINEERING,152240,,,,,,,2022
444,444,6452f7164492547a9de14176,1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",BM,BIO MEDICAL ENGINEERING,4296,5885.0,4588.0,9111.0,25945.0,108726.0,,2022
445,445,6452f7164492547a9de14177,1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",CE,CIVIL  ENGINEERING,10125,14294.0,18512.0,19654.0,36504.0,57768.0,,2022
446,446,6452f7164492547a9de14178,1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",CH,CHEMICAL  ENGINEERING,7884,9559.0,12927.0,14505.0,41370.0,57264.0,,2022
447,447,6452f7164492547a9de14179,1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",CS,COMPUTER SCIENCE AND ENGINEERING,597,945.0,1803.0,2422.0,11100.0,29900.0,14217.0,2022
448,448,6452f7164492547a9de1417a,1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,1283,1634.0,2470.0,3678.0,14023.0,28884.0,26274.0,2022
449,449,6452f7164492547a9de1417c,1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,2324,2893.0,5149.0,6300.0,21352.0,51939.0,28090.0,2022
450,450,6452f7164492547a9de1417b,1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",IT,INFORMATION TECHNOLOGY,1180,1515.0,2448.0,3550.0,13057.0,32723.0,41013.0,2022
451,451,6452f7164492547a9de1417d,1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",ME,MECHANICAL ENGINEERING,5441,8100.0,10428.0,11830.0,33266.0,64891.0,,2022
452,452,6452f7164492547a9de1417e,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,66702,89827.0,88676.0,104302.0,143742.0,,,2022
453,453,6452f7164492547a9de14180,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",AO,AEROSPACE ENGINEERING,81062,126933.0,135985.0,151526.0,118994.0,,,2022
454,454,6452f7164492547a9de1417f,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",BM,BIO MEDICAL ENGINEERING,84000,148205.0,,138445.0,149746.0,,,2022
455,455,6452f7164492547a9de14181,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CE,CIVIL  ENGINEERING,139986,,,,,,,2022
456,456,6452f7164492547a9de14182,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CH,CHEMICAL  ENGINEERING,69292,148064.0,84808.0,154909.0,149670.0,,,2022
457,457,6452f7164492547a9de14183,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CS,COMPUTER SCIENCE AND ENGINEERING,62060,92872.0,86821.0,94267.0,145567.0,137929.0,143924.0,2022
458,458,6452f7164492547a9de14184,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,82837,104713.0,103434.0,105935.0,148202.0,,,2022
459,459,6452f7164492547a9de14185,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,92339,131234.0,,143009.0,152253.0,,,2022
460,460,6452f7164492547a9de14186,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",IT,INFORMATION TECHNOLOGY,53134,81468.0,83317.0,69756.0,124085.0,155829.0,,2022
461,461,6452f7164492547a9de14187,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",ME,MECHANICAL ENGINEERING,143778,,,148520.0,149420.0,,,2022
462,462,6452f7164492547a9de14188,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",MU,MECHANICAL AND AUTOMATION ENGINEERING,109755,152101.0,,155797.0,154112.0,149555.0,,2022
463,463,6452f7164492547a9de14189,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",MZ,Mechatronics Engineering,112650,153056.0,126879.0,150837.0,152350.0,,,2022
464,464,6452f7164492547a9de1418a,1317,"St. Joseph’s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,15999,25617.0,49699.0,26530.0,81786.0,,128491.0,2022
465,465,6452f7164492547a9de1418b,1317,"St. Joseph’s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",AL,Artificial Intelligence and Machine Learning,22242,30393.0,32493.0,37949.0,116761.0,,,2022
466,466,6452f7164492547a9de1418c,1317,"St. Joseph’s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",BT,BIO TECHNOLOGY,29584,48425.0,30247.0,70449.0,76568.0,,,2022
467,467,6452f7164492547a9de1418d,1317,"St. Joseph’s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CE,CIVIL  ENGINEERING,92962,131000.0,,132161.0,98243.0,,,2022
468,468,6452f7164492547a9de1418e,1317,"St. Joseph’s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CH,CHEMICAL  ENGINEERING,46916,69367.0,148486.0,130954.0,132340.0,,,2022
469,469,6452f7164492547a9de1418f,1317,"St. Joseph’s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CS,COMPUTER SCIENCE AND ENGINEERING,7593,10979.0,11749.0,14818.0,47259.0,114086.0,91788.0,2022
470,470,6452f7164492547a9de14191,1317,"St. Joseph’s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,14395,24449.0,21532.0,32617.0,75815.0,130397.0,77026.0,2022
471,471,6452f7164492547a9de14190,1317,"St. Joseph’s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,32993,54911.0,64154.0,56539.0,122964.0,,,2022
472,472,6452f7164492547a9de14192,1317,"St. Joseph’s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,44589,54212.0,79526.0,73577.0,145356.0,,,2022
