,_id,coc,con,brc,brn,OC,BC,BCM,MBC,SC,SCA,ST
422,62b0bac3705ac3b5decdd268,1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",CS,Computer Science and Engineering,613,1170,3255,2916,8195,35187,23396
423,62b0bac3705ac3b5decdd269,1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",EC,Electronics and Communication Engineering,1628,2179,3990,4563,12487,41687,50580
424,62b0bac3705ac3b5decdd26a,1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",EE,Electrical and Electronics Engineering,2338,2915,5620,7197,20391,76867,
425,62b0bac3705ac3b5decdd26b,1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",IT,Information Technology,1523,2227,5178,4497,14795,46676,28235
426,62b0bac3705ac3b5decdd26c,1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Chengalpattu District 603110",ME,Mechanical Engineering,2630,3878,5391,8574,23429,68662,
427,62b0bac3705ac3b5decdd26d,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",AO,Aerospace Engineering,71816,78583,105650,97028,104184,,
428,62b0bac3705ac3b5decdd26e,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",BM,Bio- Medical Engineering,43079,75520,,90921,81626,78964,
429,62b0bac3705ac3b5decdd26f,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CE,Civil Engineering,95567,,,,,,
430,62b0bac3705ac3b5decdd270,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CH,Chemical Engineering,110248,,,,,,
431,62b0bac3705ac3b5decdd271,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",CS,Computer Science and Engineering,63031,107201,101455,108322,110798,93185,
432,62b0bac3705ac3b5decdd272,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",EC,Electronics and Communication Engineering,61317,107454,93094,89163,110258,,
433,62b0bac3705ac3b5decdd273,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",EE,Electrical and Electronics Engineering,103740,105580,,,,,
434,62b0bac3705ac3b5decdd275,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",IT,Information Technology,54518,107171,102083,110523,109646,,
435,62b0bac3705ac3b5decdd274,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",ME,Mechanical Engineering,102049,109356,,103745,,,
436,62b0bac3705ac3b5decdd278,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",MU,Mechanical  and Automation Engineering,86005,104564,,99793,110266,,
437,62b0bac3705ac3b5decdd276,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",MZ,Mechatronics Engineering,91272,104568,,100217,,,
438,62b0bac3705ac3b5decdd277,1317,"St. Joseph’s College of Engineering, Old Mahabalipuram Road (OMR), Chennai 600 119",BT,Bio Technology,9525,13512,21777,27094,39424,24766,
439,62b0bac3705ac3b5decdd279,1317,"St. Joseph’s College of Engineering, Old Mahabalipuram Road (OMR), Chennai 600 119",CE,Civil Engineering,99100,,,,,,
440,62b0bac3705ac3b5decdd27a,1317,"St. Joseph’s College of Engineering, Old Mahabalipuram Road (OMR), Chennai 600 119",CH,Chemical Engineering,26928,60781,48964,66323,91885,66761,
441,62b0bac3705ac3b5decdd27b,1317,"St. Joseph’s College of Engineering, Old Mahabalipuram Road (OMR), Chennai 600 119",CS,Computer Science and Engineering,5715,7871,11380,17637,43589,,
442,62b0bac3705ac3b5decdd27c,1317,"St. Joseph’s College of Engineering, Old Mahabalipuram Road (OMR), Chennai 600 119",EC,Electronics and Communication Engineering,11784,17028,24706,24583,52898,,
443,62b0bac3705ac3b5decdd27d,1317,"St. Joseph’s College of Engineering, Old Mahabalipuram Road (OMR), Chennai 600 119",EE,Electrical and Electronics Engineering,47263,105195,109072,94356,90801,,
444,62b0bac3705ac3b5decdd27e,1317,"St. Joseph’s College of Engineering, Old Mahabalipuram Road (OMR), Chennai 600 119",EI,Electronics and Instrumentation Engineering,69595,109720,,77787,,,
445,62b0bac3705ac3b5decdd27f,1317,"St. Joseph’s College of Engineering, Old Mahabalipuram Road (OMR), Chennai 600 119",IC,Instrumentation and Control Engineering,75691,,,,,,
446,62b0bac3705ac3b5decdd280,1317,"St. Joseph’s College of Engineering, Old Mahabalipuram Road (OMR), Chennai 600 119",IT,Information Technology,12646,18602,17766,28750,62560,103851,
447,62b0bac3705ac3b5decdd281,1317,"St. Joseph’s College of Engineering, Old Mahabalipuram Road (OMR), Chennai 600 119",ME,Mechanical Engineering,53620,110653,68112,109571,87192,,
448,62b0bac3705ac3b5decdd282,1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",AD,Artificial Intelligence and Data Science,104262,,,,,,
449,62b0bac3705ac3b5decdd283,1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",CS,Computer Science and Engineering,110725,,,,,,
450,62b0bac3705ac3b5decdd284,1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",IT,Information Technology,110107,,,,,,
451,62b0bac3705ac3b5decdd285,1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",ME,Mechanical Engineering,102223,,,,,,
452,62b0bac3705ac3b5decdd286,1320,"Jeppiaar SRR Engineering College, Old Mahabalipuram Road, Chengalpattu District 603103",CS,Computer Science and Engineering,54324,68982,99200,89029,98662,,
453,62b0bac3705ac3b5decdd288,1320,"Jeppiaar SRR Engineering College, Old Mahabalipuram Road, Chengalpattu District 603103",EC,Electronics and Communication Engineering,107852,,,,,,
454,62b0bac3705ac3b5decdd287,1320,"Jeppiaar SRR Engineering College, Old Mahabalipuram Road, Chengalpattu District 603103",IT,Information Technology,75973,88602,,99905,,,
455,62b0bac3705ac3b5decdd289,1320,"Jeppiaar SRR Engineering College, Old Mahabalipuram Road, Chengalpattu District 603103",ME,Mechanical Engineering,67616,,,,,,
456,62b0bac3705ac3b5decdd28a,1321,"Central Institute of Plastics Engineering and Technology (CIPET), Guindy, Chennai 600032",MN,Manufacturing Engineering,15797,25681,28203,27080,42349,60655,
457,62b0bac3705ac3b5decdd28b,1321,"Central Institute of Plastics Engineering and Technology (CIPET), Guindy, Chennai 600032",PA,Plastic Technology,14811,23322,32434,28988,42043,68188,78164
458,62b0bac3705ac3b5decdd294,1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",AE,Aeronautical Engineering,100500,,,,,,
459,62b0bac3705ac3b5decdd28f,1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",AG,Agricultural Engineering,108140,,,,,,
460,62b0bac3705ac3b5decdd28c,1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",BM,Bio- Medical Engineering,87347,106514,93410,110913,101452,,
461,62b0bac3705ac3b5decdd293,1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",CE,Civil Engineering,108269,,,,,,
462,62b0bac3705ac3b5decdd291,1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",CS,Computer Science and Engineering,84832,110463,91584,108827,110320,98812,
463,62b0bac3705ac3b5decdd297,1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",EC,Electronics and Communication Engineering,110016,,,,,,
464,62b0bac3705ac3b5decdd292,1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",EE,Electrical and Electronics Engineering,106591,,,,,,
465,62b0bac3705ac3b5decdd290,1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",FD,Food Technology,110617,,,,,,
466,62b0bac3705ac3b5decdd28d,1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",IT,Information Technology,91971,105758,98973,102443,107345,,
467,62b0bac3705ac3b5decdd28e,1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",ME,Mechanical Engineering,110131,,,,,,
468,62b0bac3705ac3b5decdd296,1324,"Sri Sai Ram Institute of Technology (Autonomous), West Tambaram, Chennai 600044",AD,Artificial Intelligence and Data Science,20656,30893,45910,48644,104492,,
469,62b0bac3705ac3b5decdd295,1324,"Sri Sai Ram Institute of Technology (Autonomous), West Tambaram, Chennai 600044",CE,Civil Engineering,76864,77605,,,,,
470,62b0bac3705ac3b5decdd299,1324,"Sri Sai Ram Institute of Technology (Autonomous), West Tambaram, Chennai 600044",CO,Computer and Communication Engineering,34750,40355,53784,57256,103127,,
471,62b0bac3705ac3b5decdd298,1324,"Sri Sai Ram Institute of Technology (Autonomous), West Tambaram, Chennai 600044",CS,Computer Science and Engineering,20699,28327,33542,38510,78476,,
472,62b0bac3705ac3b5decdd29a,1324,"Sri Sai Ram Institute of Technology (Autonomous), West Tambaram, Chennai 600044",EC,Electronics and Communication Engineering,29088,36002,87039,53297,106840,,
473,62b0bac3705ac3b5decdd29b,1324,"Sri Sai Ram Institute of Technology (Autonomous), West Tambaram, Chennai 600044",EE,Electrical and Electronics Engineering,45752,54274,59482,67685,107829,,
474,62b0bac3705ac3b5decdd2a8,1324,"Sri Sai Ram Institute of Technology (Autonomous), West Tambaram, Chennai 600044",IT,Information Technology,29581,34029,42164,44261,88692,,
475,62b0bac3705ac3b5decdd2a3,1324,"Sri Sai Ram Institute of Technology (Autonomous), West Tambaram, Chennai 600044",ME,Mechanical Engineering,67207,86524,,90887,,,
476,62b0bac3705ac3b5decdd2a9,1325,"St. Joseph College of Engineering, Trinity Campus, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",CE,Civil Engineering,96761,,,,,,
477,62b0bac3705ac3b5decdd29e,1325,"St. Joseph College of Engineering, Trinity Campus, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",CS,Computer Science and Engineering,54080,105467,96131,91738,104969,74631,
478,62b0bac3705ac3b5decdd2b2,1325,"St. Joseph College of Engineering, Trinity Campus, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",EC,Electronics and Communication Engineering,74052,110102,106611,110021,110457,,97632
479,62b0bac3705ac3b5decdd2ad,1325,"St. Joseph College of Engineering, Trinity Campus, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",EE,Electrical and Electronics Engineering,106643,,,,,,
480,62b0bac3705ac3b5decdd2b4,1325,"St. Joseph College of Engineering, Trinity Campus, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",IT,Information Technology,55634,110329,97659,103903,105382,107578,99500
481,62b0bac3705ac3b5decdd29c,1325,"St. Joseph College of Engineering, Trinity Campus, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",ME,Mechanical Engineering,97467,,,99799,110124,,105881
482,62b0bac3705ac3b5decdd29d,1333,"Vi Institute of Technology, Sirunkundram Village & Post, Chengalpattu District 603108",CS,Computer Science and Engineering,109330,,,,,,
483,62b0bac3705ac3b5decdd29f,1333,"Vi Institute of Technology, Sirunkundram Village & Post, Chengalpattu District 603108",ME,Mechanical Engineering,100541,,,,,,
484,62b0bac3705ac3b5decdd2a0,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",AD,Artificial Intelligence and Data Science,9853,13895,16001,26260,30979,,49266
485,62b0bac3705ac3b5decdd2a2,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",BM,Bio- Medical Engineering,13866,26198,23606,38540,49405,51518,
486,62b0bac3705ac3b5decdd2a1,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",CB,Computer Science and Business System,15864,19852,20393,35114,83886,,50668
487,62b0bac3705ac3b5decdd2a4,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",CE,Civil Engineering,47397,99869,62303,70086,93143,,
488,62b0bac3705ac3b5decdd2a5,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",CS,Computer Science and Engineering,8265,13394,23949,23972,51511,60589,40066
489,62b0bac3705ac3b5decdd2a6,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",EC,Electronics and Communication Engineering,12839,19472,30481,28114,87259,,
490,62b0bac3705ac3b5decdd2a7,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",EE,Electrical and Electronics Engineering,22290,27808,25756,45607,109361,,
491,62b0bac3705ac3b5decdd2b9,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",IT,Information Technology,15305,17577,28094,26915,48779,72979,
492,62b0bac3705ac3b5decdd2b5,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",ME,Mechanical Engineering,28066,38089,40557,53380,90118,,
493,62b0bac3705ac3b5decdd2b6,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",MZ,Mechatronics Engineering,13830,22094,43921,32762,73138,70843,
494,62b0bac3705ac3b5decdd2aa,1401,"Adhiparasakthi Engineering College, Melmaruvathur, Chengalpattu District 603319",CE,Civil Engineering,110273,,,,,,
495,62b0bac3705ac3b5decdd2ab,1401,"Adhiparasakthi Engineering College, Melmaruvathur, Chengalpattu District 603319",CH,Chemical Engineering,91206,,,,,,
496,62b0bac3705ac3b5decdd2ac,1401,"Adhiparasakthi Engineering College, Melmaruvathur, Chengalpattu District 603319",CS,Computer Science and Engineering,68099,102741,,104014,98635,,
497,62b0bac3705ac3b5decdd2ae,1401,"Adhiparasakthi Engineering College, Melmaruvathur, Chengalpattu District 603319",EC,Electronics and Communication Engineering,101327,,,,,,
498,62b0bac3705ac3b5decdd2b0,1401,"Adhiparasakthi Engineering College, Melmaruvathur, Chengalpattu District 603319",EE,Electrical and Electronics Engineering,105230,,,,,,
499,62b0bac3705ac3b5decdd2af,1401,"Adhiparasakthi Engineering College, Melmaruvathur, Chengalpattu District 603319",IT,Information Technology,77969,100406,,100518,108522,,
500,62b0bac3705ac3b5decdd2b1,1401,"Adhiparasakthi Engineering College, Melmaruvathur, Chengalpattu District 603319",ME,Mechanical Engineering,100900,,,,,,
501,62b0bac3705ac3b5decdd2b3,1402,"Annai Terasa College of Engineering, Thirunavalur, Kallakkurichi District 607204",CS,Computer Science and Engineering,107178,,,,110987,,
502,62b0bac3705ac3b5decdd2b7,1402,"Annai Terasa College of Engineering, Thirunavalur, Kallakkurichi District 607204",EC,Electronics and Communication Engineering,99768,,,,,,
503,62b0bac3705ac3b5decdd2ba,1402,"Annai Terasa College of Engineering, Thirunavalur, Kallakkurichi District 607204",EE,Electrical and Electronics Engineering,110761,,,,,,
504,62b0bac3705ac3b5decdd2b8,1402,"Annai Terasa College of Engineering, Thirunavalur, Kallakkurichi District 607204",ME,Mechanical Engineering,108050,,,,,,
505,62b0bac3705ac3b5decdd2bb,1405,"Dhanalakshmi College of  Engineering, Manimangalam, Chennai 601301",AD,Artificial Intelligence and Data Science,93536,,,,,,
506,62b0bac3705ac3b5decdd2bc,1405,"Dhanalakshmi College of  Engineering, Manimangalam, Chennai 601301",CS,Computer Science and Engineering,101309,,,,,,
507,62b0bac3705ac3b5decdd2bd,1405,"Dhanalakshmi College of  Engineering, Manimangalam, Chennai 601301",EC,Electronics and Communication Engineering,108005,,,,,,
508,62b0bac3705ac3b5decdd2be,1407,"G K M College of  Engineering and Technology, Alappakkam-Mappedu Road, Chennai 600063",BM,Bio- Medical Engineering,63245,105731,,87603,85426,67169,
509,62b0bac3705ac3b5decdd2bf,1407,"G K M College of  Engineering and Technology, Alappakkam-Mappedu Road, Chennai 600063",CS,Computer Science and Engineering,102309,109502,,109423,110741,,
510,62b0bac3705ac3b5decdd2c0,1407,"G K M College of  Engineering and Technology, Alappakkam-Mappedu Road, Chennai 600063",EC,Electronics and Communication Engineering,90149,,,,,,
511,62b0bac3705ac3b5decdd2c1,1407,"G K M College of  Engineering and Technology, Alappakkam-Mappedu Road, Chennai 600063",EE,Electrical and Electronics Engineering,92800,,,,,,
512,62b0bac3705ac3b5decdd2c2,1407,"G K M College of  Engineering and Technology, Alappakkam-Mappedu Road, Chennai 600063",ME,Mechanical Engineering,88669,,,,,,
513,62b0bac3705ac3b5decdd2c3,1407,"G K M College of  Engineering and Technology, Alappakkam-Mappedu Road, Chennai 600063",MR,Marine Engineering,57418,,,,,,
514,62b0bac3705ac3b5decdd2c5,1408,"I F E T College of Engineering  (Autonomous), Gangarampalayam, Villupuram District 605108",CE,Civil Engineering,107608,,,,,,
515,62b0bac3705ac3b5decdd2c4,1408,"I F E T College of Engineering  (Autonomous), Gangarampalayam, Villupuram District 605108",CS,Computer Science and Engineering,67699,108266,95494,105845,105815,,
516,62b0bac3705ac3b5decdd2c6,1408,"I F E T College of Engineering  (Autonomous), Gangarampalayam, Villupuram District 605108",EC,Electronics and Communication Engineering,110257,,,,,,
517,62b0bac3705ac3b5decdd2c8,1408,"I F E T College of Engineering  (Autonomous), Gangarampalayam, Villupuram District 605108",EE,Electrical and Electronics Engineering,104462,,,,,,
518,62b0bac3705ac3b5decdd2c9,1408,"I F E T College of Engineering  (Autonomous), Gangarampalayam, Villupuram District 605108",IT,Information Technology,79538,97131,,102094,100269,,
519,62b0bac3705ac3b5decdd2c7,1408,"I F E T College of Engineering  (Autonomous), Gangarampalayam, Villupuram District 605108",ME,Mechanical Engineering,108107,,,,,,
520,62b0bac3705ac3b5decdd2cb,1409,"Karpagavinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",AD,Artificial Intelligence and Data Science,90114,,,,,,
521,62b0bac3705ac3b5decdd2ca,1409,"Karpagavinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",AU,Automobile Engineering,86568,,,,,,
522,62b0bac3705ac3b5decdd2cd,1409,"Karpagavinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",BM,Bio- Medical Engineering,56828,94371,59049,87467,95461,90063,
523,62b0bac3705ac3b5decdd2cc,1409,"Karpagavinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",BT,Bio Technology,47875,105023,,105314,95593,,
524,62b0bac3705ac3b5decdd2d2,1409,"Karpagavinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",CE,Civil Engineering,70054,,,,,,
525,62b0bac3705ac3b5decdd2ce,1409,"Karpagavinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",CS,Computer Science and Engineering,101119,107203,,,105506,,
526,62b0bac3705ac3b5decdd2d0,1409,"Karpagavinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",EC,Electronics and Communication Engineering,85469,,,,,,
527,62b0bac3705ac3b5decdd2cf,1409,"Karpagavinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",EE,Electrical and Electronics Engineering,98231,,,,,,
528,62b0bac3705ac3b5decdd2d5,1409,"Karpagavinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",ME,Mechanical Engineering,78351,,,,,,
529,62b0bac3705ac3b5decdd2d1,1411,"Madha Engineering College, Kundrathur, Chennai 600069",AE,Aeronautical Engineering,83094,108152,,87736,89863,110190,
530,62b0bac3705ac3b5decdd2d4,1411,"Madha Engineering College, Kundrathur, Chennai 600069",BT,Bio Technology,109912,,,,110418,110971,
531,62b0bac3705ac3b5decdd2d3,1411,"Madha Engineering College, Kundrathur, Chennai 600069",CS,Computer Science and Engineering,108489,110318,,,,,
532,62b0bac3705ac3b5decdd2da,1411,"Madha Engineering College, Kundrathur, Chennai 600069",EC,Electronics and Communication Engineering,109445,,,,,,
533,62b0bac3705ac3b5decdd2d7,1411,"Madha Engineering College, Kundrathur, Chennai 600069",IT,Information Technology,110082,,,,,,
534,62b0bac3705ac3b5decdd2d6,1411,"Madha Engineering College, Kundrathur, Chennai 600069",ME,Mechanical Engineering,110571,,,,,,
535,62b0bac3705ac3b5decdd2d8,1412,"Mailam Engineering College, Mailam, Villupuram District 604304",CE,Civil Engineering,97175,,,,,,
536,62b0bac3705ac3b5decdd2d9,1412,"Mailam Engineering College, Mailam, Villupuram District 604304",CS,Computer Science and Engineering,74836,107538,109642,105890,109207,,
537,62b0bac3705ac3b5decdd2db,1412,"Mailam Engineering College, Mailam, Villupuram District 604304",EC,Electronics and Communication Engineering,110807,,,,,,
538,62b0bac3705ac3b5decdd2dc,1412,"Mailam Engineering College, Mailam, Villupuram District 604304",EE,Electrical and Electronics Engineering,109602,,,,,,
539,62b0bac3705ac3b5decdd2dd,1412,"Mailam Engineering College, Mailam, Villupuram District 604304",IT,Information Technology,108144,,,,,,
540,62b0bac3705ac3b5decdd2de,1412,"Mailam Engineering College, Mailam, Villupuram District 604304",ME,Mechanical Engineering,110994,,,,,,
541,62b0bac3705ac3b5decdd2df,1413,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakkal Village, Pondur Post, Sriperumbudur Taluk, Kancheepuram District 602105",AD,Artificial Intelligence and Data Science,102035,110113,,108387,108344,107911,
542,62b0bac3705ac3b5decdd2e0,1413,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakkal Village, Pondur Post, Sriperumbudur Taluk, Kancheepuram District 602105",CE,Civil Engineering,108467,,,,,,
543,62b0bac3705ac3b5decdd2e1,1413,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakkal Village, Pondur Post, Sriperumbudur Taluk, Kancheepuram District 602105",CS,Computer Science and Engineering,55390,94532,102793,94730,109977,,
544,62b0bac3705ac3b5decdd2e3,1413,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakkal Village, Pondur Post, Sriperumbudur Taluk, Kancheepuram District 602105",EC,Electronics and Communication Engineering,94837,109265,,109632,110183,,
545,62b0bac3705ac3b5decdd2e2,1413,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakkal Village, Pondur Post, Sriperumbudur Taluk, Kancheepuram District 602105",EE,Electrical and Electronics Engineering,108605,,,,110121,,
546,62b0bac3705ac3b5decdd2e4,1413,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakkal Village, Pondur Post, Sriperumbudur Taluk, Kancheepuram District 602105",ME,Mechanical Engineering,111004,,,,,,
547,62b0bac3705ac3b5decdd2e5,1414,"Prince Shri Venkateshwara  Padmavathy Enginering College, Ponmar, Chennai 600048",CE,Civil Engineering,107992,,,,,,
548,62b0bac3705ac3b5decdd2e6,1414,"Prince Shri Venkateshwara  Padmavathy Enginering College, Ponmar, Chennai 600048",CS,Computer Science and Engineering,41610,61122,,69489,85951,,
549,62b0bac3705ac3b5decdd2e7,1414,"Prince Shri Venkateshwara  Padmavathy Enginering College, Ponmar, Chennai 600048",EC,Electronics and Communication Engineering,72182,104643,,95884,99466,,
550,62b0bac3705ac3b5decdd2e8,1414,"Prince Shri Venkateshwara  Padmavathy Enginering College, Ponmar, Chennai 600048",EE,Electrical and Electronics Engineering,100803,,,,,,
551,62b0bac3705ac3b5decdd2e9,1414,"Prince Shri Venkateshwara  Padmavathy Enginering College, Ponmar, Chennai 600048",IT,Information Technology,62880,86794,89901,99340,96328,,
552,62b0bac3705ac3b5decdd2ea,1414,"Prince Shri Venkateshwara  Padmavathy Enginering College, Ponmar, Chennai 600048",ME,Mechanical Engineering,108670,,,,,,
553,62b0bac3705ac3b5decdd2eb,1415,"T S M Jain College of Technology, Melur Village, Kallakurichi District 606201",CS,Computer Science and Engineering,102006,,,,,,
554,62b0bac3705ac3b5decdd2ed,1415,"T S M Jain College of Technology, Melur Village, Kallakurichi District 606201",EC,Electronics and Communication Engineering,110032,,,,,,
555,62b0bac3705ac3b5decdd2ec,1416,"Jaya Sakthi Engineering College, Thirunindravur, Chennai 602024",BM,Bio- Medical Engineering,95514,,,107357,110367,,
556,62b0bac3705ac3b5decdd2ee,1416,"Jaya Sakthi Engineering College, Thirunindravur, Chennai 602024",CS,Computer Science and Engineering,96133,,,,,,
557,62b0bac3705ac3b5decdd2ef,1419,"Sri Sairam Enginering College (Autonomous), West Tambaram, Chennai 600044",AD,Artificial Intelligence and Data Science,10632,17884,25045,22843,62169,,
558,62b0bac3705ac3b5decdd2f0,1419,"Sri Sairam Enginering College (Autonomous), West Tambaram, Chennai 600044",CB,Computer Science and Business System,19982,30145,52813,41855,86515,64016,
559,62b0bac3705ac3b5decdd2f1,1419,"Sri Sairam Enginering College (Autonomous), West Tambaram, Chennai 600044",CE,Civil Engineering,45772,93529,49189,88815,89815,71561,
560,62b0bac3705ac3b5decdd2f2,1419,"Sri Sairam Enginering College (Autonomous), West Tambaram, Chennai 600044",CS,Computer Science and Engineering,7799,12202,15036,22953,53863,69971,45450
561,62b0bac3705ac3b5decdd2f3,1419,"Sri Sairam Enginering College (Autonomous), West Tambaram, Chennai 600044",EC,Electronics and Communication Engineering,16750,26363,53864,41174,93103,,
562,62b0bac3705ac3b5decdd2f4,1419,"Sri Sairam Enginering College (Autonomous), West Tambaram, Chennai 600044",EE,Electrical and Electronics Engineering,28968,40391,74381,53329,79773,50028,
563,62b0bac3705ac3b5decdd2f5,1419,"Sri Sairam Enginering College (Autonomous), West Tambaram, Chennai 600044",EI,Electronics and Instrumentation Engineering,39875,51068,57905,59639,88695,,
564,62b0bac3705ac3b5decdd2f7,1419,"Sri Sairam Enginering College (Autonomous), West Tambaram, Chennai 600044",IC,Instrumentation and Control Engineering,40688,50519,56894,62961,55711,,
565,62b0bac3705ac3b5decdd2f6,1419,"Sri Sairam Enginering College (Autonomous), West Tambaram, Chennai 600044",IT,Information Technology,16760,23685,31305,33039,68381,,52778
566,62b0bac3705ac3b5decdd2f8,1419,"Sri Sairam Enginering College (Autonomous), West Tambaram, Chennai 600044",ME,Mechanical Engineering,48539,70956,110927,110789,104320,,
567,62b0bac3705ac3b5decdd2f9,1419,"Sri Sairam Enginering College (Autonomous), West Tambaram, Chennai 600044",PR,Production Engineering,60396,91889,,,,,
568,62b0bac3705ac3b5decdd2fa,1420,"Tagore Engineering College, Rathnamangalam, Vandalur Post, Chennai 600048",AE,Aeronautical Engineering,109345,,,,,,
569,62b0bac3705ac3b5decdd2fb,1420,"Tagore Engineering College, Rathnamangalam, Vandalur Post, Chennai 600048",CS,Computer Science and Engineering,58851,105427,102835,98338,109013,,
570,62b0bac3705ac3b5decdd2fc,1420,"Tagore Engineering College, Rathnamangalam, Vandalur Post, Chennai 600048",EC,Electronics and Communication Engineering,104357,,,,,,
571,62b0bac3705ac3b5decdd2fe,1420,"Tagore Engineering College, Rathnamangalam, Vandalur Post, Chennai 600048",EE,Electrical and Electronics Engineering,109291,,,,,,
