,Unnamed: 0,_id,coc,con,brc,brn,BC,BCM,MBC,OC,SC,SCA,ST,year
1263,1263,62b0bab0ccc07e59eb46c2d7,2659,"Salem College of Engineering and Technology, Salem-Attur Main Road, NH-68, Mettupatty Perumapalayam, Salem District 636111",BM,Bio- Medical Engineering,87156.0,,95062.0,60380.0,78179.0,69425.0,,2019
1264,1264,62b0bab0ccc07e59eb46c2d8,2659,"Salem College of Engineering and Technology, Salem-Attur Main Road, NH-68, Mettupatty Perumapalayam, Salem District 636111",CE,Civil Engineering,,,,101536.0,,,,2019
1265,1265,62b0bab0ccc07e59eb46c2d9,2659,"Salem College of Engineering and Technology, Salem-Attur Main Road, NH-68, Mettupatty Perumapalayam, Salem District 636111",CS,Computer Science and Engineering,100800.0,,101329.0,81111.0,101388.0,89411.0,,2019
1266,1266,62b0bab0ccc07e59eb46c2da,2659,"Salem College of Engineering and Technology, Salem-Attur Main Road, NH-68, Mettupatty Perumapalayam, Salem District 636111",EC,Electronics and Communication Engineering,,,,89997.0,98467.0,98782.0,,2019
1267,1267,62b0bab0ccc07e59eb46c2db,2659,"Salem College of Engineering and Technology, Salem-Attur Main Road, NH-68, Mettupatty Perumapalayam, Salem District 636111",EE,Electrical and Electronics Engineering,,,,101648.0,,,,2019
1268,1268,62b0bab0ccc07e59eb46c2dc,2659,"Salem College of Engineering and Technology, Salem-Attur Main Road, NH-68, Mettupatty Perumapalayam, Salem District 636111",ME,Mechanical Engineering,,,,101604.0,,,,2019
1269,1269,62b0bab0ccc07e59eb46c2dd,2660,"Gnanamani College of Engineering, NH-7, A K Samuthiram, Pachal Post, Namakkal District 637018",BM,Bio- Medical Engineering,93426.0,92952.0,98647.0,58393.0,101600.0,66735.0,89785.0,2019
1270,1270,62b0bab0ccc07e59eb46c2de,2660,"Gnanamani College of Engineering, NH-7, A K Samuthiram, Pachal Post, Namakkal District 637018",CH,Chemical Engineering,90718.0,,94360.0,78884.0,89500.0,85183.0,,2019
1271,1271,62b0bab0ccc07e59eb46c2df,2660,"Gnanamani College of Engineering, NH-7, A K Samuthiram, Pachal Post, Namakkal District 637018",FD,Food Technology,,,,100206.0,,,,2019
1272,1272,62b0bab0ccc07e59eb46c2e0,2661,"Vivekanandha College of Technology for Women, Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",CE,Civil Engineering,,,,99792.0,,89548.0,,2019
1273,1273,62b0bab0ccc07e59eb46c2e1,2661,"Vivekanandha College of Technology for Women, Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",CS,Computer Science and Engineering,100046.0,94416.0,100757.0,65655.0,100771.0,79960.0,,2019
1274,1274,62b0bab0ccc07e59eb46c2e2,2661,"Vivekanandha College of Technology for Women, Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",EC,Electronics and Communication Engineering,97537.0,77578.0,90007.0,63434.0,100098.0,78585.0,,2019
1275,1275,62b0bab0ccc07e59eb46c2e3,2661,"Vivekanandha College of Technology for Women, Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",EE,Electrical and Electronics Engineering,88398.0,,98443.0,60653.0,95634.0,71223.0,,2019
1276,1276,62b0bab0ccc07e59eb46c2e4,2661,"Vivekanandha College of Technology for Women, Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",IT,Information Technology,90329.0,,97092.0,59808.0,91401.0,73666.0,,2019
1277,1277,62b0bab0ccc07e59eb46c2e5,2664,"Excel College of Engineering and Technology, Pallakapalayam, Sankari West Post, Namakkal District 637303",CH,Chemical Engineering,,,,101464.0,,,,2019
1278,1278,62b0bab0ccc07e59eb46c2e6,2664,"Excel College of Engineering and Technology, Pallakapalayam, Sankari West Post, Namakkal District 637303",EE,Electrical and Electronics Engineering,88953.0,,98145.0,76581.0,,90681.0,,2019
1279,1279,62b0bab0ccc07e59eb46c2e8,2664,"Excel College of Engineering and Technology, Pallakapalayam, Sankari West Post, Namakkal District 637303",ME,Mechanical Engineering,,,,62968.0,,,,2019
1280,1280,62b0bab0ccc07e59eb46c2e7,2664,"Excel College of Engineering and Technology, Pallakapalayam, Sankari West Post, Namakkal District 637303",PC,Petro Chemical Technology,,,,97569.0,,,,2019
1281,1281,62b0bab0ccc07e59eb46c2ea,2665,"Mahendra Institute of Engineering and Technology, Mahendrapuri, Mallasamudram, Namakkal District 637503",AE,Aeronautical Engineering,,,101642.0,93024.0,100818.0,97031.0,,2019
1282,1282,62b0bab0ccc07e59eb46c2e9,2665,"Mahendra Institute of Engineering and Technology, Mahendrapuri, Mallasamudram, Namakkal District 637503",CS,Computer Science and Engineering,96482.0,,,95360.0,100052.0,98624.0,,2019
1283,1283,62b0bab0ccc07e59eb46c2ee,2665,"Mahendra Institute of Engineering and Technology, Mahendrapuri, Mallasamudram, Namakkal District 637503",ME,Mechanical Engineering,,,,101618.0,,,,2019
1284,1284,62b0bab0ccc07e59eb46c2ec,2665,"Mahendra Institute of Engineering and Technology, Mahendrapuri, Mallasamudram, Namakkal District 637503",PD,Petrochemical Engineering,100748.0,94670.0,97542.0,77245.0,101621.0,94264.0,,2019
1285,1285,62b0bab0ccc07e59eb46c2eb,2666,"The Kavery College of Engineering, M Kalipatti Post, Mecheri, Salem District 636453",AG,Agriculture Engineering,99279.0,,98292.0,85649.0,101107.0,91555.0,98322.0,2019
1286,1286,62b0bab0ccc07e59eb46c2f0,2666,"The Kavery College of Engineering, M Kalipatti Post, Mecheri, Salem District 636453",BM,Bio- Medical Engineering,92244.0,,,91802.0,97332.0,,,2019
1287,1287,62b0bab0ccc07e59eb46c2f1,2666,"The Kavery College of Engineering, M Kalipatti Post, Mecheri, Salem District 636453",CH,Chemical Engineering,,,,92148.0,,,,2019
1288,1288,62b0bab0ccc07e59eb46c2ed,2666,"The Kavery College of Engineering, M Kalipatti Post, Mecheri, Salem District 636453",MC,Mechatronics,,,,96891.0,,,,2019
1289,1289,62b0bab0ccc07e59eb46c2f5,2673,"Sree Sakthi Engineering College, Bettathapuram, Bilichi Village, Karamadai, Coimbatore District 641104",CE,Civil Engineering,,,,93639.0,,,,2019
1290,1290,62b0bab0ccc07e59eb46c2ef,2673,"Sree Sakthi Engineering College, Bettathapuram, Bilichi Village, Karamadai, Coimbatore District 641104",CS,Computer Science and Engineering,95955.0,,100690.0,63787.0,100797.0,83136.0,90925.0,2019
1291,1291,62b0bab0ccc07e59eb46c2f3,2673,"Sree Sakthi Engineering College, Bettathapuram, Bilichi Village, Karamadai, Coimbatore District 641104",EC,Electronics and Communication Engineering,,,,101248.0,,,,2019
1292,1292,62b0bab0ccc07e59eb46c2f2,2673,"Sree Sakthi Engineering College, Bettathapuram, Bilichi Village, Karamadai, Coimbatore District 641104",EE,Electrical and Electronics Engineering,,,,89614.0,,,,2019
1293,1293,62b0bab0ccc07e59eb46c2fa,2673,"Sree Sakthi Engineering College, Bettathapuram, Bilichi Village, Karamadai, Coimbatore District 641104",ME,Mechanical Engineering,,,,99567.0,,,,2019
1294,1294,62b0bab0ccc07e59eb46c2f4,2682,"Ambal Professional Group of Institutions, Coimbatore to Trichy Road, K N Puram Post, Palladam Taluk, Tiruppur District 641662",CE,Civil Engineering,,,,71435.0,,,,2019
1295,1295,62b0bab0ccc07e59eb46c2f7,2682,"Ambal Professional Group of Institutions, Coimbatore to Trichy Road, K N Puram Post, Palladam Taluk, Tiruppur District 641662",CS,Computer Science and Engineering,,,,99410.0,,,,2019
1296,1296,62b0bab0ccc07e59eb46c2f6,2682,"Ambal Professional Group of Institutions, Coimbatore to Trichy Road, K N Puram Post, Palladam Taluk, Tiruppur District 641662",EC,Electronics and Communication Engineering,,,,30390.0,,,,2019
1297,1297,62b0bab0ccc07e59eb46c2f8,2682,"Ambal Professional Group of Institutions, Coimbatore to Trichy Road, K N Puram Post, Palladam Taluk, Tiruppur District 641662",EE,Electrical and Electronics Engineering,,,,93989.0,,,,2019
1298,1298,62b0bab0ccc07e59eb46c2f9,2682,"Ambal Professional Group of Institutions, Coimbatore to Trichy Road, K N Puram Post, Palladam Taluk, Tiruppur District 641662",ME,Mechanical Engineering,,,,97667.0,,,,2019
1299,1299,62b0bab0ccc07e59eb46c2fc,2683,"Shreenivasa Engineering College, B Pallipatti, Bommidi, Pappireddipatti Taluk, Dharmapuri District 635301",AG,Agriculture Engineering,98800.0,,91954.0,85614.0,87740.0,,98761.0,2019
1300,1300,62b0bab0ccc07e59eb46c2fb,2683,"Shreenivasa Engineering College, B Pallipatti, Bommidi, Pappireddipatti Taluk, Dharmapuri District 635301",BM,Bio- Medical Engineering,94061.0,83576.0,78264.0,74782.0,100934.0,,78720.0,2019
1301,1301,62b0bab0ccc07e59eb46c2fe,2683,"Shreenivasa Engineering College, B Pallipatti, Bommidi, Pappireddipatti Taluk, Dharmapuri District 635301",CS,Computer Science and Engineering,,,,95655.0,,,,2019
1302,1302,62b0bab0ccc07e59eb46c2fd,2683,"Shreenivasa Engineering College, B Pallipatti, Bommidi, Pappireddipatti Taluk, Dharmapuri District 635301",EE,Electrical and Electronics Engineering,,,,100241.0,,,,2019
1303,1303,62b0bab0ccc07e59eb46c300,2683,"Shreenivasa Engineering College, B Pallipatti, Bommidi, Pappireddipatti Taluk, Dharmapuri District 635301",ME,Mechanical Engineering,,,,101485.0,,,,2019
1304,1304,62b0bab0ccc07e59eb46c2ff,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",AE,Aeronautical Engineering,60073.0,48153.0,81108.0,36565.0,101026.0,,,2019
1305,1305,62b0bab0ccc07e59eb46c301,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",AG,Agriculture Engineering,33013.0,19743.0,56458.0,17275.0,60740.0,33718.0,,2019
1306,1306,62b0bab0ccc07e59eb46c302,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",AU,Automobile Engineering,64658.0,71442.0,78853.0,47119.0,,,,2019
1307,1307,62b0bab0ccc07e59eb46c303,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",BM,Bio- Medical Engineering,39200.0,35199.0,56239.0,24861.0,73628.0,38054.0,,2019
1308,1308,62b0bab0ccc07e59eb46c304,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",BT,Bio Technology,31928.0,44651.0,55718.0,22224.0,81297.0,47977.0,63583.0,2019
1309,1309,62b0bab0ccc07e59eb46c305,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",CB,Computer Science and Business System,23505.0,20541.0,47511.0,19661.0,91293.0,,,2019
1310,1310,62b0bab0ccc07e59eb46c306,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",CE,Civil Engineering,53687.0,73804.0,65006.0,35017.0,83802.0,81887.0,,2019
1311,1311,62b0bab0ccc07e59eb46c307,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",CS,Computer Science and Engineering,14073.0,22144.0,27205.0,10561.0,63325.0,77974.0,,2019
1312,1312,62b0bab0ccc07e59eb46c308,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",CT,Computer Technology,31041.0,44924.0,50586.0,27271.0,,62591.0,,2019
1313,1313,62b0bab0ccc07e59eb46c309,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",EC,Electronics and Communication Engineering,19499.0,46925.0,38176.0,15767.0,89205.0,86196.0,,2019
1314,1314,62b0bab0ccc07e59eb46c30a,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",EE,Electrical and Electronics Engineering,28453.0,56834.0,51863.0,21969.0,98669.0,61715.0,,2019
1315,1315,62b0bab0ccc07e59eb46c30c,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",EI,Electronics and Instrumentation Engineering,46893.0,46132.0,87587.0,36820.0,48439.0,,,2019
1316,1316,62b0bab0ccc07e59eb46c30b,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",FD,Food Technology,36579.0,44747.0,59454.0,27844.0,,43034.0,,2019
1317,1317,62b0bab0ccc07e59eb46c30d,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",FT,Fashion Technology,63562.0,59598.0,67815.0,42873.0,77017.0,,,2019
1318,1318,62b0bab0ccc07e59eb46c30e,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",IG,Information Science and Engineering,32744.0,40315.0,62305.0,27168.0,66777.0,,,2019
1319,1319,62b0bab0ccc07e59eb46c30f,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",IT,Information Technology,19593.0,32969.0,37985.0,16444.0,99056.0,53865.0,,2019
1320,1320,62b0bab0ccc07e59eb46c310,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",MC,Mechatronics,46660.0,81685.0,80566.0,35089.0,58025.0,,,2019
1321,1321,62b0bab0ccc07e59eb46c313,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",ME,Mechanical Engineering,44992.0,83340.0,63750.0,31579.0,101290.0,,,2019
1322,1322,62b0bab0ccc07e59eb46c311,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",TX,Textile Technology,65262.0,43956.0,89165.0,37279.0,95456.0,,,2019
1323,1323,62b0bab0ccc07e59eb46c312,2704,"Coimbatore Institute of Engineering and Technolgoy (Autonomous), Narasipuram Post, Coimbatore District 641109",CE,Civil Engineering,94542.0,52262.0,89142.0,34892.0,101125.0,91541.0,,2019
1324,1324,62b0bab0ccc07e59eb46c314,2704,"Coimbatore Institute of Engineering and Technolgoy (Autonomous), Narasipuram Post, Coimbatore District 641109",CS,Computer Science and Engineering,28049.0,50873.0,39922.0,21008.0,58533.0,101559.0,43779.0,2019
1325,1325,62b0bab0ccc07e59eb46c316,2704,"Coimbatore Institute of Engineering and Technolgoy (Autonomous), Narasipuram Post, Coimbatore District 641109",EC,Electronics and Communication Engineering,28454.0,33447.0,28382.0,16788.0,83730.0,70234.0,,2019
1326,1326,62b0bab0ccc07e59eb46c315,2704,"Coimbatore Institute of Engineering and Technolgoy (Autonomous), Narasipuram Post, Coimbatore District 641109",EE,Electrical and Electronics Engineering,44142.0,82601.0,43026.0,27620.0,65656.0,,,2019
1327,1327,62b0bab0ccc07e59eb46c318,2704,"Coimbatore Institute of Engineering and Technolgoy (Autonomous), Narasipuram Post, Coimbatore District 641109",IT,Information Technology,32243.0,28594.0,45330.0,24400.0,58720.0,92065.0,,2019
1328,1328,62b0bab0ccc07e59eb46c317,2704,"Coimbatore Institute of Engineering and Technolgoy (Autonomous), Narasipuram Post, Coimbatore District 641109",MC,Mechatronics,56418.0,54533.0,60801.0,33636.0,79400.0,,,2019
1329,1329,62b0bab0ccc07e59eb46c31c,2704,"Coimbatore Institute of Engineering and Technolgoy (Autonomous), Narasipuram Post, Coimbatore District 641109",ME,Mechanical Engineering,85628.0,,79006.0,46727.0,80058.0,,,2019
1330,1330,62b0bab0ccc07e59eb46c319,2705,"C S I College of Engineering, Ketti, The Nilgiris 643215",CE,Civil Engineering,,,,83778.0,,,,2019
1331,1331,62b0bab0ccc07e59eb46c31b,2705,"C S I College of Engineering, Ketti, The Nilgiris 643215",CS,Computer Science and Engineering,99825.0,,95167.0,93447.0,99200.0,,,2019
1332,1332,62b0bab0ccc07e59eb46c31a,2705,"C S I College of Engineering, Ketti, The Nilgiris 643215",EC,Electronics and Communication Engineering,,,,98662.0,,,,2019
1333,1333,62b0bab0ccc07e59eb46c31e,2705,"C S I College of Engineering, Ketti, The Nilgiris 643215",EE,Electrical and Electronics Engineering,,,,95945.0,,,,2019
1334,1334,62b0bab0ccc07e59eb46c31d,2705,"C S I College of Engineering, Ketti, The Nilgiris 643215",IT,Information Technology,,,,99185.0,,,,2019
1335,1335,62b0bab0ccc07e59eb46c320,2705,"C S I College of Engineering, Ketti, The Nilgiris 643215",ME,Mechanical Engineering,,,,100328.0,,,,2019
1336,1336,62b0bab0ccc07e59eb46c31f,2706,"Dr. Mahalingam College of  Engineering and Technology (Autonomous), Mackinaickenpatti Post, Pollachi Taluk, Coimbatore District 642003",AU,Automobile Engineering,101074.0,,,93025.0,,,,2019
1337,1337,62b0bab0ccc07e59eb46c322,2706,"Dr. Mahalingam College of  Engineering and Technology (Autonomous), Mackinaickenpatti Post, Pollachi Taluk, Coimbatore District 642003",CE,Civil Engineering,81828.0,,,62872.0,91383.0,91636.0,,2019
1338,1338,62b0bab0ccc07e59eb46c321,2706,"Dr. Mahalingam College of  Engineering and Technology (Autonomous), Mackinaickenpatti Post, Pollachi Taluk, Coimbatore District 642003",CS,Computer Science and Engineering,23943.0,30781.0,40145.0,18089.0,91823.0,,,2019
1339,1339,62b0bab0ccc07e59eb46c323,2706,"Dr. Mahalingam College of  Engineering and Technology (Autonomous), Mackinaickenpatti Post, Pollachi Taluk, Coimbatore District 642003",EC,Electronics and Communication Engineering,31659.0,52821.0,54680.0,26049.0,61031.0,54921.0,,2019
1340,1340,62b0bab0ccc07e59eb46c327,2706,"Dr. Mahalingam College of  Engineering and Technology (Autonomous), Mackinaickenpatti Post, Pollachi Taluk, Coimbatore District 642003",EE,Electrical and Electronics Engineering,60944.0,89688.0,84040.0,43178.0,64401.0,92293.0,,2019
1341,1341,62b0bab0ccc07e59eb46c324,2706,"Dr. Mahalingam College of  Engineering and Technology (Autonomous), Mackinaickenpatti Post, Pollachi Taluk, Coimbatore District 642003",EI,Electronics and Instrumentation Engineering,68252.0,,79274.0,54944.0,,,,2019
1342,1342,62b0bab0ccc07e59eb46c326,2706,"Dr. Mahalingam College of  Engineering and Technology (Autonomous), Mackinaickenpatti Post, Pollachi Taluk, Coimbatore District 642003",IT,Information Technology,32874.0,59024.0,55376.0,28249.0,97949.0,,,2019
1343,1343,62b0bab0ccc07e59eb46c325,2706,"Dr. Mahalingam College of  Engineering and Technology (Autonomous), Mackinaickenpatti Post, Pollachi Taluk, Coimbatore District 642003",MC,Mechatronics,66059.0,95330.0,82807.0,50352.0,82659.0,,,2019
1344,1344,62b0bab0ccc07e59eb46c329,2706,"Dr. Mahalingam College of  Engineering and Technology (Autonomous), Mackinaickenpatti Post, Pollachi Taluk, Coimbatore District 642003",ME,Mechanical Engineering,55873.0,83264.0,93568.0,43572.0,,,,2019
1345,1345,62b0bab0ccc07e59eb46c328,2706,"Dr. Mahalingam College of  Engineering and Technology (Autonomous), Mackinaickenpatti Post, Pollachi Taluk, Coimbatore District 642003",PR,Production Engineering,,,,83918.0,,,,2019
1346,1346,62b0bab0ccc07e59eb46c32a,2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",BM,Bio- Medical Engineering,98362.0,,100900.0,55953.0,94633.0,77640.0,,2019
1347,1347,62b0bab0ccc07e59eb46c32b,2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",CE,Civil Engineering,98780.0,,,91003.0,98499.0,94918.0,,2019
1348,1348,62b0bab0ccc07e59eb46c32c,2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",CH,Chemical Engineering,96307.0,,87381.0,67570.0,90165.0,96519.0,,2019
1349,1349,62b0bab0ccc07e59eb46c32d,2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",CS,Computer Science and Engineering,80100.0,,99627.0,52372.0,94705.0,69850.0,,2019
1350,1350,62b0bab0ccc07e59eb46c32e,2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",EC,Electronics and Communication Engineering,100465.0,,90659.0,81600.0,98964.0,88410.0,,2019
1351,1351,62b0bab0ccc07e59eb46c32f,2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",EE,Electrical and Electronics Engineering,95393.0,,75518.0,74726.0,88640.0,89928.0,,2019
1352,1352,62b0bab0ccc07e59eb46c330,2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",EI,Electronics and Instrumentation Engineering,98001.0,,100561.0,66106.0,91099.0,86154.0,,2019
1353,1353,62b0bab0ccc07e59eb46c331,2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",IT,Information Technology,86059.0,,99468.0,60020.0,78767.0,63363.0,,2019
1354,1354,62b0bab0ccc07e59eb46c332,2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",ME,Mechanical Engineering,98872.0,,87387.0,76679.0,100053.0,83406.0,,2019
1355,1355,62b0bab0ccc07e59eb46c333,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",AE,Aeronautical Engineering,99324.0,89696.0,75790.0,63398.0,90344.0,,,2019
1356,1356,62b0bab0ccc07e59eb46c334,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",AG,Agriculture Engineering,74896.0,,76569.0,36762.0,64625.0,95540.0,,2019
1357,1357,62b0bab0ccc07e59eb46c336,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",AU,Automobile Engineering,,,,98750.0,100279.0,,,2019
1358,1358,62b0bab0ccc07e59eb46c335,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",BM,Bio- Medical Engineering,61955.0,42028.0,82476.0,38350.0,90621.0,,,2019
1359,1359,62b0bab0ccc07e59eb46c338,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",CE,Civil Engineering,95919.0,,99357.0,95591.0,,,,2019
1360,1360,62b0bab0ccc07e59eb46c337,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",CH,Chemical Engineering,57212.0,49542.0,82136.0,31619.0,55622.0,,,2019
1361,1361,62b0bab0ccc07e59eb46c339,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",CS,Computer Science and Engineering,50793.0,76838.0,64883.0,37300.0,97970.0,,47156.0,2019
1362,1362,62b0bab0ccc07e59eb46c33a,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",EC,Electronics and Communication Engineering,90110.0,60554.0,98446.0,59026.0,101041.0,,,2019
1363,1363,62b0bab0ccc07e59eb46c33b,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",EE,Electrical and Electronics Engineering,92446.0,,98721.0,90434.0,97443.0,,,2019
1364,1364,62b0bab0ccc07e59eb46c33d,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",EI,Electronics and Instrumentation Engineering,81158.0,,,74070.0,,,,2019
1365,1365,62b0bab0ccc07e59eb46c33c,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",FD,Food Technology,82459.0,67723.0,88597.0,62963.0,,,,2019
1366,1366,62b0bab0ccc07e59eb46c33e,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",IT,Information Technology,58047.0,58730.0,73884.0,46020.0,85776.0,,76949.0,2019
1367,1367,62b0bab0ccc07e59eb46c33f,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",MC,Mechatronics,98154.0,86954.0,101195.0,68368.0,,,,2019
1368,1368,62b0bab0ccc07e59eb46c340,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",ME,Mechanical Engineering,96985.0,87592.0,101529.0,78858.0,95631.0,,,2019
1369,1369,62b0bab0ccc07e59eb46c341,2709,"Institute of Road and Transport Technology, Vasavi College Post, Erode District 638316",AU,Automobile Engineering,75995.0,,83968.0,44855.0,,69650.0,,2019
1370,1370,62b0bab0ccc07e59eb46c342,2709,"Institute of Road and Transport Technology, Vasavi College Post, Erode District 638316",CE,Civil Engineering,79867.0,87251.0,85544.0,41469.0,96725.0,,,2019
1371,1371,62b0bab0ccc07e59eb46c343,2709,"Institute of Road and Transport Technology, Vasavi College Post, Erode District 638316",CS,Computer Science and Engineering,19809.0,33474.0,29228.0,14332.0,91740.0,49390.0,,2019
1372,1372,62b0bab0ccc07e59eb46c344,2709,"Institute of Road and Transport Technology, Vasavi College Post, Erode District 638316",EC,Electronics and Communication Engineering,26750.0,51571.0,38726.0,21720.0,97227.0,60668.0,,2019
1373,1373,62b0bab0ccc07e59eb46c345,2709,"Institute of Road and Transport Technology, Vasavi College Post, Erode District 638316",EE,Electrical and Electronics Engineering,37692.0,,61775.0,26802.0,51948.0,89237.0,,2019
1374,1374,62b0bab0ccc07e59eb46c348,2709,"Institute of Road and Transport Technology, Vasavi College Post, Erode District 638316",IT,Information Technology,32778.0,57125.0,41361.0,26550.0,95342.0,65607.0,,2019
1375,1375,62b0bab0ccc07e59eb46c346,2709,"Institute of Road and Transport Technology, Vasavi College Post, Erode District 638316",ME,Mechanical Engineering,41775.0,75857.0,58581.0,29253.0,83259.0,,,2019
1376,1376,62b0bab0ccc07e59eb46c347,2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",AU,Automobile Engineering,,,,89321.0,,,,2019
1377,1377,62b0bab0ccc07e59eb46c349,2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",CE,Civil Engineering,100863.0,,100146.0,81765.0,98953.0,,,2019
1378,1378,62b0bab0ccc07e59eb46c34a,2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",CS,Computer Science and Engineering,32704.0,87597.0,55014.0,27125.0,93800.0,52246.0,,2019
1379,1379,62b0bab0ccc07e59eb46c34b,2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",EC,Electronics and Communication Engineering,47984.0,99978.0,65109.0,36763.0,99391.0,86879.0,,2019
1380,1380,62b0bab0ccc07e59eb46c34c,2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",EE,Electrical and Electronics Engineering,98584.0,,98182.0,77274.0,89250.0,,,2019
1381,1381,62b0bab0ccc07e59eb46c34d,2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",EI,Electronics and Instrumentation Engineering,,,,85472.0,,,,2019
1382,1382,62b0bab0ccc07e59eb46c34e,2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",ET,Electronics and Telecommunication Engg.,,,,93360.0,,,,2019
1383,1383,62b0bab0ccc07e59eb46c34f,2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",IT,Information Technology,41937.0,88343.0,60503.0,35647.0,96546.0,,,2019
1384,1384,62b0bab0ccc07e59eb46c350,2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",ME,Mechanical Engineering,101368.0,,98049.0,84101.0,89486.0,98481.0,,2019
1385,1385,62b0bab0ccc07e59eb46c351,2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",AU,Automobile Engineering,61509.0,93932.0,78258.0,43707.0,75922.0,,,2019
1386,1386,62b0bab0ccc07e59eb46c352,2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",CE,Civil Engineering,97245.0,81458.0,97986.0,63725.0,101169.0,,,2019
