,_id,coc,con,brc,brn,OC,BC,BCM,MBCV,MBCDNC,MBC,SC,SCA,ST
286,62b0bb354825d977e44bfe7d,1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602117",AU,AUTOMOBILE ENGINEERING,27800,38207,39017,46274,78427,,98301,,
287,62b0bb354825d977e44bfe80,1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602117",BT,BIO TECHNOLOGY,4758,8989,10996,16348,15126,9339,48063,,
288,62b0bb354825d977e44bfe81,1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602117",CE,CIVIL  ENGINEERING,22854,32203,36106,23869,33811,,59024,,
289,62b0bb354825d977e44bfe7f,1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602117",CH,CHEMICAL  ENGINEERING,19693,33693,21926,43763,27986,33711,85883,133973,
290,62b0bb354825d977e44bfe8a,1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602117",CS,COMPUTER SCIENCE AND ENGINEERING,2173,3448,8041,5788,7306,3460,20588,44688,
291,62b0bb354825d977e44bfe96,1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602117",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,5297,6979,11759,12709,10631,6201,38069,85265,90051
292,62b0bb354825d977e44bfe98,1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602117",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,9937,14726,21955,18906,24742,17044,51930,119382,80687
293,62b0bb354825d977e44bfe82,1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602117",IT,INFORMATION TECHNOLOGY,3784,4565,9223,8704,8813,5027,30834,44630,95815
294,62b0bb354825d977e44bfe93,1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602117",ME,MECHANICAL ENGINEERING,20140,24895,25779,45084,36685,30999,75638,105176,
295,62b0bb354825d977e44bfe8c,1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602117",MR,MARINE ENGINEERING,30805,39329,87209,40744,46399,31321,91404,,
296,62b0bb354825d977e44bfe95,1221,"Jaya College of Engineering and Technology, Parivakkam, Poonamallee, Chennai 600056",CS,COMPUTER SCIENCE AND ENGINEERING,93020,99906,,114113,104232,,120335,,
297,62b0bb354825d977e44bfe94,1221,"Jaya College of Engineering and Technology, Parivakkam, Poonamallee, Chennai 600056",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,133871,,,,,,,,
298,62b0bb354825d977e44bfe83,1221,"Jaya College of Engineering and Technology, Parivakkam, Poonamallee, Chennai 600056",ME,MECHANICAL ENGINEERING,135220,,,,,,,,
299,62b0bb354825d977e44bfe84,1222,"P B College of Engineering, Irungkattukottai, Sriperumpudur Taluk, Kancheepuram District 602105",AE,AERONAUTICAL ENGINEERING,135348,,,,,,,,
300,62b0bb354825d977e44bfe85,1222,"P B College of Engineering, Irungkattukottai, Sriperumpudur Taluk, Kancheepuram District 602105",CS,COMPUTER SCIENCE AND ENGINEERING,124929,,,,,,,,
301,62b0bb354825d977e44bfe86,1222,"P B College of Engineering, Irungkattukottai, Sriperumpudur Taluk, Kancheepuram District 602105",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,134830,,,,,,,,
302,62b0bb354825d977e44bfe87,1222,"P B College of Engineering, Irungkattukottai, Sriperumpudur Taluk, Kancheepuram District 602105",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,106775,,,,,,,,
303,62b0bb354825d977e44bfe88,1222,"P B College of Engineering, Irungkattukottai, Sriperumpudur Taluk, Kancheepuram District 602105",IT,INFORMATION TECHNOLOGY,126591,,,,,,,,
304,62b0bb354825d977e44bfe89,1222,"P B College of Engineering, Irungkattukottai, Sriperumpudur Taluk, Kancheepuram District 602105",ME,MECHANICAL ENGINEERING,128908,,,,,,,,
305,62b0bb354825d977e44bfe9a,1225,"Loyola Institute of Technology, Mevaloorkuppam, B Village, Palanchoor, Nazarethpet Post, Chennai 600123",CS,COMPUTER SCIENCE AND ENGINEERING,42591,59909,73460,64492,74234,83091,82605,54539,
306,62b0bb354825d977e44bfe8b,1225,"Loyola Institute of Technology, Mevaloorkuppam, B Village, Palanchoor, Nazarethpet Post, Chennai 600123",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,53282,68463,76744,72054,102330,62746,92069,84274,
307,62b0bb354825d977e44bfe8d,1225,"Loyola Institute of Technology, Mevaloorkuppam, B Village, Palanchoor, Nazarethpet Post, Chennai 600123",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,72812,109457,90289,104037,95041,113401,124898,106300,
308,62b0bb354825d977e44bfe8e,1225,"Loyola Institute of Technology, Mevaloorkuppam, B Village, Palanchoor, Nazarethpet Post, Chennai 600123",IT,INFORMATION TECHNOLOGY,44269,62842,58233,64105,69131,83702,87823,,
309,62b0bb354825d977e44bfe8f,1225,"Loyola Institute of Technology, Mevaloorkuppam, B Village, Palanchoor, Nazarethpet Post, Chennai 600123",ME,MECHANICAL ENGINEERING,87084,118928,,121642,112988,92754,134358,,120711
310,62b0bb354825d977e44bfe90,1226,"P T Lee Chengalvaraya Naicker College of Engineering and Technology, Oovery, Veliyur Post, Kancheepuram District 631 502",CE,CIVIL  ENGINEERING,68325,,,,,,,,
311,62b0bb354825d977e44bfe91,1226,"P T Lee Chengalvaraya Naicker College of Engineering and Technology, Oovery, Veliyur Post, Kancheepuram District 631 502",CS,COMPUTER SCIENCE AND ENGINEERING,70862,135555,74275,79326,92011,101156,135656,,
312,62b0bb354825d977e44bfe92,1226,"P T Lee Chengalvaraya Naicker College of Engineering and Technology, Oovery, Veliyur Post, Kancheepuram District 631 502",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,93494,,,103887,,118127,,,
313,62b0bb354825d977e44bfe97,1226,"P T Lee Chengalvaraya Naicker College of Engineering and Technology, Oovery, Veliyur Post, Kancheepuram District 631 502",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,107046,,,121592,,,,,
314,62b0bb354825d977e44bfe9d,1226,"P T Lee Chengalvaraya Naicker College of Engineering and Technology, Oovery, Veliyur Post, Kancheepuram District 631 502",ME,MECHANICAL ENGINEERING,110459,134151,,118377,,,124151,,
315,62b0bb354825d977e44bfe99,1228,"Alpha College of Engineering, No.34, Udayavar Koil Street, Poonamallee, Thirumazhisai, Chennai - 600124",BM,BIO MEDICAL ENGINEERING,79078,133385,,119196,,,133324,,
316,62b0bb354825d977e44bfe9c,1228,"Alpha College of Engineering, No.34, Udayavar Koil Street, Poonamallee, Thirumazhisai, Chennai - 600124",CS,COMPUTER SCIENCE AND ENGINEERING,58077,83707,68470,74115,83143,,134031,,
317,62b0bb354825d977e44bfe9b,1228,"Alpha College of Engineering, No.34, Udayavar Koil Street, Poonamallee, Thirumazhisai, Chennai - 600124",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,79645,106967,117474,86584,,,128066,,
318,62b0bb354825d977e44bfea1,1228,"Alpha College of Engineering, No.34, Udayavar Koil Street, Poonamallee, Thirumazhisai, Chennai - 600124",ME,MECHANICAL ENGINEERING,128993,,,131504,,,136931,,
319,62b0bb354825d977e44bfe9e,1229,"Indira Institute of Engineering and Technology, VGR Gardens, Pandur, Thiruvallur District 631203",CS,COMPUTER SCIENCE AND ENGINEERING,119508,120026,,134523,,,134079,,
320,62b0bb354825d977e44bfe9f,1229,"Indira Institute of Engineering and Technology, VGR Gardens, Pandur, Thiruvallur District 631203",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,126086,,,,,,,,
321,62b0bb354825d977e44bfea0,1229,"Indira Institute of Engineering and Technology, VGR Gardens, Pandur, Thiruvallur District 631203",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,131327,,,,,,,,
322,62b0bb354825d977e44bfea2,1230,"Apollo Engineering College, Mevaloorkuppam, Valarpuram Post, Sriperumpudur, Kancheepuram District 602105",AE,AERONAUTICAL ENGINEERING,135855,,,,,,,,
323,62b0bb354825d977e44bfea5,1230,"Apollo Engineering College, Mevaloorkuppam, Valarpuram Post, Sriperumpudur, Kancheepuram District 602105",CS,COMPUTER SCIENCE AND ENGINEERING,60950,89807,78408,77234,130681,85526,101048,,
324,62b0bb354825d977e44bfea6,1230,"Apollo Engineering College, Mevaloorkuppam, Valarpuram Post, Sriperumpudur, Kancheepuram District 602105",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,117028,127549,,131560,,,131413,,
325,62b0bb354825d977e44bfea3,1230,"Apollo Engineering College, Mevaloorkuppam, Valarpuram Post, Sriperumpudur, Kancheepuram District 602105",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,92897,,,,,,,,
326,62b0bb354825d977e44bfea4,1230,"Apollo Engineering College, Mevaloorkuppam, Valarpuram Post, Sriperumpudur, Kancheepuram District 602105",ME,MECHANICAL ENGINEERING,124204,,,,,,,,
327,62b0bb354825d977e44bfea9,1231,"Panimalar Institute of Technology, Nazarethpet, Poonamallee, Chennai 602103",AD,Artificial Intelligence and Data Science,33150,36234,49153,44631,54484,45149,90033,134308,128807
328,62b0bb354825d977e44bfea7,1231,"Panimalar Institute of Technology, Nazarethpet, Poonamallee, Chennai 602103",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,32615,35763,46046,45812,51059,45612,90654,,
329,62b0bb354825d977e44bfea8,1231,"Panimalar Institute of Technology, Nazarethpet, Poonamallee, Chennai 602103",CS,COMPUTER SCIENCE AND ENGINEERING,23676,28356,42698,31305,44183,40165,83057,136190,70690
330,62b0bb354825d977e44bfeac,1231,"Panimalar Institute of Technology, Nazarethpet, Poonamallee, Chennai 602103",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,37326,43935,61590,50882,66022,37539,110810,,
331,62b0bb354825d977e44bfeaa,1231,"Panimalar Institute of Technology, Nazarethpet, Poonamallee, Chennai 602103",IT,INFORMATION TECHNOLOGY,27516,32084,43777,41799,49032,32257,86970,104799,
332,62b0bb354825d977e44bfeab,1233,"Adhi College of Engineering and Technology, Pazhayaseevaram, Madura Sankarapuram Village, Kancheepuram District 631605",AD,Artificial Intelligence and Data Science,48440,78820,88831,75106,85870,,106301,113075,
333,62b0bb354825d977e44bfeb5,1233,"Adhi College of Engineering and Technology, Pazhayaseevaram, Madura Sankarapuram Village, Kancheepuram District 631605",CE,CIVIL  ENGINEERING,98428,121158,,128995,,,118794,,
334,62b0bb354825d977e44bfebb,1233,"Adhi College of Engineering and Technology, Pazhayaseevaram, Madura Sankarapuram Village, Kancheepuram District 631605",CS,COMPUTER SCIENCE AND ENGINEERING,38165,70298,85426,58442,86685,80220,82295,70581,81800
335,62b0bb354825d977e44bfecb,1233,"Adhi College of Engineering and Technology, Pazhayaseevaram, Madura Sankarapuram Village, Kancheepuram District 631605",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,63768,84420,128496,75159,92066,108083,134085,93353,
336,62b0bb354825d977e44bfead,1233,"Adhi College of Engineering and Technology, Pazhayaseevaram, Madura Sankarapuram Village, Kancheepuram District 631605",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,91562,136300,,95166,114285,119854,,,
337,62b0bb354825d977e44bfec7,1233,"Adhi College of Engineering and Technology, Pazhayaseevaram, Madura Sankarapuram Village, Kancheepuram District 631605",ME,MECHANICAL ENGINEERING,94833,119839,133833,111127,,102433,101207,,
338,62b0bb354825d977e44bfec9,1235,"JEI Mathaajee College of Engineering, Vishaandikuppam,Karappettai (via), Siruvakkam, Kancheepuram District 631 552",CS,COMPUTER SCIENCE AND ENGINEERING,135138,,,,,,,,
339,62b0bb354825d977e44bfebc,1237,"Velammal Institute of Technology, Chennai-Kolkatta Highway, Panchetti Village, Ponneri Taluk, Thiruvallur District 601204",AD,Artificial Intelligence and Data Science,38457,42675,49645,50198,76510,43199,96215,,
340,62b0bb354825d977e44bfec8,1237,"Velammal Institute of Technology, Chennai-Kolkatta Highway, Panchetti Village, Ponneri Taluk, Thiruvallur District 601204",CS,COMPUTER SCIENCE AND ENGINEERING,29910,38270,50118,42343,55476,49382,85997,,
341,62b0bb354825d977e44bfeae,1237,"Velammal Institute of Technology, Chennai-Kolkatta Highway, Panchetti Village, Ponneri Taluk, Thiruvallur District 601204",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,45198,48348,71716,55637,80310,61406,120629,,
342,62b0bb354825d977e44bfeaf,1237,"Velammal Institute of Technology, Chennai-Kolkatta Highway, Panchetti Village, Ponneri Taluk, Thiruvallur District 601204",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,51662,61685,73792,65293,88621,,135359,,
343,62b0bb354825d977e44bfeb0,1237,"Velammal Institute of Technology, Chennai-Kolkatta Highway, Panchetti Village, Ponneri Taluk, Thiruvallur District 601204",IT,INFORMATION TECHNOLOGY,34805,41348,54365,42330,58946,46188,91578,,
344,62b0bb354825d977e44bfeb1,1237,"Velammal Institute of Technology, Chennai-Kolkatta Highway, Panchetti Village, Ponneri Taluk, Thiruvallur District 601204",ME,MECHANICAL ENGINEERING,81298,96323,120911,109026,126454,124278,,,
345,62b0bb354825d977e44bfeb2,1237,"Velammal Institute of Technology, Chennai-Kolkatta Highway, Panchetti Village, Ponneri Taluk, Thiruvallur District 601204",MZ,Mechatronics Engineering,79094,116598,106872,129901,105365,,101737,,
346,62b0bb354825d977e44bfeb3,1238,"GRT Institute of Engineering and Technology, GRT Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani Taluk, Thiruvallur District 631209",BM,BIO MEDICAL ENGINEERING,84018,134025,,105165,133346,113423,134759,100355,
347,62b0bb354825d977e44bfeb4,1238,"GRT Institute of Engineering and Technology, GRT Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani Taluk, Thiruvallur District 631209",CS,COMPUTER SCIENCE AND ENGINEERING,48046,84194,122366,75503,92653,60285,110617,99935,
348,62b0bb354825d977e44bfeca,1238,"GRT Institute of Engineering and Technology, GRT Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani Taluk, Thiruvallur District 631209",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,83538,103649,,92448,125983,,133748,,
349,62b0bb354825d977e44bfeb6,1238,"GRT Institute of Engineering and Technology, GRT Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani Taluk, Thiruvallur District 631209",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,133616,,,136891,,,134568,,
350,62b0bb354825d977e44bfeb7,1238,"GRT Institute of Engineering and Technology, GRT Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani Taluk, Thiruvallur District 631209",ME,MECHANICAL ENGINEERING,113439,,,,,,,,
351,62b0bb354825d977e44bfeb8,1241,"T J S Engineering College, Peruvoyal, Near Kavaraipettai, Gummidipoondi Taluk, Thiruvallur District 601206",CS,COMPUTER SCIENCE AND ENGINEERING,88613,131713,93617,133024,,,136325,,
352,62b0bb354825d977e44bfeb9,1241,"T J S Engineering College, Peruvoyal, Near Kavaraipettai, Gummidipoondi Taluk, Thiruvallur District 601206",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,132508,,,,,,,,
353,62b0bb354825d977e44bfeba,1241,"T J S Engineering College, Peruvoyal, Near Kavaraipettai, Gummidipoondi Taluk, Thiruvallur District 601206",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,133366,,,,,,,,
354,62b0bb354825d977e44bfec0,1241,"T J S Engineering College, Peruvoyal, Near Kavaraipettai, Gummidipoondi Taluk, Thiruvallur District 601206",ME,MECHANICAL ENGINEERING,130598,,,,,,,,
355,62b0bb354825d977e44bfebf,1243,"Madha Institute of Engineering and Technology, Erandamkattalai Village, Sadhananthapuram, Thandalam Post, Chennai  602101",CS,COMPUTER SCIENCE AND ENGINEERING,119187,135882,,133883,,,,,
356,62b0bb354825d977e44bfebd,1243,"Madha Institute of Engineering and Technology, Erandamkattalai Village, Sadhananthapuram, Thandalam Post, Chennai  602101",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,126472,,,,,,,,
357,62b0bb354825d977e44bfebe,1243,"Madha Institute of Engineering and Technology, Erandamkattalai Village, Sadhananthapuram, Thandalam Post, Chennai  602101",IT,INFORMATION TECHNOLOGY,127936,136246,,131520,,,,,
358,62b0bb354825d977e44bfec1,1301,"Mohamed Sathak A J College of Engineering, Old Mahabalipuram Road (OMR), Egattur, Chengalpattu District 603103",CE,CIVIL  ENGINEERING,129184,,,,,,130118,134139,
359,62b0bb354825d977e44bfec2,1301,"Mohamed Sathak A J College of Engineering, Old Mahabalipuram Road (OMR), Egattur, Chengalpattu District 603103",CS,COMPUTER SCIENCE AND ENGINEERING,44401,59601,,83021,81160,56872,108808,,
360,62b0bb354825d977e44bfec3,1301,"Mohamed Sathak A J College of Engineering, Old Mahabalipuram Road (OMR), Egattur, Chengalpattu District 603103",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,71749,127090,85951,90455,118009,80381,118490,,
361,62b0bb354825d977e44bfec4,1301,"Mohamed Sathak A J College of Engineering, Old Mahabalipuram Road (OMR), Egattur, Chengalpattu District 603103",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,82306,125953,,90686,115119,,132621,,
362,62b0bb354825d977e44bfec5,1301,"Mohamed Sathak A J College of Engineering, Old Mahabalipuram Road (OMR), Egattur, Chengalpattu District 603103",IT,INFORMATION TECHNOLOGY,53069,76422,55141,85769,58851,61618,103481,,
363,62b0bb354825d977e44bfec6,1301,"Mohamed Sathak A J College of Engineering, Old Mahabalipuram Road (OMR), Egattur, Chengalpattu District 603103",ME,MECHANICAL ENGINEERING,123201,,134166,132448,134421,,,,
364,62b0bb354825d977e44bfecc,1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Chengalpattu District  603103",AD,Artificial Intelligence and Data Science,54452,84155,88944,71355,109630,61516,121909,,
365,62b0bb354825d977e44bfecd,1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Chengalpattu District  603103",AG,AGRICULTURE ENGINEERING,112231,119111,,134013,,,125249,,
366,62b0bb354825d977e44bfece,1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Chengalpattu District  603103",BT,BIO TECHNOLOGY,76740,135832,82696,119723,77324,109926,107194,,
367,62b0bb354825d977e44bfed0,1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Chengalpattu District  603103",CS,COMPUTER SCIENCE AND ENGINEERING,62327,81914,101708,84870,102623,77614,116447,,
368,62b0bb354825d977e44bfecf,1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Chengalpattu District  603103",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,70763,92948,99553,97485,132102,91981,91144,91384,
369,62b0bb354825d977e44bfed1,1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Chengalpattu District  603103",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,102288,130233,114632,,122016,,,,
370,62b0bb354825d977e44bfed2,1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Chengalpattu District  603103",IT,INFORMATION TECHNOLOGY,65398,85380,85504,84185,120270,69024,105114,,
371,62b0bb354825d977e44bfed4,1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Chengalpattu District  603103",ME,MECHANICAL ENGINEERING,113515,134184,116823,121049,125891,128211,128523,,
372,62b0bb354825d977e44bfed3,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",AD,Artificial Intelligence and Data Science,7457,12658,17521,19614,15165,,22174,17953,
373,62b0bb354825d977e44bfed5,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",AU,AUTOMOBILE ENGINEERING,70125,81258,101834,96132,81137,91821,124632,,
374,62b0bb354825d977e44bfed6,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",BM,BIO MEDICAL ENGINEERING,12759,19672,14868,24225,27028,35091,67256,,
375,62b0bb354825d977e44bfed7,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",CE,CIVIL  ENGINEERING,45974,70966,85938,67714,80427,,68335,110758,119280
376,62b0bb354825d977e44bfed8,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",CS,COMPUTER SCIENCE AND ENGINEERING,5731,9200,12767,15912,20304,7662,31744,102151,
377,62b0bb354825d977e44bfed9,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,14526,17358,32477,29795,27497,21814,55248,68461,
378,62b0bb354825d977e44bfeda,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,22252,26034,36454,33513,31211,39624,72383,,
379,62b0bb354825d977e44bfedb,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,28530,33901,61266,45828,66960,0,82120,,
380,62b0bb354825d977e44bfedc,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",IT,INFORMATION TECHNOLOGY,9321,11891,17938,19200,26129,10312,44831,82693,
381,62b0bb354825d977e44bfedd,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",ME,MECHANICAL ENGINEERING,47300,61626,86050,92256,76893,81941,119195,132873,
382,62b0bb354825d977e44bfede,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",RM,ROBOTICS AND AUTOMATION,22265,30107,,42114,67056,56672,75615,,
383,62b0bb354825d977e44bfedf,1306,"Jeppiar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",AD,Artificial Intelligence and Data Science,32585,36317,40186,39105,56122,44841,88172,,
384,62b0bb354825d977e44bfee0,1306,"Jeppiar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",AE,AERONAUTICAL ENGINEERING,45628,54481,,68875,101958,,78549,129584,
385,62b0bb354825d977e44bfee1,1306,"Jeppiar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",BT,BIO TECHNOLOGY,26938,38698,,32708,57001,43272,85965,,
386,62b0bb354825d977e44bfee2,1306,"Jeppiar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",CS,COMPUTER SCIENCE AND ENGINEERING,23853,28352,35873,37872,39374,32594,71765,93601,
387,62b0bb354825d977e44bfee5,1306,"Jeppiar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,40854,45189,58069,54392,61091,54700,112271,,
388,62b0bb354825d977e44bfee3,1306,"Jeppiar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",IT,INFORMATION TECHNOLOGY,29607,35538,40172,42954,47074,43894,86182,,
389,62b0bb354825d977e44bfee4,1306,"Jeppiar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",ME,MECHANICAL ENGINEERING,82082,92440,111502,94240,111198,,135633,,
390,62b0bb354825d977e44bfee7,1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",BM,BIO MEDICAL ENGINEERING,37067,68289,51516,57940,111474,52397,75619,108050,
391,62b0bb354825d977e44bfee6,1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",CE,CIVIL  ENGINEERING,104947,132849,,,,,112451,,
392,62b0bb354825d977e44bfee8,1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",CS,COMPUTER SCIENCE AND ENGINEERING,38967,45490,71916,49271,59696,49893,83120,61911,127065
393,62b0bb354825d977e44bfee9,1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,50083,57523,74579,56518,85392,76308,100071,,
394,62b0bb354825d977e44bfeea,1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,62345,77136,132408,78806,100803,,116673,,
395,62b0bb354825d977e44bfeeb,1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",IT,INFORMATION TECHNOLOGY,44905,48438,49131,52404,69248,,80646,,
396,62b0bb354825d977e44bfeef,1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",AD,Artificial Intelligence and Data Science,19870,25832,22443,26072,37360,25348,72490,108556,
397,62b0bb354825d977e44bfeec,1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",CE,CIVIL  ENGINEERING,78526,109000,80240,119249,120612,,127652,,
398,62b0bb354825d977e44bff07,1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",CS,COMPUTER SCIENCE AND ENGINEERING,10614,13543,16633,19950,20094,15602,44888,123884,
399,62b0bb354825d977e44bfeff,1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,24449,32846,35639,43704,56642,26564,83771,,
400,62b0bb354825d977e44bff06,1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,38538,46683,45745,51375,84101,63753,121201,,
401,62b0bb354825d977e44bff02,1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",IT,INFORMATION TECHNOLOGY,16521,20307,24386,27238,20433,24721,47212,18609,
402,62b0bb354825d977e44bff09,1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",ME,MECHANICAL ENGINEERING,63832,75686,114025,86763,103012,71607,111813,,
403,62b0bb354825d977e44bff08,1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",AD,Artificial Intelligence and Data Science,32617,53221,,53947,81902,,114291,,
404,62b0bb354825d977e44bfeed,1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",CE,CIVIL  ENGINEERING,113035,,,,,,,,
405,62b0bb354825d977e44bfeee,1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",CS,COMPUTER SCIENCE AND ENGINEERING,35666,49028,62070,45279,74803,73790,103809,,
406,62b0bb354825d977e44bff0b,1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,49628,78130,83402,69118,82610,,130266,,
