,Unnamed: 0,_id,coc,con,brc,brn,OC,BC,BCM,MBCV,MBCDNC,MBC,SC,SCA,ST,year
1942,1942,62b0bb364825d977e44c04fb,3829,"M.A.M. College of Engineering and Technology, Trichy-Chennai Trunk Road, Siruganur, Tiruchirappalli District 621105",CS,COMPUTER SCIENCE AND ENGINEERING,80969,118975.0,99166.0,125009.0,105414.0,,134626.0,128086.0,,2021
1943,1943,62b0bb364825d977e44c04fd,3829,"M.A.M. College of Engineering and Technology, Trichy-Chennai Trunk Road, Siruganur, Tiruchirappalli District 621105",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,101996,134675.0,105562.0,110975.0,129781.0,112125.0,132545.0,,,2021
1944,1944,62b0bb364825d977e44c04ff,3829,"M.A.M. College of Engineering and Technology, Trichy-Chennai Trunk Road, Siruganur, Tiruchirappalli District 621105",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,123454,124662.0,135380.0,,,,132853.0,129006.0,,2021
1945,1945,62b0bb364825d977e44c04fe,3829,"M.A.M. College of Engineering and Technology, Trichy-Chennai Trunk Road, Siruganur, Tiruchirappalli District 621105",IT,INFORMATION TECHNOLOGY,78831,127180.0,90777.0,118031.0,97956.0,124570.0,112484.0,95494.0,,2021
1946,1946,62b0bb364825d977e44c0501,3829,"M.A.M. College of Engineering and Technology, Trichy-Chennai Trunk Road, Siruganur, Tiruchirappalli District 621105",ME,MECHANICAL ENGINEERING,136540,,,,,,,,,2021
1947,1947,62b0bb364825d977e44c0500,3830,"K Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",AD,Artificial Intelligence and Data Science,42391,53610.0,,61695.0,58087.0,46401.0,102254.0,126375.0,,2021
1948,1948,62b0bb364825d977e44c0506,3830,"K Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",AL,Artificial Intelligence and Machine Learning,54653,62828.0,65438.0,107610.0,77791.0,57278.0,123044.0,,,2021
1949,1949,62b0bb364825d977e44c0508,3830,"K Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,46311,54562.0,57910.0,79183.0,72012.0,56020.0,127422.0,,,2021
1950,1950,62b0bb364825d977e44c0509,3830,"K Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",CS,COMPUTER SCIENCE AND ENGINEERING,19445,31018.0,54458.0,42152.0,40797.0,37596.0,84224.0,98222.0,,2021
1951,1951,62b0bb364825d977e44c050a,3830,"K Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,48069,57653.0,59533.0,111903.0,76090.0,59714.0,134310.0,118904.0,,2021
1952,1952,62b0bb364825d977e44c050b,3830,"K Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,57509,78001.0,82514.0,133588.0,66416.0,60916.0,130880.0,,,2021
1953,1953,62b0bb364825d977e44c050c,3830,"K Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",IT,INFORMATION TECHNOLOGY,36452,39906.0,52174.0,82354.0,44418.0,38322.0,87284.0,,,2021
1954,1954,62b0bb364825d977e44c050d,3830,"K Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",ME,MECHANICAL ENGINEERING,72953,94850.0,88158.0,104566.0,91167.0,,111122.0,108347.0,,2021
1955,1955,62b0bb364825d977e44c050e,3831,"Indra Ganesan College of Engineering, Madurai Main Road, Manikandam, Tiruchirappalli District 620012",CS,COMPUTER SCIENCE AND ENGINEERING,100569,130579.0,131607.0,110311.0,111120.0,,131524.0,,,2021
1956,1956,62b0bb364825d977e44c050f,3831,"Indra Ganesan College of Engineering, Madurai Main Road, Manikandam, Tiruchirappalli District 620012",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,124397,,,,,,,,,2021
1957,1957,62b0bb364825d977e44c0511,3831,"Indra Ganesan College of Engineering, Madurai Main Road, Manikandam, Tiruchirappalli District 620012",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,92852,,,,,,,,,2021
1958,1958,62b0bb364825d977e44c0510,3831,"Indra Ganesan College of Engineering, Madurai Main Road, Manikandam, Tiruchirappalli District 620012",IT,INFORMATION TECHNOLOGY,134082,,,,,,,,,2021
1959,1959,62b0bb364825d977e44c0513,3831,"Indra Ganesan College of Engineering, Madurai Main Road, Manikandam, Tiruchirappalli District 620012",ME,MECHANICAL ENGINEERING,122006,,,,,,,,,2021
1960,1960,62b0bb364825d977e44c0512,3833,"Parisutham Institute of Technology and Science, Ring Road, Nanjikottai, Thanjavur District 613006",AE,AERONAUTICAL ENGINEERING,78437,,,,,,,,,2021
1961,1961,62b0bb364825d977e44c0514,3833,"Parisutham Institute of Technology and Science, Ring Road, Nanjikottai, Thanjavur District 613006",CE,CIVIL  ENGINEERING,117645,,,,,,,,,2021
1962,1962,62b0bb364825d977e44c0516,3833,"Parisutham Institute of Technology and Science, Ring Road, Nanjikottai, Thanjavur District 613006",CS,COMPUTER SCIENCE AND ENGINEERING,54676,76301.0,95803.0,94002.0,116650.0,90337.0,119207.0,,,2021
1963,1963,62b0bb364825d977e44c0515,3833,"Parisutham Institute of Technology and Science, Ring Road, Nanjikottai, Thanjavur District 613006",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,99590,131697.0,108617.0,,121949.0,,121186.0,,,2021
1964,1964,62b0bb364825d977e44c0518,3833,"Parisutham Institute of Technology and Science, Ring Road, Nanjikottai, Thanjavur District 613006",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,127520,,,,,,,,,2021
1965,1965,62b0bb364825d977e44c0517,3833,"Parisutham Institute of Technology and Science, Ring Road, Nanjikottai, Thanjavur District 613006",ME,MECHANICAL ENGINEERING,126594,,,,,,,,,2021
1966,1966,62b0bb364825d977e44c0519,3841,"CARE College of Engineering (Formerly C.A.R.E Group of Institutions), Thayanoor Village, Thayanoor Village, Kuttappatti, Srirangam Taluk, Tiruchirappalli District 620009",AD,Artificial Intelligence and Data Science,62131,86482.0,81706.0,86802.0,85094.0,67988.0,120802.0,,,2021
1967,1967,62b0bb364825d977e44c051a,3841,"CARE College of Engineering (Formerly C.A.R.E Group of Institutions), Thayanoor Village, Thayanoor Village, Kuttappatti, Srirangam Taluk, Tiruchirappalli District 620009",CE,CIVIL  ENGINEERING,130502,,,,,,,,,2021
1968,1968,62b0bb364825d977e44c051b,3841,"CARE College of Engineering (Formerly C.A.R.E Group of Institutions), Thayanoor Village, Thayanoor Village, Kuttappatti, Srirangam Taluk, Tiruchirappalli District 620009",CS,COMPUTER SCIENCE AND ENGINEERING,71351,84836.0,80850.0,135086.0,77907.0,79375.0,117927.0,83581.0,,2021
1969,1969,62b0bb364825d977e44c051c,3841,"CARE College of Engineering (Formerly C.A.R.E Group of Institutions), Thayanoor Village, Thayanoor Village, Kuttappatti, Srirangam Taluk, Tiruchirappalli District 620009",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,81192,111592.0,,,111282.0,,,,,2021
1970,1970,62b0bb364825d977e44c051d,3841,"CARE College of Engineering (Formerly C.A.R.E Group of Institutions), Thayanoor Village, Thayanoor Village, Kuttappatti, Srirangam Taluk, Tiruchirappalli District 620009",ME,MECHANICAL ENGINEERING,135471,,,,,,,,,2021
1971,1971,62b0bb364825d977e44c051e,3843,"M R K Institute of Technology, Nattarmangalam Village, Kattumannarkoil, Cuddalore District 608306",CE,CIVIL  ENGINEERING,127836,,,,,,,,,2021
1972,1972,62b0bb364825d977e44c051f,3843,"M R K Institute of Technology, Nattarmangalam Village, Kattumannarkoil, Cuddalore District 608306",CS,COMPUTER SCIENCE AND ENGINEERING,72858,117364.0,126717.0,84167.0,129329.0,95391.0,132742.0,,,2021
1973,1973,62b0bb364825d977e44c0520,3843,"M R K Institute of Technology, Nattarmangalam Village, Kattumannarkoil, Cuddalore District 608306",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,106148,132847.0,132689.0,131101.0,,119347.0,136743.0,,,2021
1974,1974,62b0bb364825d977e44c0521,3843,"M R K Institute of Technology, Nattarmangalam Village, Kattumannarkoil, Cuddalore District 608306",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,112488,132724.0,128241.0,124329.0,114673.0,127258.0,116926.0,,,2021
1975,1975,62b0bb364825d977e44c0522,3843,"M R K Institute of Technology, Nattarmangalam Village, Kattumannarkoil, Cuddalore District 608306",ME,MECHANICAL ENGINEERING,130326,135397.0,,134372.0,,130401.0,134408.0,,,2021
1976,1976,62b0bb364825d977e44c0523,3844,"Shivani Engineering College, Trichy-Dindigul NH Road, Poolangulathupatti, Tiruchirappalli - 620009",BM,BIO MEDICAL ENGINEERING,136162,,,,,,,,,2021
1977,1977,62b0bb364825d977e44c0524,3844,"Shivani Engineering College, Trichy-Dindigul NH Road, Poolangulathupatti, Tiruchirappalli - 620009",CS,COMPUTER SCIENCE AND ENGINEERING,120369,133805.0,,,,,134438.0,,,2021
1978,1978,62b0bb364825d977e44c0525,3846,"Mother Terasa College of Engineering and Technology, Mettusalai Post and Taluk, Pudukkottai District 622102",CE,CIVIL  ENGINEERING,121304,,,,,,,,,2021
1979,1979,62b0bb364825d977e44c0526,3846,"Mother Terasa College of Engineering and Technology, Mettusalai Post and Taluk, Pudukkottai District 622102",CS,COMPUTER SCIENCE AND ENGINEERING,123452,,,,,,135600.0,,,2021
1980,1980,62b0bb364825d977e44c0527,3846,"Mother Terasa College of Engineering and Technology, Mettusalai Post and Taluk, Pudukkottai District 622102",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,106979,,,,,,,,,2021
1981,1981,62b0bb364825d977e44c0528,3846,"Mother Terasa College of Engineering and Technology, Mettusalai Post and Taluk, Pudukkottai District 622102",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,133856,,,,,,,,,2021
1982,1982,62b0bb364825d977e44c0529,3846,"Mother Terasa College of Engineering and Technology, Mettusalai Post and Taluk, Pudukkottai District 622102",ME,MECHANICAL ENGINEERING,102065,,,,,,,,,2021
1983,1983,62b0bb364825d977e44c052a,3848,"Vandayar Engineering College, Pulavarnatham Post, Mariamman Koil (Via), Thanjavur District 613001",CE,CIVIL  ENGINEERING,126699,,,,,,,,,2021
1984,1984,62b0bb364825d977e44c052b,3848,"Vandayar Engineering College, Pulavarnatham Post, Mariamman Koil (Via), Thanjavur District 613001",CS,COMPUTER SCIENCE AND ENGINEERING,136745,,,,,,,,,2021
1985,1985,62b0bb364825d977e44c052c,3848,"Vandayar Engineering College, Pulavarnatham Post, Mariamman Koil (Via), Thanjavur District 613001",ME,MECHANICAL ENGINEERING,134495,,,,,,,,,2021
1986,1986,62b0bb364825d977e44c052d,3849,"Annai College of Engineering and Technology, Kovilacheri, Kumbakonam, Thanjavur District 612503",CE,CIVIL  ENGINEERING,130156,,,,,,,,,2021
1987,1987,62b0bb364825d977e44c052e,3849,"Annai College of Engineering and Technology, Kovilacheri, Kumbakonam, Thanjavur District 612503",CS,COMPUTER SCIENCE AND ENGINEERING,112659,131418.0,136712.0,,,,135906.0,,,2021
1988,1988,62b0bb364825d977e44c052f,3849,"Annai College of Engineering and Technology, Kovilacheri, Kumbakonam, Thanjavur District 612503",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,136409,,,,,,,,,2021
1989,1989,62b0bb364825d977e44c0530,3849,"Annai College of Engineering and Technology, Kovilacheri, Kumbakonam, Thanjavur District 612503",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,123539,,,,,,,,,2021
1990,1990,62b0bb364825d977e44c0532,3849,"Annai College of Engineering and Technology, Kovilacheri, Kumbakonam, Thanjavur District 612503",IT,INFORMATION TECHNOLOGY,96307,135204.0,108289.0,,,,118152.0,,,2021
1991,1991,62b0bb364825d977e44c0531,3849,"Annai College of Engineering and Technology, Kovilacheri, Kumbakonam, Thanjavur District 612503",ME,MECHANICAL ENGINEERING,136748,,,,,,,,,2021
1992,1992,62b0bb364825d977e44c0534,3850,"Vetri Vinayaha College of Engineering and Technology, Namakkal-Trichy Main Road, Tholurpatti Village, Thottiam, Tiruchirappalli District 621215",CS,COMPUTER SCIENCE AND ENGINEERING,124101,,,,,,,,,2021
1993,1993,62b0bb364825d977e44c0533,3850,"Vetri Vinayaha College of Engineering and Technology, Namakkal-Trichy Main Road, Tholurpatti Village, Thottiam, Tiruchirappalli District 621215",ME,MECHANICAL ENGINEERING,123219,,,,,,,,,2021
1994,1994,62b0bb364825d977e44c0535,3852,"Sri Bharathi Engineering College for Women, Kaikkuruchi Village, Alangudi Taluk, Pudukkottai District 622303",CE,CIVIL  ENGINEERING,88739,,,,,,,,,2021
1995,1995,62b0bb364825d977e44c0536,3852,"Sri Bharathi Engineering College for Women, Kaikkuruchi Village, Alangudi Taluk, Pudukkottai District 622303",CS,COMPUTER SCIENCE AND ENGINEERING,93022,93948.0,128021.0,135864.0,114700.0,,104272.0,,,2021
1996,1996,62b0bb364825d977e44c0537,3852,"Sri Bharathi Engineering College for Women, Kaikkuruchi Village, Alangudi Taluk, Pudukkottai District 622303",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,126587,,,,,,,,,2021
1997,1997,62b0bb364825d977e44c0538,3854,"Mahath Amma Institute of Engineering and Technology (MIET), Ariyur, Annavasal Road, Illupur Taluk, Pudukkottai District 622101",CS,COMPUTER SCIENCE AND ENGINEERING,136507,,,,,,,,,2021
1998,1998,62b0bb364825d977e44c0539,3854,"Mahath Amma Institute of Engineering and Technology (MIET), Ariyur, Annavasal Road, Illupur Taluk, Pudukkottai District 622101",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,135077,,,,,,,,,2021
1999,1999,62b0bb364825d977e44c053b,3854,"Mahath Amma Institute of Engineering and Technology (MIET), Ariyur, Annavasal Road, Illupur Taluk, Pudukkottai District 622101",ME,MECHANICAL ENGINEERING,134636,,,,,,,,,2021
2000,2000,62b0bb364825d977e44c053a,3855,"As-Salam College of Engineering and Technology, Thirumangalakudi, Aduthurai, Thiruvidaimaruthur, Thanjavur District 612102",CE,CIVIL  ENGINEERING,125262,,,,,,,,,2021
2001,2001,62b0bb364825d977e44c053c,3855,"As-Salam College of Engineering and Technology, Thirumangalakudi, Aduthurai, Thiruvidaimaruthur, Thanjavur District 612102",CS,COMPUTER SCIENCE AND ENGINEERING,114375,,,,,,,,,2021
2002,2002,62b0bb364825d977e44c053d,3855,"As-Salam College of Engineering and Technology, Thirumangalakudi, Aduthurai, Thiruvidaimaruthur, Thanjavur District 612102",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,98606,,,,,,,,,2021
2003,2003,62b0bb364825d977e44c053f,3855,"As-Salam College of Engineering and Technology, Thirumangalakudi, Aduthurai, Thiruvidaimaruthur, Thanjavur District 612102",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,118158,,,,,,,,,2021
2004,2004,62b0bb364825d977e44c053e,3857,"Meenakshi Ramaswamy Engineering College, Trichy Main Road,  Thathanur, Udayarpalayam, Ariyalur District 621804",CE,CIVIL  ENGINEERING,135518,,,,,,,,,2021
2005,2005,62b0bb364825d977e44c0540,3857,"Meenakshi Ramaswamy Engineering College, Trichy Main Road,  Thathanur, Udayarpalayam, Ariyalur District 621804",CS,COMPUTER SCIENCE AND ENGINEERING,129860,,,,,,,,,2021
2006,2006,62b0bb364825d977e44c0541,3857,"Meenakshi Ramaswamy Engineering College, Trichy Main Road,  Thathanur, Udayarpalayam, Ariyalur District 621804",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,98422,,,,,,,,,2021
2007,2007,62b0bb364825d977e44c0542,3857,"Meenakshi Ramaswamy Engineering College, Trichy Main Road,  Thathanur, Udayarpalayam, Ariyalur District 621804",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,133137,,,,,,,,,2021
2008,2008,62b0bb364825d977e44c0544,3857,"Meenakshi Ramaswamy Engineering College, Trichy Main Road,  Thathanur, Udayarpalayam, Ariyalur District 621804",ME,MECHANICAL ENGINEERING,104906,,,,,,,,,2021
2009,2009,62b0bb364825d977e44c0543,3860,"St. Annes College of Engineering and Technology, Anguchettypalayam, Siruvathur Post, Panruti, Cuddalore District 607110",CS,COMPUTER SCIENCE AND ENGINEERING,117720,,136943.0,130063.0,,,135809.0,,,2021
2010,2010,62b0bb364825d977e44c0545,3860,"St. Annes College of Engineering and Technology, Anguchettypalayam, Siruvathur Post, Panruti, Cuddalore District 607110",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,136350,,,,,,,,,2021
2011,2011,62b0bb364825d977e44c0546,3860,"St. Annes College of Engineering and Technology, Anguchettypalayam, Siruvathur Post, Panruti, Cuddalore District 607110",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,136312,,,,,,,,,2021
2012,2012,62b0bb364825d977e44c0547,3860,"St. Annes College of Engineering and Technology, Anguchettypalayam, Siruvathur Post, Panruti, Cuddalore District 607110",ME,MECHANICAL ENGINEERING,133383,,,,,,,,,2021
2013,2013,62b0bb364825d977e44c0548,3905,"Kings College of Engineering, Punalkulam, Pudukkottai District 613303",CE,CIVIL  ENGINEERING,131768,,,,,,,,,2021
2014,2014,62b0bb364825d977e44c0549,3905,"Kings College of Engineering, Punalkulam, Pudukkottai District 613303",CS,COMPUTER SCIENCE AND ENGINEERING,59098,85718.0,73006.0,132646.0,82225.0,118488.0,104819.0,,,2021
2015,2015,62b0bb364825d977e44c054a,3905,"Kings College of Engineering, Punalkulam, Pudukkottai District 613303",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,93485,120151.0,95697.0,,116047.0,128352.0,111134.0,,,2021
2016,2016,62b0bb364825d977e44c054c,3905,"Kings College of Engineering, Punalkulam, Pudukkottai District 613303",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,118324,130643.0,123336.0,,136174.0,,135527.0,,,2021
2017,2017,62b0bb364825d977e44c054b,3905,"Kings College of Engineering, Punalkulam, Pudukkottai District 613303",ME,MECHANICAL ENGINEERING,119704,129057.0,,,127586.0,,133091.0,,,2021
2018,2018,62b0bb364825d977e44c054d,3908,"Mount Zion College of Engineering and Technology, Pilivalam Post, Pudukkottai District 622507",CE,CIVIL  ENGINEERING,121546,131705.0,,,135379.0,,133535.0,,,2021
2019,2019,62b0bb364825d977e44c054e,3908,"Mount Zion College of Engineering and Technology, Pilivalam Post, Pudukkottai District 622507",CS,COMPUTER SCIENCE AND ENGINEERING,76994,114351.0,99894.0,,116770.0,99808.0,131150.0,,,2021
2020,2020,62b0bb364825d977e44c054f,3908,"Mount Zion College of Engineering and Technology, Pilivalam Post, Pudukkottai District 622507",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,79202,125279.0,,,,103665.0,103400.0,,,2021
2021,2021,62b0bb364825d977e44c0550,3908,"Mount Zion College of Engineering and Technology, Pilivalam Post, Pudukkottai District 622507",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,116001,,118153.0,,124703.0,,126570.0,,,2021
2022,2022,62b0bb364825d977e44c0551,3908,"Mount Zion College of Engineering and Technology, Pilivalam Post, Pudukkottai District 622507",ME,MECHANICAL ENGINEERING,126050,128253.0,,136271.0,133084.0,130182.0,,,,2021
2023,2023,62b0bb374825d977e44c0552,3918,"Shanmuganathan Engineering College, Pillivalam Post, Pudukkottai District 622507",CE,CIVIL  ENGINEERING,134867,,,,,,,,,2021
2024,2024,62b0bb374825d977e44c0553,3918,"Shanmuganathan Engineering College, Pillivalam Post, Pudukkottai District 622507",CS,COMPUTER SCIENCE AND ENGINEERING,98388,128970.0,108340.0,,125222.0,105946.0,112964.0,,,2021
2025,2025,62b0bb374825d977e44c0554,3918,"Shanmuganathan Engineering College, Pillivalam Post, Pudukkottai District 622507",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,86528,135843.0,133106.0,,124046.0,121935.0,,,,2021
2026,2026,62b0bb374825d977e44c0555,3918,"Shanmuganathan Engineering College, Pillivalam Post, Pudukkottai District 622507",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,125252,,,,,,,,,2021
2027,2027,62b0bb374825d977e44c0556,3918,"Shanmuganathan Engineering College, Pillivalam Post, Pudukkottai District 622507",ME,MECHANICAL ENGINEERING,132118,,,,,,,,,2021
2028,2028,62b0bb374825d977e44c0557,3920,"Sudharsan Engineering College, Sathiyamangalam Post, Pudukkottai District 622501",AD,Artificial Intelligence and Data Science,107966,135781.0,,,123711.0,122879.0,121083.0,,,2021
2029,2029,62b0bb374825d977e44c0558,3920,"Sudharsan Engineering College, Sathiyamangalam Post, Pudukkottai District 622501",CE,CIVIL  ENGINEERING,133954,,,,,,,,,2021
2030,2030,62b0bb374825d977e44c0559,3920,"Sudharsan Engineering College, Sathiyamangalam Post, Pudukkottai District 622501",CS,COMPUTER SCIENCE AND ENGINEERING,91963,133066.0,124455.0,,115342.0,98701.0,129164.0,,,2021
2031,2031,62b0bb374825d977e44c055b,3920,"Sudharsan Engineering College, Sathiyamangalam Post, Pudukkottai District 622501",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,71571,,,,,,,,,2021
2032,2032,62b0bb374825d977e44c055a,3920,"Sudharsan Engineering College, Sathiyamangalam Post, Pudukkottai District 622501",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,128757,133459.0,,,135242.0,,,,,2021
2033,2033,62b0bb374825d977e44c055c,3920,"Sudharsan Engineering College, Sathiyamangalam Post, Pudukkottai District 622501",ME,MECHANICAL ENGINEERING,135280,,,,,,,,,2021
2034,2034,62b0bb374825d977e44c055d,3926,"Chendhuran College of Engineering and Technology, Madurai Road, Lenavilakku, Pilivalam Post, Pudukkottai - 622 507",CE,CIVIL  ENGINEERING,135438,,,,,,,,,2021
2035,2035,62b0bb374825d977e44c055e,3926,"Chendhuran College of Engineering and Technology, Madurai Road, Lenavilakku, Pilivalam Post, Pudukkottai - 622 507",CS,COMPUTER SCIENCE AND ENGINEERING,134375,,,,,,,,,2021
2036,2036,62b0bb374825d977e44c055f,3926,"Chendhuran College of Engineering and Technology, Madurai Road, Lenavilakku, Pilivalam Post, Pudukkottai - 622 507",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,136415,,,,,,,,,2021
2037,2037,62b0bb374825d977e44c0560,3926,"Chendhuran College of Engineering and Technology, Madurai Road, Lenavilakku, Pilivalam Post, Pudukkottai - 622 507",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,125069,,,,,,,,,2021
2038,2038,62b0bb374825d977e44c0561,3926,"Chendhuran College of Engineering and Technology, Madurai Road, Lenavilakku, Pilivalam Post, Pudukkottai - 622 507",ME,MECHANICAL ENGINEERING,136228,,,,,,,,,2021
2039,2039,62b0bb374825d977e44c056e,4020,"Anna University Regional Campus - Tirunelveli, Trivandrum Road, Palayamkottai, Tirunelveli District 627007",CS,COMPUTER SCIENCE AND ENGINEERING,19730,25204.0,22071.0,37661.0,34136.0,41539.0,46675.0,52085.0,135594.0,2021
2040,2040,62b0bb374825d977e44c056f,4020,"Anna University Regional Campus - Tirunelveli, Trivandrum Road, Palayamkottai, Tirunelveli District 627007",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,27155,35518.0,36807.0,70285.0,43819.0,44890.0,56594.0,134208.0,73166.0,2021
2041,2041,62b0bb374825d977e44c056d,4020,"Anna University Regional Campus - Tirunelveli, Trivandrum Road, Palayamkottai, Tirunelveli District 627007",GI,GEO INFORMATICS,44950,63590.0,66316.0,86601.0,65323.0,56511.0,75458.0,120538.0,,2021
2042,2042,62b0bb374825d977e44c0574,4020,"Anna University Regional Campus - Tirunelveli, Trivandrum Road, Palayamkottai, Tirunelveli District 627007",ME,MECHANICAL ENGINEERING,54501,69122.0,60885.0,127732.0,74494.0,75017.0,83582.0,,,2021
2043,2043,62b0bb374825d977e44c0570,4023,"University College of Engineering, Nagercoil, Nagercoil Industrial Estate, Konam, Kanyakumari District 629004",CE,CIVIL  ENGINEERING,72943,90780.0,119226.0,,115665.0,79199.0,135941.0,,,2021
2044,2044,62b0bb374825d977e44c0571,4023,"University College of Engineering, Nagercoil, Nagercoil Industrial Estate, Konam, Kanyakumari District 629004",CS,COMPUTER SCIENCE AND ENGINEERING,23729,38639.0,37330.0,79702.0,49597.0,57318.0,118643.0,133475.0,,2021
2045,2045,62b0bb374825d977e44c0572,4023,"University College of Engineering, Nagercoil, Nagercoil Industrial Estate, Konam, Kanyakumari District 629004",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,30106,44162.0,58634.0,108662.0,51455.0,70942.0,98289.0,,,2021
2046,2046,62b0bb374825d977e44c0573,4023,"University College of Engineering, Nagercoil, Nagercoil Industrial Estate, Konam, Kanyakumari District 629004",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,46862,57151.0,104810.0,135747.0,91256.0,97067.0,113187.0,,,2021
2047,2047,62b0bb374825d977e44c0576,4023,"University College of Engineering, Nagercoil, Nagercoil Industrial Estate, Konam, Kanyakumari District 629004",IT,INFORMATION TECHNOLOGY,30255,43048.0,51947.0,51970.0,56117.0,,85859.0,127176.0,,2021
2048,2048,62b0bb374825d977e44c0575,4023,"University College of Engineering, Nagercoil, Nagercoil Industrial Estate, Konam, Kanyakumari District 629004",ME,MECHANICAL ENGINEERING,57378,73480.0,114482.0,129620.0,78242.0,112427.0,115022.0,,,2021
2049,2049,62b0bb374825d977e44c0579,4023,"University College of Engineering, Nagercoil, Nagercoil Industrial Estate, Konam, Kanyakumari District 629004",XC,CIVIL ENGINEERING (TAMIL MEDIUM),85476,,,,,,,,,2021
2050,2050,62b0bb374825d977e44c0577,4023,"University College of Engineering, Nagercoil, Nagercoil Industrial Estate, Konam, Kanyakumari District 629004",XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),134436,,,,,,,,,2021
2051,2051,62b0bb374825d977e44c0578,4024,"University V.O.C. College of Engineering, Thoothukudi, Near V.O.C. College, Millerpuram, Thoothukudi District 628008",CE,CIVIL  ENGINEERING,100425,136391.0,,,123476.0,123872.0,135275.0,,,2021
2052,2052,62b0bb374825d977e44c057a,4024,"University V.O.C. College of Engineering, Thoothukudi, Near V.O.C. College, Millerpuram, Thoothukudi District 628008",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,40871,50616.0,74875.0,91637.0,68751.0,71206.0,90481.0,,,2021
2053,2053,62b0bb374825d977e44c057b,4024,"University V.O.C. College of Engineering, Thoothukudi, Near V.O.C. College, Millerpuram, Thoothukudi District 628008",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,68767,87730.0,85313.0,132633.0,96385.0,,119121.0,,,2021
2054,2054,62b0bb374825d977e44c057c,4024,"University V.O.C. College of Engineering, Thoothukudi, Near V.O.C. College, Millerpuram, Thoothukudi District 628008",GI,GEO INFORMATICS,69175,104111.0,,116304.0,75630.0,125396.0,116478.0,,,2021
2055,2055,62b0bb374825d977e44c057d,4024,"University V.O.C. College of Engineering, Thoothukudi, Near V.O.C. College, Millerpuram, Thoothukudi District 628008",ME,MECHANICAL ENGINEERING,82173,123967.0,,,114892.0,126307.0,136000.0,,,2021
2056,2056,62b0bb374825d977e44c057e,4024,"University V.O.C. College of Engineering, Thoothukudi, Near V.O.C. College, Millerpuram, Thoothukudi District 628008",XC,CIVIL ENGINEERING (TAMIL MEDIUM),121936,,,,,,,,,2021
