,Unnamed: 0,_id,coc,con,brc,brn,BC,BCM,MBC,OC,SC,SCA,ST,year
379,379,62b0ba9d8f1fecb65cca6026,1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Kancheepuram District  603103",IT,Information Technology,89.5,95.0,89.0,96.5,80.0,,,2019
380,380,62b0ba9d8f1fecb65cca601d,1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Kancheepuram District  603103",ME,Mechanical Engineering,,,,87.5,,,,2019
381,381,62b0ba9d8f1fecb65cca603d,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",AU,Automobile Engineering,97.0,105.0,96.0,110.0,90.0,,,2019
382,382,62b0ba9d8f1fecb65cca6042,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",CE,Civil Engineering,,180.25,,82.5,,,,2019
383,383,62b0ba9d8f1fecb65cca6038,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",CS,Computer Science and Engineering,172.0,164.0,156.0,179.0,122.0,98.5,,2019
384,384,62b0ba9d8f1fecb65cca6041,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",EC,Electronics and Communication Engineering,154.5,139.0,133.0,166.5,81.0,,,2019
385,385,62b0ba9d8f1fecb65cca603a,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",EE,Electrical and Electronics Engineering,113.5,122.25,90.5,136.0,100.5,121.25,,2019
386,386,62b0ba9d8f1fecb65cca604b,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",EI,Electronics and Instrumentation Engineering,88.5,99.5,91.5,115.0,111.5,,,2019
387,387,62b0ba9d8f1fecb65cca601e,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",IT,Information Technology,157.0,158.5,134.0,168.0,110.0,,,2019
388,388,62b0ba9d8f1fecb65cca601f,1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",ME,Mechanical Engineering,103.0,93.5,88.0,131.5,82.0,,,2019
389,389,62b0ba9d8f1fecb65cca6020,1306,"Jeppiar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",AE,Aeronautical Engineering,148.5,,145.5,170.5,127.0,,,2019
390,390,62b0ba9d8f1fecb65cca6021,1306,"Jeppiar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",BT,Bio Technology,153.5,,154.5,159.5,145.0,,,2019
391,391,62b0ba9d8f1fecb65cca6022,1306,"Jeppiar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",CE,Civil Engineering,,,,108.0,,,,2019
392,392,62b0ba9d8f1fecb65cca6023,1306,"Jeppiar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",CS,Computer Science and Engineering,150.0,137.0,134.0,157.0,101.5,,,2019
393,393,62b0ba9d8f1fecb65cca6024,1306,"Jeppiar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",EC,Electronics and Communication Engineering,130.0,120.5,116.5,149.0,99.5,,,2019
394,394,62b0ba9d8f1fecb65cca6025,1306,"Jeppiar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",EE,Electrical and Electronics Engineering,,,,84.0,,,,2019
395,395,62b0ba9d8f1fecb65cca6027,1306,"Jeppiar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",EI,Electronics and Instrumentation Engineering,,,,119.0,,,,2019
396,396,62b0ba9d8f1fecb65cca6028,1306,"Jeppiar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",IT,Information Technology,135.0,128.0,115.5,144.0,83.0,,,2019
397,397,62b0ba9d8f1fecb65cca6029,1306,"Jeppiar Engineering College, Old Mahabalipuram Road (OMR), Chennai 600119",ME,Mechanical Engineering,,,,89.5,,,,2019
398,398,62b0ba9d8f1fecb65cca602a,1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",BM,Bio- Medical Engineering,101.0,,96.5,137.0,104.5,,,2019
399,399,62b0ba9d8f1fecb65cca604c,1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",CE,Civil Engineering,,,,81.0,,,,2019
400,400,62b0ba9d8f1fecb65cca602b,1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",CS,Computer Science and Engineering,82.0,108.5,103.0,128.0,78.5,,,2019
401,401,62b0ba9d8f1fecb65cca602c,1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",EC,Electronics and Communication Engineering,80.0,,,86.5,,,,2019
402,402,62b0ba9d8f1fecb65cca602d,1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",EE,Electrical and Electronics Engineering,,,,80.75,,,,2019
403,403,62b0ba9d8f1fecb65cca602e,1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",EI,Electronics and Instrumentation Engineering,,,,80.0,,,,2019
404,404,62b0ba9d8f1fecb65cca602f,1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",IT,Information Technology,81.5,,102.5,121.0,82.5,,,2019
405,405,62b0ba9d8f1fecb65cca6030,1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",CE,Civil Engineering,103.0,,107.5,140.0,101.5,,,2019
406,406,62b0ba9d8f1fecb65cca6031,1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",CS,Computer Science and Engineering,176.0,168.5,164.5,181.0,141.5,123.5,,2019
407,407,62b0ba9d8f1fecb65cca6032,1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",EC,Electronics and Communication Engineering,154.0,145.0,140.0,168.5,118.0,99.0,126.5,2019
408,408,62b0ba9d8f1fecb65cca6033,1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",EE,Electrical and Electronics Engineering,140.0,131.0,97.5,150.0,100.0,91.5,,2019
409,409,62b0ba9d8f1fecb65cca6034,1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",IT,Information Technology,160.0,168.0,149.0,168.5,128.0,98.0,,2019
410,410,62b0ba9d8f1fecb65cca6035,1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",ME,Mechanical Engineering,123.5,126.0,100.0,154.75,81.0,,,2019
411,411,62b0ba9d8f1fecb65cca6036,1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",CE,Civil Engineering,,,,86.0,,,,2019
412,412,62b0ba9d8f1fecb65cca6037,1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",CS,Computer Science and Engineering,112.5,112.0,88.0,134.0,84.5,,,2019
413,413,62b0ba9d8f1fecb65cca6039,1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",EC,Electronics and Communication Engineering,,,,83.5,,,,2019
414,414,62b0ba9d8f1fecb65cca603f,1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",EE,Electrical and Electronics Engineering,,,,139.0,,,,2019
415,415,62b0ba9d8f1fecb65cca603b,1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",IT,Information Technology,99.0,,88.0,113.5,95.5,,,2019
416,416,62b0ba9d8f1fecb65cca603c,1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",ME,Mechanical Engineering,81.0,,,108.5,85.0,,,2019
417,417,62b0ba9d8f1fecb65cca603e,1311,"K C G College of Technology, Karappakkam, Chennai 600096",AE,Aeronautical Engineering,119.5,149.0,90.0,151.0,108.0,,,2019
418,418,62b0ba9d8f1fecb65cca6045,1311,"K C G College of Technology, Karappakkam, Chennai 600096",AO,Aerospace Engineering,118.5,134.5,100.0,148.0,87.5,,,2019
419,419,62b0ba9d8f1fecb65cca6040,1311,"K C G College of Technology, Karappakkam, Chennai 600096",AU,Automobile Engineering,,,,83.5,,,,2019
420,420,62b0ba9d8f1fecb65cca6043,1311,"K C G College of Technology, Karappakkam, Chennai 600096",CE,Civil Engineering,,,,95.0,,,,2019
421,421,62b0ba9d8f1fecb65cca6049,1311,"K C G College of Technology, Karappakkam, Chennai 600096",CS,Computer Science and Engineering,131.5,128.0,122.0,145.5,84.0,,,2019
422,422,62b0ba9d8f1fecb65cca6048,1311,"K C G College of Technology, Karappakkam, Chennai 600096",EC,Electronics and Communication Engineering,101.0,113.5,90.5,125.5,99.0,100.5,,2019
423,423,62b0ba9d8f1fecb65cca6046,1311,"K C G College of Technology, Karappakkam, Chennai 600096",EE,Electrical and Electronics Engineering,,,,81.5,,,,2019
424,424,62b0ba9d8f1fecb65cca6047,1311,"K C G College of Technology, Karappakkam, Chennai 600096",EI,Electronics and Instrumentation Engineering,,,,83.5,,,,2019
425,425,62b0ba9d8f1fecb65cca6044,1311,"K C G College of Technology, Karappakkam, Chennai 600096",FT,Fashion Technology,,,,83.0,,,,2019
426,426,62b0ba9d8f1fecb65cca604a,1311,"K C G College of Technology, Karappakkam, Chennai 600096",IT,Information Technology,127.0,126.5,116.5,134.5,83.0,,,2019
427,427,62b0ba9d8f1fecb65cca604f,1311,"K C G College of Technology, Karappakkam, Chennai 600096",MC,Mechatronics,92.5,,,93.5,,,,2019
428,428,62b0ba9d8f1fecb65cca604d,1311,"K C G College of Technology, Karappakkam, Chennai 600096",ME,Mechanical Engineering,,,,90.5,,,,2019
429,429,62b0ba9d8f1fecb65cca604e,1313,"SMK  Fomra Institute of Technology,Fomra Nagar, OMR,(IT Express Highway),Kelambakkam,Chennai- 603103",BM,Bio- Medical Engineering,89.5,,80.5,127.0,112.5,,,2019
430,430,62b0ba9d8f1fecb65cca6050,1313,"SMK  Fomra Institute of Technology,Fomra Nagar, OMR,(IT Express Highway),Kelambakkam,Chennai- 603103",CE,Civil Engineering,,,,84.5,,,,2019
431,431,62b0ba9d8f1fecb65cca6051,1313,"SMK  Fomra Institute of Technology,Fomra Nagar, OMR,(IT Express Highway),Kelambakkam,Chennai- 603103",CS,Computer Science and Engineering,,,,82.0,,,,2019
432,432,62b0ba9d8f1fecb65cca6054,1313,"SMK  Fomra Institute of Technology,Fomra Nagar, OMR,(IT Express Highway),Kelambakkam,Chennai- 603103",EC,Electronics and Communication Engineering,,,,81.5,,,,2019
433,433,62b0ba9d8f1fecb65cca6056,1313,"SMK  Fomra Institute of Technology,Fomra Nagar, OMR,(IT Express Highway),Kelambakkam,Chennai- 603103",EE,Electrical and Electronics Engineering,,,,109.0,,,,2019
434,434,62b0ba9d8f1fecb65cca6055,1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Kancheepuram District 603110",BM,Bio- Medical Engineering,183.25,181.0,177.0,188.0,151.25,148.5,,2019
435,435,62b0ba9d8f1fecb65cca6057,1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Kancheepuram District 603110",CE,Civil Engineering,179.5,171.0,173.5,183.5,159.0,138.0,,2019
436,436,62b0ba9d8f1fecb65cca6053,1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Kancheepuram District 603110",CH,Chemical Engineering,184.0,179.0,177.0,187.0,150.5,88.0,,2019
437,437,62b0ba9d8f1fecb65cca6058,1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Kancheepuram District 603110",CS,Computer Science and Engineering,191.0,188.0,187.0,193.0,170.0,149.0,163.5,2019
438,438,62b0ba9d8f1fecb65cca605a,1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Kancheepuram District 603110",EC,Electronics and Communication Engineering,190.0,184.5,184.5,190.5,164.5,156.5,137.0,2019
439,439,62b0ba9d8f1fecb65cca6052,1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Kancheepuram District 603110",EE,Electrical and Electronics Engineering,188.5,182.5,181.0,190.0,157.5,128.5,147.0,2019
440,440,62b0ba9d8f1fecb65cca6059,1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Kancheepuram District 603110",IT,Information Technology,189.75,183.0,183.5,190.0,161.75,134.0,148.75,2019
441,441,62b0ba9d8f1fecb65cca605b,1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Kalavakkam, Old Mahabalipuram Road (OMR), Kancheepuram District 603110",ME,Mechanical Engineering,186.0,178.5,179.0,189.0,157.0,106.5,156.5,2019
442,442,62b0ba9d8f1fecb65cca605d,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Kancheepuram District 603103",AO,Aerospace Engineering,88.0,105.5,,106.0,,,,2019
443,443,62b0ba9d8f1fecb65cca605c,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Kancheepuram District 603103",BM,Bio- Medical Engineering,95.5,,100.0,128.0,104.0,,,2019
444,444,62b0ba9d8f1fecb65cca605e,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Kancheepuram District 603103",CE,Civil Engineering,,,,83.0,,,,2019
445,445,62b0ba9d8f1fecb65cca6061,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Kancheepuram District 603103",CH,Chemical Engineering,111.5,,91.0,124.0,,,,2019
446,446,62b0ba9d8f1fecb65cca6060,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Kancheepuram District 603103",CS,Computer Science and Engineering,81.0,,79.0,122.0,80.5,81.5,,2019
447,447,62b0ba9d8f1fecb65cca605f,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Kancheepuram District 603103",EC,Electronics and Communication Engineering,85.5,,83.5,90.0,80.0,,,2019
448,448,62b0ba9d8f1fecb65cca6062,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Kancheepuram District 603103",EE,Electrical and Electronics Engineering,,,,87.0,,,,2019
449,449,62b0ba9d8f1fecb65cca6063,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Kancheepuram District 603103",IT,Information Technology,80.0,,89.5,127.5,85.5,,,2019
450,450,62b0ba9d8f1fecb65cca6064,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Kancheepuram District 603103",MC,Mechatronics,79.0,,101.0,116.0,97.5,,,2019
451,451,62b0ba9d8f1fecb65cca6065,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Kancheepuram District 603103",ME,Mechanical Engineering,,,,81.0,,,,2019
452,452,62b0ba9d8f1fecb65cca6066,1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Kancheepuram District 603103",MU,Mechanical  and Automation Engineering,,,,80.0,,,,2019
453,453,62b0ba9d8f1fecb65cca6067,1317,"St. Josephâ€™s College of Engineering, Old Mahabalipuram Road (OMR), Chennai 600 119",BT,Bio Technology,161.5,158.5,142.5,171.0,150.0,,,2019
454,454,62b0ba9d8f1fecb65cca6069,1317,"St. Josephâ€™s College of Engineering, Old Mahabalipuram Road (OMR), Chennai 600 119",CE,Civil Engineering,91.0,,89.5,122.5,82.5,,,2019
455,455,62b0ba9d8f1fecb65cca6068,1317,"St. Josephâ€™s College of Engineering, Old Mahabalipuram Road (OMR), Chennai 600 119",CH,Chemical Engineering,152.0,118.0,135.0,164.5,80.0,,,2019
456,456,62b0ba9d8f1fecb65cca606a,1317,"St. Josephâ€™s College of Engineering, Old Mahabalipuram Road (OMR), Chennai 600 119",CS,Computer Science and Engineering,179.5,166.5,171.0,183.5,139.5,92.5,111.0,2019
457,457,62b0ba9d8f1fecb65cca606b,1317,"St. Josephâ€™s College of Engineering, Old Mahabalipuram Road (OMR), Chennai 600 119",EC,Electronics and Communication Engineering,170.5,156.5,158.0,176.0,105.5,113.5,,2019
458,458,62b0ba9d8f1fecb65cca606c,1317,"St. Josephâ€™s College of Engineering, Old Mahabalipuram Road (OMR), Chennai 600 119",EE,Electrical and Electronics Engineering,137.0,,97.0,157.5,91.0,,117.0,2019
459,459,62b0ba9d8f1fecb65cca606d,1317,"St. Josephâ€™s College of Engineering, Old Mahabalipuram Road (OMR), Chennai 600 119",EI,Electronics and Instrumentation Engineering,,,,86.5,,,,2019
460,460,62b0ba9d8f1fecb65cca606e,1317,"St. Josephâ€™s College of Engineering, Old Mahabalipuram Road (OMR), Chennai 600 119",IC,Instrumentation and Control Engineering,,,,97.0,,,,2019
461,461,62b0ba9d8f1fecb65cca606f,1317,"St. Josephâ€™s College of Engineering, Old Mahabalipuram Road (OMR), Chennai 600 119",IT,Information Technology,167.5,158.0,150.5,174.5,112.0,,,2019
462,462,62b0ba9d8f1fecb65cca6070,1317,"St. Josephâ€™s College of Engineering, Old Mahabalipuram Road (OMR), Chennai 600 119",ME,Mechanical Engineering,124.5,121.0,118.5,148.5,86.0,,,2019
463,463,62b0ba9d8f1fecb65cca6071,1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",CE,Civil Engineering,,,,84.5,,,,2019
464,464,62b0ba9d8f1fecb65cca6072,1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",CS,Computer Science and Engineering,,,,80.0,,,,2019
465,465,62b0ba9d8f1fecb65cca6073,1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",EC,Electronics and Communication Engineering,,,,151.25,,,,2019
466,466,62b0ba9d8f1fecb65cca6074,1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",IT,Information Technology,,,,141.5,,,,2019
467,467,62b0ba9d8f1fecb65cca6075,1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",ME,Mechanical Engineering,,,,97.5,,,,2019
468,468,62b0ba9d8f1fecb65cca6079,1320,"Jeppiaar SRR Engineering College, Old Mahabalipuram Road, Kancheepuram District 603103",CS,Computer Science and Engineering,116.0,82.5,102.0,127.0,78.5,,,2019
469,469,62b0ba9d8f1fecb65cca6076,1320,"Jeppiaar SRR Engineering College, Old Mahabalipuram Road, Kancheepuram District 603103",EC,Electronics and Communication Engineering,80.0,,,107.0,,,,2019
470,470,62b0ba9d8f1fecb65cca6077,1320,"Jeppiaar SRR Engineering College, Old Mahabalipuram Road, Kancheepuram District 603103",IT,Information Technology,89.5,107.5,93.5,115.5,105.0,,,2019
471,471,62b0ba9d8f1fecb65cca6078,1320,"Jeppiaar SRR Engineering College, Old Mahabalipuram Road, Kancheepuram District 603103",ME,Mechanical Engineering,92.0,,,102.0,92.5,,,2019
472,472,62b0ba9d8f1fecb65cca607b,1321,"Central Institute of Plastics Engineering and Technology (CIPET), Guindy, Chennai 600032",MN,Manufacturing Engineering,158.5,157.5,150.0,168.5,124.0,115.5,,2019
473,473,62b0ba9d8f1fecb65cca607a,1321,"Central Institute of Plastics Engineering and Technology (CIPET), Guindy, Chennai 600032",PA,Plastic Technology,162.0,153.0,153.0,171.0,132.75,131.0,112.0,2019
474,474,62b0ba9d8f1fecb65cca607c,1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",AE,Aeronautical Engineering,,,81.5,90.0,82.0,,,2019
475,475,62b0ba9d8f1fecb65cca607d,1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",AG,Agriculture Engineering,80.0,,85.5,105.0,90.5,89.0,,2019
476,476,62b0ba9d8f1fecb65cca607e,1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",BM,Bio- Medical Engineering,91.0,94.5,91.5,118.0,95.0,,,2019
477,477,62b0ba9d8f1fecb65cca607f,1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",CE,Civil Engineering,,,,91.5,,,,2019
478,478,62b0ba9d8f1fecb65cca6080,1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",CS,Computer Science and Engineering,79.0,87.0,83.0,99.5,83.0,,,2019
479,479,62b0ba9d8f1fecb65cca6081,1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",EC,Electronics and Communication Engineering,,,,78.0,,88.5,,2019
480,480,62b0ba9d8f1fecb65cca6082,1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",EE,Electrical and Electronics Engineering,81.0,,80.0,87.0,80.0,,,2019
481,481,62b0ba9d8f1fecb65cca6084,1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",FD,Food Technology,87.5,,81.5,98.5,87.5,,,2019
482,482,62b0ba9d8f1fecb65cca6083,1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",IT,Information Technology,80.0,89.0,80.0,101.0,93.0,82.0,,2019
483,483,62b0ba9d8f1fecb65cca6085,1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",ME,Mechanical Engineering,,,,80.0,,,,2019
484,484,62b0ba9d8f1fecb65cca6087,1324,"Sri Sai Ram Institute of Technology, West Tambaram, Chennai 600044",CE,Civil Engineering,112.5,,85.5,131.0,103.5,,,2019
485,485,62b0ba9d8f1fecb65cca6086,1324,"Sri Sai Ram Institute of Technology, West Tambaram, Chennai 600044",CS,Computer Science and Engineering,146.0,128.5,132.0,159.0,83.0,,,2019
486,486,62b0ba9d8f1fecb65cca6088,1324,"Sri Sai Ram Institute of Technology, West Tambaram, Chennai 600044",EC,Electronics and Communication Engineering,147.5,108.5,121.0,157.0,137.5,,,2019
487,487,62b0ba9d8f1fecb65cca6089,1324,"Sri Sai Ram Institute of Technology, West Tambaram, Chennai 600044",EE,Electrical and Electronics Engineering,121.0,,113.0,148.0,,,,2019
488,488,62b0ba9d8f1fecb65cca608a,1324,"Sri Sai Ram Institute of Technology, West Tambaram, Chennai 600044",IT,Information Technology,140.5,122.5,115.5,150.0,107.0,,,2019
489,489,62b0ba9d8f1fecb65cca608b,1324,"Sri Sai Ram Institute of Technology, West Tambaram, Chennai 600044",ME,Mechanical Engineering,89.0,116.5,88.0,126.5,108.0,,,2019
490,490,62b0ba9d8f1fecb65cca608d,1325,"St. Joseph College of Engineering, Trinity Campus, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",CE,Civil Engineering,,,,80.0,,,,2019
491,491,62b0ba9d8f1fecb65cca608c,1325,"St. Joseph College of Engineering, Trinity Campus, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",CS,Computer Science and Engineering,86.0,,97.0,116.0,89.5,,,2019
492,492,62b0ba9d8f1fecb65cca608e,1325,"St. Joseph College of Engineering, Trinity Campus, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",EC,Electronics and Communication Engineering,80.0,82.5,82.0,99.5,82.5,,,2019
493,493,62b0ba9d8f1fecb65cca608f,1325,"St. Joseph College of Engineering, Trinity Campus, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",EE,Electrical and Electronics Engineering,80.0,,80.5,105.0,91.0,,,2019
494,494,62b0ba9d8f1fecb65cca6090,1325,"St. Joseph College of Engineering, Trinity Campus, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",IT,Information Technology,80.0,97.0,81.5,109.5,81.5,80.0,105.0,2019
495,495,62b0ba9d8f1fecb65cca6091,1325,"St. Joseph College of Engineering, Trinity Campus, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",ME,Mechanical Engineering,81.0,,82.0,101.0,79.0,,,2019
496,496,62b0ba9d8f1fecb65cca6092,1333,"Vi Institute of Technology, Sirunkundram Village & Post, Chengalput Taluk, Kancheepuram District 603108",CS,Computer Science and Engineering,,,,82.75,,,,2019
497,497,62b0ba9d8f1fecb65cca6093,1333,"Vi Institute of Technology, Sirunkundram Village & Post, Chengalput Taluk, Kancheepuram District 603108",EC,Electronics and Communication Engineering,,,,85.0,,,,2019
498,498,62b0ba9d8f1fecb65cca6094,1333,"Vi Institute of Technology, Sirunkundram Village & Post, Chengalput Taluk, Kancheepuram District 603108",ME,Mechanical Engineering,,,,79.0,,,,2019
499,499,62b0ba9d8f1fecb65cca6095,1334,"ARS College of Engineering, Maraimalai Nagar Post, Kancheepuram District 603209",CS,Computer Science and Engineering,,,,111.5,,,,2019
500,500,62b0ba9d8f1fecb65cca6096,1334,"ARS College of Engineering, Maraimalai Nagar Post, Kancheepuram District 603209",EC,Electronics and Communication Engineering,,,,83.25,,,,2019
501,501,62b0ba9d8f1fecb65cca6098,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",BM,Bio- Medical Engineering,142.0,147.0,140.0,163.5,98.0,121.0,,2019
502,502,62b0ba9d8f1fecb65cca6097,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",CE,Civil Engineering,106.5,124.5,109.0,132.0,87.5,,,2019
503,503,62b0ba9d8f1fecb65cca6099,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",CS,Computer Science and Engineering,171.0,157.0,148.5,179.0,107.5,,129.5,2019
504,504,62b0ba9d8f1fecb65cca609a,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",EC,Electronics and Communication Engineering,167.75,138.5,145.0,179.0,83.0,100.5,,2019
505,505,62b0ba9d8f1fecb65cca609d,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",EE,Electrical and Electronics Engineering,149.0,131.0,125.5,166.0,84.5,,,2019
506,506,62b0ba9d8f1fecb65cca609b,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",IT,Information Technology,156.25,156.5,148.0,168.0,100.0,,,2019
507,507,62b0ba9d8f1fecb65cca609c,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",MC,Mechatronics,170.0,173.0,159.5,181.0,134.0,,121.0,2019
508,508,62b0ba9d8f1fecb65cca60a0,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",ME,Mechanical Engineering,139.5,122.5,123.0,158.0,100.0,,,2019
509,509,62b0ba9d8f1fecb65cca60a1,1401,"Adhiparasakthi Engineering College, Melmaruvathur, Kancheepuram District 603319",CE,Civil Engineering,,,,87.5,,,,2019
510,510,62b0ba9d8f1fecb65cca609e,1401,"Adhiparasakthi Engineering College, Melmaruvathur, Kancheepuram District 603319",CH,Chemical Engineering,,,86.0,99.0,,,,2019
511,511,62b0ba9d8f1fecb65cca609f,1401,"Adhiparasakthi Engineering College, Melmaruvathur, Kancheepuram District 603319",CS,Computer Science and Engineering,83.0,,93.5,114.0,95.0,,,2019
512,512,62b0ba9d8f1fecb65cca60a3,1401,"Adhiparasakthi Engineering College, Melmaruvathur, Kancheepuram District 603319",EC,Electronics and Communication Engineering,,,84.5,94.0,93.5,,,2019
513,513,62b0ba9d8f1fecb65cca60a2,1401,"Adhiparasakthi Engineering College, Melmaruvathur, Kancheepuram District 603319",EE,Electrical and Electronics Engineering,,,,87.0,,,,2019
