,_id,coc,con,brc,brn,OC,BCM,BC,MBC,SCA,SC,ST
1159,62b0ba0f789189e900016435,2623,"MAHENDRA COLLEGE OF ENGINEERING,MAHENDRA SALEM CAMPUS, ATTUR-SALEM MAIN ROAD,,SALEM DIST, PIN - 636106.",ME,MECHANICAL ENGINEERING,100914.0,,,,,,
1160,62b0ba0f789189e900016436,2624,"GNANAMANI COLLEGE OF TECHNOLOGY,NH-7,,NAMAKKAL DIST, PIN - 637018.",CE,CIVIL ENGINEERING,100268.0,,,,,,
1161,62b0ba0f789189e900016437,2624,"GNANAMANI COLLEGE OF TECHNOLOGY,NH-7,,NAMAKKAL DIST, PIN - 637018.",CS,COMPUTER SCIENCE AND ENGG.,70510.0,,100184,98201,,,
1162,62b0ba0f789189e900016438,2624,"GNANAMANI COLLEGE OF TECHNOLOGY,NH-7,,NAMAKKAL DIST, PIN - 637018.",EC,ELECTRONICS AND COMMUNICATION ENGG.,85642.0,,100665,103433,,,
1163,62b0ba0f789189e900016439,2624,"GNANAMANI COLLEGE OF TECHNOLOGY,NH-7,,NAMAKKAL DIST, PIN - 637018.",EE,ELECTRICAL AND ELECTRONICS ENGG.,84222.0,,97591,101830,,,
1164,62b0ba0f789189e90001643a,2624,"GNANAMANI COLLEGE OF TECHNOLOGY,NH-7,,NAMAKKAL DIST, PIN - 637018.",ME,MECHANICAL ENGINEERING,99601.0,,101632,103420,,,
1165,62b0ba0f789189e90001643b,2625,"THE KAVERY ENGINEERING COLLEGE,MECHERI (POST) , MECHERI (VILLAGE),SALEM DIST, PIN - 636453.",CE,CIVIL ENGINEERING,102694.0,,,,,,
1166,62b0ba0f789189e90001643c,2625,"THE KAVERY ENGINEERING COLLEGE,MECHERI (POST) , MECHERI (VILLAGE),SALEM DIST, PIN - 636453.",CS,COMPUTER SCIENCE AND ENGG.,89893.0,,98288,103243,,,
1167,62b0ba0f789189e90001643d,2625,"THE KAVERY ENGINEERING COLLEGE,MECHERI (POST) , MECHERI (VILLAGE),SALEM DIST, PIN - 636453.",EC,ELECTRONICS AND COMMUNICATION ENGG.,100012.0,,,,,,
1168,62b0ba0f789189e90001643e,2625,"THE KAVERY ENGINEERING COLLEGE,MECHERI (POST) , MECHERI (VILLAGE),SALEM DIST, PIN - 636453.",EE,ELECTRICAL AND ELECTRONICS ENGG.,74341.0,,86323,100107,,,
1169,62b0ba0f789189e90001643f,2625,"THE KAVERY ENGINEERING COLLEGE,MECHERI (POST) , MECHERI (VILLAGE),SALEM DIST, PIN - 636453.",ME,MECHANICAL ENGINEERING,101219.0,,101710,103146,,,
1170,62b0ba0f789189e900016440,2627,"SELVAM COLLEGE OF TECHNOLOGY,NH-7, PONNUSAMY NAGAR,,NAMAKKAL DIST, PIN - 637003.",BT,BIO-TECHNOLOGY,59882.5,,94294,92618,91846,103082,
1171,62b0ba0f789189e900016441,2627,"SELVAM COLLEGE OF TECHNOLOGY,NH-7, PONNUSAMY NAGAR,,NAMAKKAL DIST, PIN - 637003.",CE,CIVIL ENGINEERING,103152.0,,,,,,
1172,62b0ba0f789189e900016443,2627,"SELVAM COLLEGE OF TECHNOLOGY,NH-7, PONNUSAMY NAGAR,,NAMAKKAL DIST, PIN - 637003.",CS,COMPUTER SCIENCE AND ENGG.,70066.0,,96069,102459,102019,94712,
1173,62b0ba0f789189e900016442,2627,"SELVAM COLLEGE OF TECHNOLOGY,NH-7, PONNUSAMY NAGAR,,NAMAKKAL DIST, PIN - 637003.",EC,ELECTRONICS AND COMMUNICATION ENGG.,98375.0,,,,,,
1174,62b0ba0f789189e900016444,2627,"SELVAM COLLEGE OF TECHNOLOGY,NH-7, PONNUSAMY NAGAR,,NAMAKKAL DIST, PIN - 637003.",EE,ELECTRICAL AND ELECTRONICS ENGG.,100947.0,,,,,,
1175,62b0ba0f789189e900016446,2627,"SELVAM COLLEGE OF TECHNOLOGY,NH-7, PONNUSAMY NAGAR,,NAMAKKAL DIST, PIN - 637003.",ME,MECHANICAL ENGINEERING,101777.0,,,,,,
1176,62b0ba0f789189e900016445,2628,"PAAVAI COLLEGE OF ENGINEERING,NH 44, PAAVAI NAGAR, PUDUCHATRAM,,NAMAKKAL DIST, PIN - 637018.",AU,AUTOMOBILE ENGINEERING,90682.0,99979,101192,94550,102299,95802,
1177,62b0ba0f789189e900016447,2628,"PAAVAI COLLEGE OF ENGINEERING,NH 44, PAAVAI NAGAR, PUDUCHATRAM,,NAMAKKAL DIST, PIN - 637018.",CE,CIVIL ENGINEERING,97651.0,,,,,,
1178,62b0ba0f789189e900016448,2628,"PAAVAI COLLEGE OF ENGINEERING,NH 44, PAAVAI NAGAR, PUDUCHATRAM,,NAMAKKAL DIST, PIN - 637018.",CS,COMPUTER SCIENCE AND ENGG.,76415.0,,95131,99629,93544,102808,
1179,62b0ba0f789189e900016449,2628,"PAAVAI COLLEGE OF ENGINEERING,NH 44, PAAVAI NAGAR, PUDUCHATRAM,,NAMAKKAL DIST, PIN - 637018.",EC,ELECTRONICS AND COMMUNICATION ENGG.,95550.0,,98834,,,100958,
1180,62b0ba0f789189e90001644a,2628,"PAAVAI COLLEGE OF ENGINEERING,NH 44, PAAVAI NAGAR, PUDUCHATRAM,,NAMAKKAL DIST, PIN - 637018.",EE,ELECTRICAL AND ELECTRONICS ENGG.,98948.0,,,,,,
1181,62b0ba0f789189e90001644b,2628,"PAAVAI COLLEGE OF ENGINEERING,NH 44, PAAVAI NAGAR, PUDUCHATRAM,,NAMAKKAL DIST, PIN - 637018.",ME,MECHANICAL ENGINEERING,81971.0,87706,98167,102005,,101513,
1182,62b0ba0f789189e90001644c,2629,"SENGUNTHAR COLLEGE OF ENGINEERING,TIRUCHENGODE,NAMAKKAL DIST, PIN - 637205.",IT,INFORMATION TECHNOLOGY,100850.0,,,,,,
1183,62b0ba0f789189e90001644d,2629,"SENGUNTHAR COLLEGE OF ENGINEERING,TIRUCHENGODE,NAMAKKAL DIST, PIN - 637205.",MD,MEDICAL ELECTRONICS,61385.0,82717,101561,97300,91839,102151,
1184,62b0ba0f789189e90001644e,2630,"CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,NH-67 KARUR - TRICHY HIGHWAYS,,KARUR DIST, PIN - 639114.",CE,CIVIL ENGINEERING,101671.0,,,,,,
1185,62b0ba0f789189e90001644f,2630,"CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,NH-67 KARUR - TRICHY HIGHWAYS,,KARUR DIST, PIN - 639114.",CS,COMPUTER SCIENCE AND ENGG.,59242.0,78431,97675,101650,,85224,
1186,62b0ba0f789189e900016451,2630,"CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,NH-67 KARUR - TRICHY HIGHWAYS,,KARUR DIST, PIN - 639114.",EC,ELECTRONICS AND COMMUNICATION ENGG.,59288.0,96929,97732,95438,,103412,
1187,62b0ba0f789189e900016450,2630,"CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,NH-67 KARUR - TRICHY HIGHWAYS,,KARUR DIST, PIN - 639114.",EE,ELECTRICAL AND ELECTRONICS ENGG.,87571.0,,97454,,92185,100620,
1188,62b0ba0f789189e900016452,2630,"CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY,NH-67 KARUR - TRICHY HIGHWAYS,,KARUR DIST, PIN - 639114.",ME,MECHANICAL ENGINEERING,83109.0,,101291,102875,94663,102391,
1189,62b0ba0f789189e900016453,2631,"KING COLLEGE OF TECHNOLOGY,N.PUDUPATTY (POST) , NALLUR (VILLAGE),NAMAKKAL DIST, PIN - 637020.",CS,COMPUTER SCIENCE AND ENGG.,56775.0,,,,,,
1190,62b0ba0f789189e900016454,2631,"KING COLLEGE OF TECHNOLOGY,N.PUDUPATTY (POST) , NALLUR (VILLAGE),NAMAKKAL DIST, PIN - 637020.",ME,MECHANICAL ENGINEERING,91126.0,,,,,,
1191,62b0ba0f789189e900016455,2632,"MAHENDRA INSTITUTE OF TECHNOLOGY,MAHENDHIRAPURI, MALLASAMUDRAM WEST,NAMAKKAL DIST, PIN - 637503.",AU,AUTOMOBILE ENGINEERING,98865.0,,,100276,,,
1192,62b0ba0f789189e900016456,2632,"MAHENDRA INSTITUTE OF TECHNOLOGY,MAHENDHIRAPURI, MALLASAMUDRAM WEST,NAMAKKAL DIST, PIN - 637503.",BM,BIO MEDICAL ENGINEERING,42567.0,72432,68299,94180,52416,75490,
1193,62b0ba0f789189e900016457,2632,"MAHENDRA INSTITUTE OF TECHNOLOGY,MAHENDHIRAPURI, MALLASAMUDRAM WEST,NAMAKKAL DIST, PIN - 637503.",CS,COMPUTER SCIENCE AND ENGG.,92443.0,,100777,103369,,96951,
1194,62b0ba0f789189e900016458,2632,"MAHENDRA INSTITUTE OF TECHNOLOGY,MAHENDHIRAPURI, MALLASAMUDRAM WEST,NAMAKKAL DIST, PIN - 637503.",EC,ELECTRONICS AND COMMUNICATION ENGG.,101116.0,,,,,,
1195,62b0ba0f789189e900016459,2632,"MAHENDRA INSTITUTE OF TECHNOLOGY,MAHENDHIRAPURI, MALLASAMUDRAM WEST,NAMAKKAL DIST, PIN - 637503.",EE,ELECTRICAL AND ELECTRONICS ENGG.,101685.0,,,,,,
1196,62b0ba0f789189e90001645a,2632,"MAHENDRA INSTITUTE OF TECHNOLOGY,MAHENDHIRAPURI, MALLASAMUDRAM WEST,NAMAKKAL DIST, PIN - 637503.",IT,INFORMATION TECHNOLOGY,98290.0,,,,,,
1197,62b0ba0f789189e90001645b,2632,"MAHENDRA INSTITUTE OF TECHNOLOGY,MAHENDHIRAPURI, MALLASAMUDRAM WEST,NAMAKKAL DIST, PIN - 637503.",ME,MECHANICAL ENGINEERING,98182.0,,,,,,
1198,62b0ba0f789189e90001645c,2633,"VIDYAA VIKAS COLLEGE OF ENGINEERING AND TECHNOLOGY,KOOTTAPPALLI (POST) , VARAHOORAMPATTI (VILLAGE),NAMAKKAL DIST, PIN - 637214.",CE,CIVIL ENGINEERING,100406.0,,,,,,
1199,62b0ba0f789189e90001645f,2633,"VIDYAA VIKAS COLLEGE OF ENGINEERING AND TECHNOLOGY,KOOTTAPPALLI (POST) , VARAHOORAMPATTI (VILLAGE),NAMAKKAL DIST, PIN - 637214.",CS,COMPUTER SCIENCE AND ENGG.,102099.5,,,,,,
1200,62b0ba0f789189e90001645d,2633,"VIDYAA VIKAS COLLEGE OF ENGINEERING AND TECHNOLOGY,KOOTTAPPALLI (POST) , VARAHOORAMPATTI (VILLAGE),NAMAKKAL DIST, PIN - 637214.",EC,ELECTRONICS AND COMMUNICATION ENGG.,99899.0,,,,,,
1201,62b0ba0f789189e90001645e,2633,"VIDYAA VIKAS COLLEGE OF ENGINEERING AND TECHNOLOGY,KOOTTAPPALLI (POST) , VARAHOORAMPATTI (VILLAGE),NAMAKKAL DIST, PIN - 637214.",EE,ELECTRICAL AND ELECTRONICS ENGG.,89737.0,,98487,91064,93182,98825,
1202,62b0ba0f789189e900016467,2633,"VIDYAA VIKAS COLLEGE OF ENGINEERING AND TECHNOLOGY,KOOTTAPPALLI (POST) , VARAHOORAMPATTI (VILLAGE),NAMAKKAL DIST, PIN - 637214.",ME,MECHANICAL ENGINEERING,103044.0,,,,,,
1203,62b0ba0f789189e900016460,2634,"EXCEL ENGINEERING COLLEGE,NH 544 SALEM MAIN ROAD,,NAMAKKAL DIST, PIN - 637303.",AE,AERONAUTICAL ENGINEERING,95595.0,101572,,,,,
1204,62b0ba0f789189e900016461,2634,"EXCEL ENGINEERING COLLEGE,NH 544 SALEM MAIN ROAD,,NAMAKKAL DIST, PIN - 637303.",CE,CIVIL ENGINEERING,93788.0,,,,,,
1205,62b0ba0f789189e900016465,2634,"EXCEL ENGINEERING COLLEGE,NH 544 SALEM MAIN ROAD,,NAMAKKAL DIST, PIN - 637303.",CS,COMPUTER SCIENCE AND ENGG.,68015.0,80850,100762,100011,,,
1206,62b0ba0f789189e900016462,2634,"EXCEL ENGINEERING COLLEGE,NH 544 SALEM MAIN ROAD,,NAMAKKAL DIST, PIN - 637303.",EC,ELECTRONICS AND COMMUNICATION ENGG.,72632.0,,100861,101834,,,
1207,62b0ba0f789189e900016463,2634,"EXCEL ENGINEERING COLLEGE,NH 544 SALEM MAIN ROAD,,NAMAKKAL DIST, PIN - 637303.",IT,INFORMATION TECHNOLOGY,61938.0,,95628,102817,,,
1208,62b0ba0f789189e900016464,2634,"EXCEL ENGINEERING COLLEGE,NH 544 SALEM MAIN ROAD,,NAMAKKAL DIST, PIN - 637303.",ME,MECHANICAL ENGINEERING,101637.0,,,,,,
1209,62b0ba0f789189e900016466,2635,"CMS COLLEGE OF ENGINEERING,C M S NAGAR,,NAMAKKAL DIST, PIN - 637003.",CS,COMPUTER SCIENCE AND ENGG.,102854.0,,,,,,
1210,62b0ba0f789189e900016469,2635,"CMS COLLEGE OF ENGINEERING,C M S NAGAR,,NAMAKKAL DIST, PIN - 637003.",ME,MECHANICAL ENGINEERING,57077.0,,,,,,
1211,62b0ba0f789189e900016468,2636,"A V S ENGINEERING COLLEGE,MILITARY ROAD, NEAR SAKTHI KAILASH WOMENS COLLEGE,,SALEM DIST, PIN - 636003.",CE,CIVIL ENGINEERING,85695.0,,96055,101712,,,
1212,62b0ba0f789189e90001646a,2636,"A V S ENGINEERING COLLEGE,MILITARY ROAD, NEAR SAKTHI KAILASH WOMENS COLLEGE,,SALEM DIST, PIN - 636003.",CS,COMPUTER SCIENCE AND ENGG.,46988.0,92664,75081,70549,,,
1213,62b0ba0f789189e90001646b,2636,"A V S ENGINEERING COLLEGE,MILITARY ROAD, NEAR SAKTHI KAILASH WOMENS COLLEGE,,SALEM DIST, PIN - 636003.",EC,ELECTRONICS AND COMMUNICATION ENGG.,34330.0,62251,81643,70723,,96108,
1214,62b0ba0f789189e90001646c,2636,"A V S ENGINEERING COLLEGE,MILITARY ROAD, NEAR SAKTHI KAILASH WOMENS COLLEGE,,SALEM DIST, PIN - 636003.",EE,ELECTRICAL AND ELECTRONICS ENGG.,31359.0,35690,91928,62308,,,
1215,62b0ba0f789189e90001646d,2636,"A V S ENGINEERING COLLEGE,MILITARY ROAD, NEAR SAKTHI KAILASH WOMENS COLLEGE,,SALEM DIST, PIN - 636003.",ME,MECHANICAL ENGINEERING,58379.0,99505,100697,83026,,,96140
1216,62b0ba0f789189e90001646e,2638,"MAHENDRA ENGINEERING COLLEGE FOR WOMEN,KUMARAMANGALAM (POST) , KUMARAMANGALAM (VILLAGE),NAMAKKAL DIST, PIN - 637205.",CS,COMPUTER SCIENCE AND ENGG.,96472.0,,,,,,
1217,62b0ba0f789189e90001646f,2638,"MAHENDRA ENGINEERING COLLEGE FOR WOMEN,KUMARAMANGALAM (POST) , KUMARAMANGALAM (VILLAGE),NAMAKKAL DIST, PIN - 637205.",EC,ELECTRONICS AND COMMUNICATION ENGG.,77443.0,,,,,,
1218,62b0ba0f789189e900016470,2638,"MAHENDRA ENGINEERING COLLEGE FOR WOMEN,KUMARAMANGALAM (POST) , KUMARAMANGALAM (VILLAGE),NAMAKKAL DIST, PIN - 637205.",EE,ELECTRICAL AND ELECTRONICS ENGG.,102697.5,,,,,,
1219,62b0ba0f789189e900016471,2638,"MAHENDRA ENGINEERING COLLEGE FOR WOMEN,KUMARAMANGALAM (POST) , KUMARAMANGALAM (VILLAGE),NAMAKKAL DIST, PIN - 637205.",IT,INFORMATION TECHNOLOGY,70860.0,,,,,,
1220,62b0ba0f789189e900016473,2639,"NARASU'S SARATHY INSTITUTE OF TECHNOLOGY,POOSARIPATTY (POST) , POOSARIPATTY (VILLAGE),SALEM DIST, PIN - 636305.",CE,CIVIL ENGINEERING,101341.0,,,,,,
1221,62b0ba0f789189e900016472,2639,"NARASU'S SARATHY INSTITUTE OF TECHNOLOGY,POOSARIPATTY (POST) , POOSARIPATTY (VILLAGE),SALEM DIST, PIN - 636305.",CS,COMPUTER SCIENCE AND ENGG.,76264.0,94570,101047,103460,98810,103171,
1222,62b0ba0f789189e900016474,2639,"NARASU'S SARATHY INSTITUTE OF TECHNOLOGY,POOSARIPATTY (POST) , POOSARIPATTY (VILLAGE),SALEM DIST, PIN - 636305.",EC,ELECTRONICS AND COMMUNICATION ENGG.,79218.0,84329,98467,102054,103030,83844,
1223,62b0ba0f789189e900016475,2639,"NARASU'S SARATHY INSTITUTE OF TECHNOLOGY,POOSARIPATTY (POST) , POOSARIPATTY (VILLAGE),SALEM DIST, PIN - 636305.",EE,ELECTRICAL AND ELECTRONICS ENGG.,65093.0,89313,101486,100451,77325.5,,
1224,62b0ba0f789189e900016476,2639,"NARASU'S SARATHY INSTITUTE OF TECHNOLOGY,POOSARIPATTY (POST) , POOSARIPATTY (VILLAGE),SALEM DIST, PIN - 636305.",IT,INFORMATION TECHNOLOGY,92492.0,,,,,,
1225,62b0ba0f789189e900016477,2639,"NARASU'S SARATHY INSTITUTE OF TECHNOLOGY,POOSARIPATTY (POST) , POOSARIPATTY (VILLAGE),SALEM DIST, PIN - 636305.",ME,MECHANICAL ENGINEERING,71847.0,,100423,97007,,,
1226,62b0ba0f789189e900016478,2640,"JAYALAKSHMI INSTITUTE OF TECHNOLOGY,THOPPUR (POST) , THOPPUR (VILLAGE),DHARMAPURI DIST, PIN - 636352.",CE,CIVIL ENGINEERING,101335.0,,,,,,
1227,62b0ba0f789189e900016479,2640,"JAYALAKSHMI INSTITUTE OF TECHNOLOGY,THOPPUR (POST) , THOPPUR (VILLAGE),DHARMAPURI DIST, PIN - 636352.",CS,COMPUTER SCIENCE AND ENGG.,96551.0,98583,101008,102916,103316,103289,99299
1228,62b0ba0f789189e90001647a,2640,"JAYALAKSHMI INSTITUTE OF TECHNOLOGY,THOPPUR (POST) , THOPPUR (VILLAGE),DHARMAPURI DIST, PIN - 636352.",EC,ELECTRONICS AND COMMUNICATION ENGG.,103257.0,,,103399,,103424,
1229,62b0ba0f789189e90001647b,2640,"JAYALAKSHMI INSTITUTE OF TECHNOLOGY,THOPPUR (POST) , THOPPUR (VILLAGE),DHARMAPURI DIST, PIN - 636352.",EE,ELECTRICAL AND ELECTRONICS ENGG.,99826.0,,,103254,100702,103049,101793
1230,62b0ba0f789189e90001647d,2640,"JAYALAKSHMI INSTITUTE OF TECHNOLOGY,THOPPUR (POST) , THOPPUR (VILLAGE),DHARMAPURI DIST, PIN - 636352.",ME,MECHANICAL ENGINEERING,99959.0,,,103069,,103144,101576
1231,62b0ba0f789189e90001647c,2641,"VARUVAN VADIVELAN INSTITUTE OF TECHNOLOGY,NH-44, KRISHNAGIRI MAIN ROAD,,DHARMAPURI DIST, PIN - 636703.",CE,CIVIL ENGINEERING,100671.0,,,,,,
1232,62b0ba0f789189e90001647e,2641,"VARUVAN VADIVELAN INSTITUTE OF TECHNOLOGY,NH-44, KRISHNAGIRI MAIN ROAD,,DHARMAPURI DIST, PIN - 636703.",CS,COMPUTER SCIENCE AND ENGG.,92640.0,,,,,103339,
1233,62b0ba0f789189e90001647f,2641,"VARUVAN VADIVELAN INSTITUTE OF TECHNOLOGY,NH-44, KRISHNAGIRI MAIN ROAD,,DHARMAPURI DIST, PIN - 636703.",EC,ELECTRONICS AND COMMUNICATION ENGG.,102261.0,,,,,,
1234,62b0ba0f789189e900016480,2641,"VARUVAN VADIVELAN INSTITUTE OF TECHNOLOGY,NH-44, KRISHNAGIRI MAIN ROAD,,DHARMAPURI DIST, PIN - 636703.",EE,ELECTRICAL AND ELECTRONICS ENGG.,101506.0,,,102537,,102085,
1235,62b0ba0f789189e900016481,2641,"VARUVAN VADIVELAN INSTITUTE OF TECHNOLOGY,NH-44, KRISHNAGIRI MAIN ROAD,,DHARMAPURI DIST, PIN - 636703.",ME,MECHANICAL ENGINEERING,102721.0,,,,,,
1236,62b0ba0f789189e900016482,2642,"P.S.V.COLLEGE OF ENGINEERING AND TECHNOLOGY,CHENNAI - BANGALORE HIGHWAY (NH-46),,KRISHNAGIRI DIST, PIN - 635108.",CE,CIVIL ENGINEERING,100396.0,,,,,,
1237,62b0ba0f789189e900016483,2642,"P.S.V.COLLEGE OF ENGINEERING AND TECHNOLOGY,CHENNAI - BANGALORE HIGHWAY (NH-46),,KRISHNAGIRI DIST, PIN - 635108.",CS,COMPUTER SCIENCE AND ENGG.,65088.5,65842,98011,102509,,101017,
1238,62b0ba0f789189e900016484,2642,"P.S.V.COLLEGE OF ENGINEERING AND TECHNOLOGY,CHENNAI - BANGALORE HIGHWAY (NH-46),,KRISHNAGIRI DIST, PIN - 635108.",EC,ELECTRONICS AND COMMUNICATION ENGG.,77638.0,77849,78828,83615,,,
1239,62b0ba0f789189e900016485,2642,"P.S.V.COLLEGE OF ENGINEERING AND TECHNOLOGY,CHENNAI - BANGALORE HIGHWAY (NH-46),,KRISHNAGIRI DIST, PIN - 635108.",EE,ELECTRICAL AND ELECTRONICS ENGG.,97390.0,,,,,102117,
1240,62b0ba0f789189e900016486,2642,"P.S.V.COLLEGE OF ENGINEERING AND TECHNOLOGY,CHENNAI - BANGALORE HIGHWAY (NH-46),,KRISHNAGIRI DIST, PIN - 635108.",IT,INFORMATION TECHNOLOGY,102246.0,,,,,,
1241,62b0ba0f789189e900016487,2642,"P.S.V.COLLEGE OF ENGINEERING AND TECHNOLOGY,CHENNAI - BANGALORE HIGHWAY (NH-46),,KRISHNAGIRI DIST, PIN - 635108.",ME,MECHANICAL ENGINEERING,101766.0,,,,,,
1242,62b0ba0f789189e900016489,2643,"BHARATHIYAR INSTITUTE OF ENGINEERING FOR WOMEN,43/3,,SALEM DIST, PIN - 636112.",CE,CIVIL ENGINEERING,93225.0,,,100544,,,93403.5
1243,62b0ba0f789189e900016488,2643,"BHARATHIYAR INSTITUTE OF ENGINEERING FOR WOMEN,43/3,,SALEM DIST, PIN - 636112.",CS,COMPUTER SCIENCE AND ENGG.,65691.0,53597,88916,97750,83569,92571,
1244,62b0ba0f789189e90001648a,2643,"BHARATHIYAR INSTITUTE OF ENGINEERING FOR WOMEN,43/3,,SALEM DIST, PIN - 636112.",EC,ELECTRONICS AND COMMUNICATION ENGG.,70295.0,,91135,79198,,94516,73613
1245,62b0ba0f789189e90001648b,2643,"BHARATHIYAR INSTITUTE OF ENGINEERING FOR WOMEN,43/3,,SALEM DIST, PIN - 636112.",EE,ELECTRICAL AND ELECTRONICS ENGG.,70195.0,,62243,78520,,89050,
1246,62b0ba0f789189e90001648c,2646,"TAGORE INSTITUTE OF ENGINEERING AND TECHNOLOGY,NH-79, SALEM-CHENNAI BY PASS ROAD,,SALEM DIST, PIN - 636112.",CE,CIVIL ENGINEERING,43875.0,,,,,,
1247,62b0ba0f789189e90001648e,2646,"TAGORE INSTITUTE OF ENGINEERING AND TECHNOLOGY,NH-79, SALEM-CHENNAI BY PASS ROAD,,SALEM DIST, PIN - 636112.",CS,COMPUTER SCIENCE AND ENGG.,89988.0,,96812,98130,,,
1248,62b0ba0f789189e90001648d,2646,"TAGORE INSTITUTE OF ENGINEERING AND TECHNOLOGY,NH-79, SALEM-CHENNAI BY PASS ROAD,,SALEM DIST, PIN - 636112.",EC,ELECTRONICS AND COMMUNICATION ENGG.,56991.0,,,,,,
1249,62b0ba0f789189e90001648f,2646,"TAGORE INSTITUTE OF ENGINEERING AND TECHNOLOGY,NH-79, SALEM-CHENNAI BY PASS ROAD,,SALEM DIST, PIN - 636112.",EE,ELECTRICAL AND ELECTRONICS ENGG.,100682.0,,,102834,,,
1250,62b0ba0f789189e900016490,2646,"TAGORE INSTITUTE OF ENGINEERING AND TECHNOLOGY,NH-79, SALEM-CHENNAI BY PASS ROAD,,SALEM DIST, PIN - 636112.",ME,MECHANICAL ENGINEERING,97714.0,,,,,,
1251,62b0ba0f789189e900016491,2647,"J.K.K. NATTRAJA COLLEGE OF ENGINEERING AND TECHNOLOGY,NATARAJAPURAM, NH - 544, (SALEM TO COIMBATORE),,NAMAKKAL DIST, PIN - 638183.",CS,COMPUTER SCIENCE AND ENGG.,83316.0,,89590,101352,87307,102673,
1252,62b0ba0f789189e900016492,2647,"J.K.K. NATTRAJA COLLEGE OF ENGINEERING AND TECHNOLOGY,NATARAJAPURAM, NH - 544, (SALEM TO COIMBATORE),,NAMAKKAL DIST, PIN - 638183.",EC,ELECTRONICS AND COMMUNICATION ENGG.,101642.0,,,,,,
1253,62b0ba0f789189e900016493,2647,"J.K.K. NATTRAJA COLLEGE OF ENGINEERING AND TECHNOLOGY,NATARAJAPURAM, NH - 544, (SALEM TO COIMBATORE),,NAMAKKAL DIST, PIN - 638183.",EE,ELECTRICAL AND ELECTRONICS ENGG.,100193.0,,,,,,
1254,62b0ba0f789189e900016494,2647,"J.K.K. NATTRAJA COLLEGE OF ENGINEERING AND TECHNOLOGY,NATARAJAPURAM, NH - 544, (SALEM TO COIMBATORE),,NAMAKKAL DIST, PIN - 638183.",IT,INFORMATION TECHNOLOGY,95198.0,,99193,97568,,,
1255,62b0ba0f789189e900016495,2647,"J.K.K. NATTRAJA COLLEGE OF ENGINEERING AND TECHNOLOGY,NATARAJAPURAM, NH - 544, (SALEM TO COIMBATORE),,NAMAKKAL DIST, PIN - 638183.",ME,MECHANICAL ENGINEERING,103365.0,,,,,,
1256,62b0ba0f789189e900016496,2648,"ANNAPOORANA ENGINEERING COLLEGE,SANKARI MAIN ROAD, NH-47,,SALEM DIST, PIN - 636308.",AU,AUTOMOBILE ENGINEERING,54012.0,,,,,,
1257,62b0ba0f789189e900016497,2648,"ANNAPOORANA ENGINEERING COLLEGE,SANKARI MAIN ROAD, NH-47,,SALEM DIST, PIN - 636308.",CE,CIVIL ENGINEERING,99814.0,,,,,,
1258,62b0ba0f789189e900016498,2648,"ANNAPOORANA ENGINEERING COLLEGE,SANKARI MAIN ROAD, NH-47,,SALEM DIST, PIN - 636308.",CS,COMPUTER SCIENCE AND ENGG.,84519.0,,,,,,
1259,62b0ba0f789189e90001649a,2648,"ANNAPOORANA ENGINEERING COLLEGE,SANKARI MAIN ROAD, NH-47,,SALEM DIST, PIN - 636308.",EC,ELECTRONICS AND COMMUNICATION ENGG.,101181.0,,,,,,
1260,62b0ba0f789189e900016499,2648,"ANNAPOORANA ENGINEERING COLLEGE,SANKARI MAIN ROAD, NH-47,,SALEM DIST, PIN - 636308.",EE,ELECTRICAL AND ELECTRONICS ENGG.,90599.5,,,,,,
1261,62b0ba0f789189e90001649c,2648,"ANNAPOORANA ENGINEERING COLLEGE,SANKARI MAIN ROAD, NH-47,,SALEM DIST, PIN - 636308.",ME,MECHANICAL ENGINEERING,100619.0,,,,,,
1262,62b0ba0f789189e90001649b,2649,"KARUR COLLEGE OF ENGINEERING,KARUR-ERODE MAIN ROAD, SANJAY NAGAR,,KARUR DIST, PIN - 639008.",CS,COMPUTER SCIENCE AND ENGG.,100540.0,,,,,,
1263,62b0ba0f789189e90001649d,2649,"KARUR COLLEGE OF ENGINEERING,KARUR-ERODE MAIN ROAD, SANJAY NAGAR,,KARUR DIST, PIN - 639008.",EC,ELECTRONICS AND COMMUNICATION ENGG.,95706.0,,,,,,
1264,62b0ba0f789189e90001649e,2649,"KARUR COLLEGE OF ENGINEERING,KARUR-ERODE MAIN ROAD, SANJAY NAGAR,,KARUR DIST, PIN - 639008.",EE,ELECTRICAL AND ELECTRONICS ENGG.,97977.0,,,,,,
1265,62b0ba0f789189e90001649f,2649,"KARUR COLLEGE OF ENGINEERING,KARUR-ERODE MAIN ROAD, SANJAY NAGAR,,KARUR DIST, PIN - 639008.",ME,MECHANICAL ENGINEERING,102380.0,,,,,,
1266,62b0ba0f789189e9000164a0,2650,"CHRIST THE KING ENGINEERING COLLEGE,CECILIA GARDENS,,COIMBATORE DIST, PIN - 641104.",CE,CIVIL ENGINEERING,96566.0,,,,,,
