,_id,coc,con,brc,brn,BC,BCM,MBC,OC,SC,SCA,ST
568,62b0baafccc07e59eb46c020,1414,"Prince Shri Venkateshwara  Padmavathy Enginering College, Ponmar, Chennai 600048",ME,Mechanical Engineering,94034,,91246,67716,,,
569,62b0baafccc07e59eb46c022,1415,"T S M Jain College of Technology, Melur Village, Kallakurichi, Villupuram District 606201",CS,Computer Science and Engineering,,,,96291,96799,,
570,62b0baafccc07e59eb46c021,1415,"T S M Jain College of Technology, Melur Village, Kallakurichi, Villupuram District 606201",EE,Electrical and Electronics Engineering,,,,72090,,,
571,62b0baafccc07e59eb46c023,1415,"T S M Jain College of Technology, Melur Village, Kallakurichi, Villupuram District 606201",ME,Mechanical Engineering,,,,100729,,,
572,62b0baafccc07e59eb46c024,1416,"Jaya Sakthi Engineering College, Thirunindravur, Chennai 602024",CS,Computer Science and Engineering,99513,,,99284,,,
573,62b0baafccc07e59eb46c025,1416,"Jaya Sakthi Engineering College, Thirunindravur, Chennai 602024",ME,Mechanical Engineering,,,,101300,,,
574,62b0baafccc07e59eb46c026,1417,"Shri Andal Alagar College of Engineering, Mamandur, Kancheepuram District 603111",BT,Bio Technology,99275,,97299,94626,98034,93208,
575,62b0baafccc07e59eb46c027,1417,"Shri Andal Alagar College of Engineering, Mamandur, Kancheepuram District 603111",CS,Computer Science and Engineering,,,,99555,100617,,
576,62b0baafccc07e59eb46c029,1417,"Shri Andal Alagar College of Engineering, Mamandur, Kancheepuram District 603111",EC,Electronics and Communication Engineering,,,,84736,,84232,
577,62b0baafccc07e59eb46c028,1417,"Shri Andal Alagar College of Engineering, Mamandur, Kancheepuram District 603111",EE,Electrical and Electronics Engineering,,,,87018,,,
578,62b0baafccc07e59eb46c02a,1417,"Shri Andal Alagar College of Engineering, Mamandur, Kancheepuram District 603111",IT,Information Technology,,,,82204,98528,95043,
579,62b0baafccc07e59eb46c02c,1417,"Shri Andal Alagar College of Engineering, Mamandur, Kancheepuram District 603111",ME,Mechanical Engineering,,,,100795,,,
580,62b0baafccc07e59eb46c02b,1419,"Sri Sairam Enginering College, West Tambaram, Chennai 600044",CE,Civil Engineering,61520,51027,92888,35701,63281,,
581,62b0baafccc07e59eb46c02f,1419,"Sri Sairam Enginering College, West Tambaram, Chennai 600044",CS,Computer Science and Engineering,15133,24464,23877,6734,64961,,
582,62b0baafccc07e59eb46c02d,1419,"Sri Sairam Enginering College, West Tambaram, Chennai 600044",EC,Electronics and Communication Engineering,22157,41542,43790,13863,99078,55234,
583,62b0baafccc07e59eb46c02e,1419,"Sri Sairam Enginering College, West Tambaram, Chennai 600044",EE,Electrical and Electronics Engineering,44050,63987,60197,26004,82225,44450,
584,62b0baafccc07e59eb46c031,1419,"Sri Sairam Enginering College, West Tambaram, Chennai 600044",EI,Electronics and Instrumentation Engineering,57080,54379,74190,32875,93307,,
585,62b0baafccc07e59eb46c030,1419,"Sri Sairam Enginering College, West Tambaram, Chennai 600044",IC,Instrumentation and Control Engineering,45699,53057,59843,30891,,,
586,62b0baafccc07e59eb46c032,1419,"Sri Sairam Enginering College, West Tambaram, Chennai 600044",IT,Information Technology,27715,37783,38533,19243,101015,44662,
587,62b0baafccc07e59eb46c033,1419,"Sri Sairam Enginering College, West Tambaram, Chennai 600044",ME,Mechanical Engineering,59152,53588,83089,30774,98834,,95170
588,62b0baafccc07e59eb46c034,1419,"Sri Sairam Enginering College, West Tambaram, Chennai 600044",PR,Production Engineering,58098,66119,65693,36095,,,
589,62b0baafccc07e59eb46c03e,1420,"Tagore Engineering College, Rathnamangalam, Vandalur Post, Chennai 600048",AE,Aeronautical Engineering,,,,96039,98392,87371,
590,62b0baafccc07e59eb46c03c,1420,"Tagore Engineering College, Rathnamangalam, Vandalur Post, Chennai 600048",CE,Civil Engineering,,,,80040,,,
591,62b0baafccc07e59eb46c039,1420,"Tagore Engineering College, Rathnamangalam, Vandalur Post, Chennai 600048",CS,Computer Science and Engineering,101225,,100475,86420,101170,,
592,62b0baafccc07e59eb46c037,1420,"Tagore Engineering College, Rathnamangalam, Vandalur Post, Chennai 600048",EC,Electronics and Communication Engineering,,,,93999,,,
593,62b0baafccc07e59eb46c040,1420,"Tagore Engineering College, Rathnamangalam, Vandalur Post, Chennai 600048",EE,Electrical and Electronics Engineering,,,,99940,,,
594,62b0baafccc07e59eb46c041,1420,"Tagore Engineering College, Rathnamangalam, Vandalur Post, Chennai 600048",IT,Information Technology,96396,,,89586,97448,,
595,62b0baafccc07e59eb46c03f,1420,"Tagore Engineering College, Rathnamangalam, Vandalur Post, Chennai 600048",ME,Mechanical Engineering,,,,98125,,,
596,62b0baafccc07e59eb46c035,1421,"V R S College of Engineering and Technology, Arasur, Villupuram District 607107",CE,Civil Engineering,,,,89972,,,
597,62b0baafccc07e59eb46c036,1421,"V R S College of Engineering and Technology, Arasur, Villupuram District 607107",CS,Computer Science and Engineering,100847,98411,100060,84190,94392,,
598,62b0baafccc07e59eb46c043,1421,"V R S College of Engineering and Technology, Arasur, Villupuram District 607107",EC,Electronics and Communication Engineering,,,,97424,100466,,
599,62b0baafccc07e59eb46c038,1421,"V R S College of Engineering and Technology, Arasur, Villupuram District 607107",EE,Electrical and Electronics Engineering,,,,99814,100202,,
600,62b0baafccc07e59eb46c042,1421,"V R S College of Engineering and Technology, Arasur, Villupuram District 607107",ME,Mechanical Engineering,,,,101632,,,
601,62b0baafccc07e59eb46c03a,1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",AG,Agriculture Engineering,98375,56439,78719,44799,97632,,
602,62b0baafccc07e59eb46c03b,1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",CE,Civil Engineering,,,,98084,,,
603,62b0baafccc07e59eb46c03d,1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",CS,Computer Science and Engineering,30838,35899,42840,24329,78401,94614,
604,62b0baafccc07e59eb46c045,1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",EC,Electronics and Communication Engineering,53286,63274,78732,32248,91731,,72092
605,62b0baafccc07e59eb46c046,1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",EE,Electrical and Electronics Engineering,94276,,,83814,100815,,
606,62b0baafccc07e59eb46c044,1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",EI,Electronics and Instrumentation Engineering,,,,81664,,,
607,62b0baafccc07e59eb46c049,1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",IT,Information Technology,41716,45264,62043,32194,76756,,80785
608,62b0baafccc07e59eb46c047,1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",MD,Medical Electronics Engg.,,,,90063,,,
609,62b0baafccc07e59eb46c04a,1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",ME,Mechanical Engineering,99241,,100731,93293,,,
610,62b0baafccc07e59eb46c048,1424,"Dhaanish Ahmed College of Engineering, Padappai, Chennai 601301",CE,Civil Engineering,,,,100463,,,
611,62b0baafccc07e59eb46c04e,1424,"Dhaanish Ahmed College of Engineering, Padappai, Chennai 601301",CS,Computer Science and Engineering,101680,97069,99977,93976,101505,,
612,62b0baafccc07e59eb46c04c,1424,"Dhaanish Ahmed College of Engineering, Padappai, Chennai 601301",EC,Electronics and Communication Engineering,,,,100028,,,
613,62b0baafccc07e59eb46c04d,1424,"Dhaanish Ahmed College of Engineering, Padappai, Chennai 601301",EE,Electrical and Electronics Engineering,,,,80714,,,
614,62b0baafccc07e59eb46c04b,1424,"Dhaanish Ahmed College of Engineering, Padappai, Chennai 601301",ME,Mechanical Engineering,,,,99910,,,
615,62b0baafccc07e59eb46c04f,1424,"Dhaanish Ahmed College of Engineering, Padappai, Chennai 601301",PE,Petroleum Engineering,101020,,,68504,,,
616,62b0baafccc07e59eb46c050,1426,"Sri Ramanujar Engineering College, Vandalur, Kolappakkam, Chennai 600048",CS,Computer Science and Engineering,,,,100769,,,
617,62b0baafccc07e59eb46c051,1426,"Sri Ramanujar Engineering College, Vandalur, Kolappakkam, Chennai 600048",EC,Electronics and Communication Engineering,,,,101609,,,
618,62b0baafccc07e59eb46c052,1426,"Sri Ramanujar Engineering College, Vandalur, Kolappakkam, Chennai 600048",EE,Electrical and Electronics Engineering,,,,,,67190,
619,62b0baafccc07e59eb46c054,1426,"Sri Ramanujar Engineering College, Vandalur, Kolappakkam, Chennai 600048",IT,Information Technology,101167,,,98676,101432,,
620,62b0baafccc07e59eb46c053,1426,"Sri Ramanujar Engineering College, Vandalur, Kolappakkam, Chennai 600048",ME,Mechanical Engineering,,,,101633,,,
621,62b0baafccc07e59eb46c055,1427,"Sri Krishna Engineering College, Panappakkam, Padappai, Chennai 601301",FT,Fashion Technology,,,,76405,,,
622,62b0baafccc07e59eb46c056,1427,"Sri Krishna Engineering College, Panappakkam, Padappai, Chennai 601301",IT,Information Technology,,,,78245,,,
623,62b0baafccc07e59eb46c057,1428,"E S Engineering College, Chennai Trunk Road, Ayyankoilpattu, Villupuram District 605602",EE,Electrical and Electronics Engineering,,,,36599,,,
624,62b0baafccc07e59eb46c058,1430,"Maha Bharathi Engineering College, A Vasudevanur, Chinnasalem, Kallakurichi Taluk, Villupuram District 606201",CE,Civil Engineering,,,,99870,,,
625,62b0baafccc07e59eb46c059,1430,"Maha Bharathi Engineering College, A Vasudevanur, Chinnasalem, Kallakurichi Taluk, Villupuram District 606201",CS,Computer Science and Engineering,97770,90980,98509,88918,99875,,
626,62b0baafccc07e59eb46c05a,1430,"Maha Bharathi Engineering College, A Vasudevanur, Chinnasalem, Kallakurichi Taluk, Villupuram District 606201",EC,Electronics and Communication Engineering,,,,91278,99820,92267,
627,62b0baafccc07e59eb46c05b,1430,"Maha Bharathi Engineering College, A Vasudevanur, Chinnasalem, Kallakurichi Taluk, Villupuram District 606201",EE,Electrical and Electronics Engineering,,,,99760,,,
628,62b0baafccc07e59eb46c05c,1430,"Maha Bharathi Engineering College, A Vasudevanur, Chinnasalem, Kallakurichi Taluk, Villupuram District 606201",ME,Mechanical Engineering,,,,96902,,,
629,62b0baafccc07e59eb46c05d,1431,"New Prince Shri Bhavani College of Engineering and Technology, Vengaivasal Main Road, Gowriwakkam, Chennai 600073",CE,Civil Engineering,,,,92862,,,
630,62b0baafccc07e59eb46c05e,1431,"New Prince Shri Bhavani College of Engineering and Technology, Vengaivasal Main Road, Gowriwakkam, Chennai 600073",CS,Computer Science and Engineering,99054,,98453,76710,99057,,
631,62b0baafccc07e59eb46c05f,1431,"New Prince Shri Bhavani College of Engineering and Technology, Vengaivasal Main Road, Gowriwakkam, Chennai 600073",EC,Electronics and Communication Engineering,,,,101519,,,
632,62b0baafccc07e59eb46c070,1431,"New Prince Shri Bhavani College of Engineering and Technology, Vengaivasal Main Road, Gowriwakkam, Chennai 600073",EE,Electrical and Electronics Engineering,,,,98426,,,
633,62b0baafccc07e59eb46c071,1431,"New Prince Shri Bhavani College of Engineering and Technology, Vengaivasal Main Road, Gowriwakkam, Chennai 600073",IT,Information Technology,100924,,,85592,100445,86305,
634,62b0baafccc07e59eb46c065,1431,"New Prince Shri Bhavani College of Engineering and Technology, Vengaivasal Main Road, Gowriwakkam, Chennai 600073",ME,Mechanical Engineering,,,101580,99142,100773,,
635,62b0baafccc07e59eb46c073,1432,"Rajalakshmi Institute of Technology, Irulapalayam, Kuthampakkam Post, Kancheepuram District 602107",CS,Computer Science and Engineering,41390,44574,58725,31781,89070,,
636,62b0baafccc07e59eb46c074,1432,"Rajalakshmi Institute of Technology, Irulapalayam, Kuthampakkam Post, Kancheepuram District 602107",EC,Electronics and Communication Engineering,100082,64552,83737,55550,95853,,
637,62b0baafccc07e59eb46c072,1432,"Rajalakshmi Institute of Technology, Irulapalayam, Kuthampakkam Post, Kancheepuram District 602107",ME,Mechanical Engineering,,,,100302,,,
638,62b0baafccc07e59eb46c075,1434,"Surya Group of Institutions, GST Road, Vikravandi Village, Villupuram District 605652",AE,Aeronautical Engineering,,,,64026,,,
639,62b0baafccc07e59eb46c060,1434,"Surya Group of Institutions, GST Road, Vikravandi Village, Villupuram District 605652",AU,Automobile Engineering,,,,100854,,,
640,62b0baafccc07e59eb46c061,1434,"Surya Group of Institutions, GST Road, Vikravandi Village, Villupuram District 605652",CS,Computer Science and Engineering,,,,100460,,,
641,62b0baafccc07e59eb46c062,1434,"Surya Group of Institutions, GST Road, Vikravandi Village, Villupuram District 605652",EC,Electronics and Communication Engineering,,,,87495,,,
642,62b0baafccc07e59eb46c063,1434,"Surya Group of Institutions, GST Road, Vikravandi Village, Villupuram District 605652",EE,Electrical and Electronics Engineering,,,,84637,,,
643,62b0baafccc07e59eb46c064,1434,"Surya Group of Institutions, GST Road, Vikravandi Village, Villupuram District 605652",ME,Mechanical Engineering,,,,99136,,,
644,62b0baafccc07e59eb46c066,1435,"Balaji Institute of Engineering and Technology, Thandalam Village, Thiruporur, Kancheepuram District 603110",CS,Computer Science and Engineering,,,,90121,,,
645,62b0baafccc07e59eb46c067,1435,"Balaji Institute of Engineering and Technology, Thandalam Village, Thiruporur, Kancheepuram District 603110",EC,Electronics and Communication Engineering,,,,94601,,,
646,62b0baafccc07e59eb46c06a,1436,"A R Engineering College, Vadakuchipalayam, Kappiyampuliyur Post, Villupuram District 605601",CS,Computer Science and Engineering,,,,48013,,,
647,62b0baafccc07e59eb46c068,1436,"A R Engineering College, Vadakuchipalayam, Kappiyampuliyur Post, Villupuram District 605601",EC,Electronics and Communication Engineering,,,,101018,,,
648,62b0baafccc07e59eb46c069,1436,"A R Engineering College, Vadakuchipalayam, Kappiyampuliyur Post, Villupuram District 605601",EE,Electrical and Electronics Engineering,,,,70461,,,
649,62b0baafccc07e59eb46c06b,1436,"A R Engineering College, Vadakuchipalayam, Kappiyampuliyur Post, Villupuram District 605601",ME,Mechanical Engineering,,,,88854,,,
650,62b0baafccc07e59eb46c06c,1437,"Rrase College of Engineering, Padappai, Chennai 601301",CE,Civil Engineering,,,,96349,,,
651,62b0baafccc07e59eb46c06f,1437,"Rrase College of Engineering, Padappai, Chennai 601301",CS,Computer Science and Engineering,,,,101025,,,
652,62b0baafccc07e59eb46c06d,1437,"Rrase College of Engineering, Padappai, Chennai 601301",EC,Electronics and Communication Engineering,,,,85631,,,
653,62b0baafccc07e59eb46c06e,1437,"Rrase College of Engineering, Padappai, Chennai 601301",EE,Electrical and Electronics Engineering,,,,35183,,,
654,62b0baafccc07e59eb46c078,1437,"Rrase College of Engineering, Padappai, Chennai 601301",IT,Information Technology,,,,101531,,,
655,62b0baafccc07e59eb46c077,1437,"Rrase College of Engineering, Padappai, Chennai 601301",ME,Mechanical Engineering,,,,95900,,,
656,62b0baafccc07e59eb46c076,1438,"Sree Krishna College of Engineering, Anaicut Post, Unnai Village, Vellore District 632101",CS,Computer Science and Engineering,,,,89413,,,
657,62b0baafccc07e59eb46c079,1439,"S R I College of Engineering and Technology, Birudur, Vandavasi Taluk, Thiruvannamalai District 604408",CS,Computer Science and Engineering,,,,100747,,,
658,62b0baafccc07e59eb46c07a,1439,"S R I College of Engineering and Technology, Birudur, Vandavasi Taluk, Thiruvannamalai District 604408",ME,Mechanical Engineering,,,,100574,,,
659,62b0baafccc07e59eb46c07c,1441,"A K T Memorial College of Engineering and Technology, Neelamangalam Village, Kallakurichi Post & Taluk, Villupuram District 606202",CE,Civil Engineering,,,,101471,,,
660,62b0baafccc07e59eb46c07b,1441,"A K T Memorial College of Engineering and Technology, Neelamangalam Village, Kallakurichi Post & Taluk, Villupuram District 606202",CS,Computer Science and Engineering,101113,,98532,89288,96772,95790,
661,62b0baafccc07e59eb46c07d,1441,"A K T Memorial College of Engineering and Technology, Neelamangalam Village, Kallakurichi Post & Taluk, Villupuram District 606202",EC,Electronics and Communication Engineering,,,,94678,99232,,
662,62b0baafccc07e59eb46c07e,1441,"A K T Memorial College of Engineering and Technology, Neelamangalam Village, Kallakurichi Post & Taluk, Villupuram District 606202",EE,Electrical and Electronics Engineering,,,98490,94719,100844,,
663,62b0baafccc07e59eb46c07f,1441,"A K T Memorial College of Engineering and Technology, Neelamangalam Village, Kallakurichi Post & Taluk, Villupuram District 606202",ME,Mechanical Engineering,,,,98753,,,
664,62b0baafccc07e59eb46c080,1442,"Prince Dr. K Vasudevan College of Engineering and Technology, Medavakkam-Mambakkam Road, Ponmar, Chennai 600048",BM,Bio- Medical Engineering,,,35896,98591,,,
665,62b0baafccc07e59eb46c081,1442,"Prince Dr. K Vasudevan College of Engineering and Technology, Medavakkam-Mambakkam Road, Ponmar, Chennai 600048",CS,Computer Science and Engineering,93009,,99616,73190,95397,,
666,62b0baafccc07e59eb46c082,1444,"Chendu College of Engineering & Technology, Zamin Endathur Village, Madurantakam Taluk, Kancheepuram District 603331",CE,Civil Engineering,,,,70806,,,
667,62b0baafccc07e59eb46c083,1444,"Chendu College of Engineering & Technology, Zamin Endathur Village, Madurantakam Taluk, Kancheepuram District 603331",CS,Computer Science and Engineering,,,,101660,,,
668,62b0baafccc07e59eb46c084,1444,"Chendu College of Engineering & Technology, Zamin Endathur Village, Madurantakam Taluk, Kancheepuram District 603331",EC,Electronics and Communication Engineering,,,,101420,,,
669,62b0baafccc07e59eb46c085,1444,"Chendu College of Engineering & Technology, Zamin Endathur Village, Madurantakam Taluk, Kancheepuram District 603331",ME,Mechanical Engineering,48510,,,99590,,,
670,62b0baafccc07e59eb46c086,1445,"Sri Rangapoopathi College of Engineering, Alampoondi Village, Gingee, Villupuram District 604151",CS,Computer Science and Engineering,,,,99188,,,
671,62b0baafccc07e59eb46c087,1445,"Sri Rangapoopathi College of Engineering, Alampoondi Village, Gingee, Villupuram District 604151",EC,Electronics and Communication Engineering,,,,97581,,,
672,62b0baafccc07e59eb46c088,1445,"Sri Rangapoopathi College of Engineering, Alampoondi Village, Gingee, Villupuram District 604151",EE,Electrical and Electronics Engineering,,,,95845,,,
673,62b0baafccc07e59eb46c089,1445,"Sri Rangapoopathi College of Engineering, Alampoondi Village, Gingee, Villupuram District 604151",ME,Mechanical Engineering,,,,97104,,,
674,62b0baafccc07e59eb46c08a,1447,"Jawahar Engineering College, Kaveri Rangan Nagar, Saligramam, Chennai 600093",EC,Electronics and Communication Engineering,,,,87518,,,
675,62b0baafccc07e59eb46c08c,1447,"Jawahar Engineering College, Kaveri Rangan Nagar, Saligramam, Chennai 600093",EE,Electrical and Electronics Engineering,,,,79321,,,
676,62b0baafccc07e59eb46c08b,1447,"Jawahar Engineering College, Kaveri Rangan Nagar, Saligramam, Chennai 600093",IE,Industrial Engineering,,,,90261,,,
677,62b0baafccc07e59eb46c08d,1447,"Jawahar Engineering College, Kaveri Rangan Nagar, Saligramam, Chennai 600093",IT,Information Technology,99496,,,88445,,,
678,62b0baafccc07e59eb46c08f,1447,"Jawahar Engineering College, Kaveri Rangan Nagar, Saligramam, Chennai 600093",ME,Mechanical Engineering,,,,84319,,,
679,62b0baafccc07e59eb46c08e,1449,"Saraswathy College of Engineering and Technology, NH-45, Main Road, Olakkur, Tindivanam Taluk, Villupuram District 604307",CS,Computer Science and Engineering,,,101672,101118,,,
680,62b0baafccc07e59eb46c090,1449,"Saraswathy College of Engineering and Technology, NH-45, Main Road, Olakkur, Tindivanam Taluk, Villupuram District 604307",EC,Electronics and Communication Engineering,,,,79673,,,
681,62b0baafccc07e59eb46c091,1449,"Saraswathy College of Engineering and Technology, NH-45, Main Road, Olakkur, Tindivanam Taluk, Villupuram District 604307",ME,Mechanical Engineering,,,,101293,,,
682,62b0baafccc07e59eb46c092,1450,"Loyola-ICAM College of Engineering and Technology, Loyola College Campus, Nungambakkam, Chennai 600034",CS,Computer Science and Engineering,9615,12738,11344,5220,32068,78078,
683,62b0baafccc07e59eb46c093,1450,"Loyola-ICAM College of Engineering and Technology, Loyola College Campus, Nungambakkam, Chennai 600034",EC,Electronics and Communication Engineering,10506,15913,18812,9820,31944,70783,
684,62b0baafccc07e59eb46c094,1450,"Loyola-ICAM College of Engineering and Technology, Loyola College Campus, Nungambakkam, Chennai 600034",EE,Electrical and Electronics Engineering,17773,23900,33594,14207,51150,,
685,62b0baafccc07e59eb46c096,1450,"Loyola-ICAM College of Engineering and Technology, Loyola College Campus, Nungambakkam, Chennai 600034",IT,Information Technology,15696,12399,28217,12074,32896,82841,
686,62b0baafccc07e59eb46c095,1450,"Loyola-ICAM College of Engineering and Technology, Loyola College Campus, Nungambakkam, Chennai 600034",ME,Mechanical Engineering,30202,26569,59635,21722,62300,,
687,62b0baafccc07e59eb46c097,1452,"PERI Institute of Technology, Mannivakkam, West Tambaram, Chennai 600048",CE,Civil Engineering,,,,90735,,,
688,62b0baafccc07e59eb46c098,1452,"PERI Institute of Technology, Mannivakkam, West Tambaram, Chennai 600048",CS,Computer Science and Engineering,100498,61648,99338,52991,101542,81635,94605
689,62b0baafccc07e59eb46c099,1452,"PERI Institute of Technology, Mannivakkam, West Tambaram, Chennai 600048",EC,Electronics and Communication Engineering,,,,89968,,,
690,62b0baafccc07e59eb46c09a,1452,"PERI Institute of Technology, Mannivakkam, West Tambaram, Chennai 600048",EE,Electrical and Electronics Engineering,,,,88228,,,
691,62b0baafccc07e59eb46c09b,1452,"PERI Institute of Technology, Mannivakkam, West Tambaram, Chennai 600048",ME,Mechanical Engineering,,,,100890,,,
692,62b0baafccc07e59eb46c09c,1501,"Adhiparasakthi College of Engineering, Kalavai, Vellore District 632506",CE,Civil Engineering,,,,93827,,,
693,62b0baafccc07e59eb46c09e,1501,"Adhiparasakthi College of Engineering, Kalavai, Vellore District 632506",CS,Computer Science and Engineering,93054,,84647,71944,,,
694,62b0baafccc07e59eb46c09d,1501,"Adhiparasakthi College of Engineering, Kalavai, Vellore District 632506",EC,Electronics and Communication Engineering,,,,99018,,,
695,62b0baafccc07e59eb46c09f,1501,"Adhiparasakthi College of Engineering, Kalavai, Vellore District 632506",EE,Electrical and Electronics Engineering,,,,97923,,,
696,62b0baafccc07e59eb46c0a0,1501,"Adhiparasakthi College of Engineering, Kalavai, Vellore District 632506",IT,Information Technology,95914,,,79193,89223,,
697,62b0baafccc07e59eb46c0a1,1501,"Adhiparasakthi College of Engineering, Kalavai, Vellore District 632506",ME,Mechanical Engineering,,,,101228,,,
698,62b0baafccc07e59eb46c0a2,1503,"Arulmigu  Meenakshi Amman College of Engineering, Vadamavandal,Thiruvannamalai District 604410",BT,Bio Technology,,,,94516,,,
699,62b0baafccc07e59eb46c0a3,1503,"Arulmigu  Meenakshi Amman College of Engineering, Vadamavandal,Thiruvannamalai District 604410",CH,Chemical Engineering,,,,26451,,,
700,62b0baafccc07e59eb46c0a4,1503,"Arulmigu  Meenakshi Amman College of Engineering, Vadamavandal,Thiruvannamalai District 604410",EC,Electronics and Communication Engineering,,,,92798,,,
701,62b0baafccc07e59eb46c0a5,1503,"Arulmigu  Meenakshi Amman College of Engineering, Vadamavandal,Thiruvannamalai District 604410",ME,Mechanical Engineering,,,,92614,,,
702,62b0baafccc07e59eb46c0a6,1504,"Arunai Engineering College, Mathur, Thiruvannamalai District 606603",AU,Automobile Engineering,,,,87137,,,
703,62b0baafccc07e59eb46c0a8,1504,"Arunai Engineering College, Mathur, Thiruvannamalai District 606603",BT,Bio Technology,92154,,84459,71099,92225,,
704,62b0baafccc07e59eb46c0a7,1504,"Arunai Engineering College, Mathur, Thiruvannamalai District 606603",CE,Civil Engineering,,,,96352,74982,,
705,62b0baafccc07e59eb46c0aa,1504,"Arunai Engineering College, Mathur, Thiruvannamalai District 606603",CH,Chemical Engineering,89788,,80282,59117,,,
706,62b0baafccc07e59eb46c0ab,1504,"Arunai Engineering College, Mathur, Thiruvannamalai District 606603",CS,Computer Science and Engineering,94598,70045,98719,55434,83441,,
707,62b0baafccc07e59eb46c0a9,1504,"Arunai Engineering College, Mathur, Thiruvannamalai District 606603",EC,Electronics and Communication Engineering,,,,91725,,,
708,62b0baafccc07e59eb46c0ac,1504,"Arunai Engineering College, Mathur, Thiruvannamalai District 606603",EE,Electrical and Electronics Engineering,,,,94484,,,
709,62b0baafccc07e59eb46c0ae,1504,"Arunai Engineering College, Mathur, Thiruvannamalai District 606603",EI,Electronics and Instrumentation Engineering,,,,90057,,,
710,62b0baafccc07e59eb46c0b0,1504,"Arunai Engineering College, Mathur, Thiruvannamalai District 606603",IT,Information Technology,100424,85503,96761,77716,82110,,
711,62b0baafccc07e59eb46c0b1,1504,"Arunai Engineering College, Mathur, Thiruvannamalai District 606603",ME,Mechanical Engineering,,98394,,97898,,,
712,62b0baafccc07e59eb46c0af,1505,"C Abdul Hakeem College of Engineering and Technology, Melvisharam, Vellore District 632509",AE,Aeronautical Engineering,,,,89905,,,
713,62b0baafccc07e59eb46c0b3,1505,"C Abdul Hakeem College of Engineering and Technology, Melvisharam, Vellore District 632509",CE,Civil Engineering,,,,93791,,,
714,62b0baafccc07e59eb46c0b4,1505,"C Abdul Hakeem College of Engineering and Technology, Melvisharam, Vellore District 632509",CS,Computer Science and Engineering,94152,74810,100832,63060,96963,,
715,62b0baafccc07e59eb46c0b2,1505,"C Abdul Hakeem College of Engineering and Technology, Melvisharam, Vellore District 632509",EC,Electronics and Communication Engineering,,,,95920,,,
716,62b0baafccc07e59eb46c0ad,1505,"C Abdul Hakeem College of Engineering and Technology, Melvisharam, Vellore District 632509",EE,Electrical and Electronics Engineering,,,,97144,,,
717,62b0baafccc07e59eb46c0b6,1505,"C Abdul Hakeem College of Engineering and Technology, Melvisharam, Vellore District 632509",IT,Information Technology,99117,82449,84063,74098,100914,,
718,62b0baafccc07e59eb46c0b7,1505,"C Abdul Hakeem College of Engineering and Technology, Melvisharam, Vellore District 632509",ME,Mechanical Engineering,,,,101283,,,
719,62b0baafccc07e59eb46c0b5,1506,"G G R College of Engineering, Pillayarkuppam, Perumugai Post, Vellore District 632009",CE,Civil Engineering,,,,93790,,,
720,62b0baafccc07e59eb46c0b9,1506,"G G R College of Engineering, Pillayarkuppam, Perumugai Post, Vellore District 632009",CS,Computer Science and Engineering,,,,31386,,,
721,62b0baafccc07e59eb46c0b8,1506,"G G R College of Engineering, Pillayarkuppam, Perumugai Post, Vellore District 632009",EC,Electronics and Communication Engineering,,,,91678,,,
722,62b0baafccc07e59eb46c0ba,1507,"Ganadipathy Tulsiâ€™s Jain Engineering College, Kaniyambadi, Vellore District 632102",CS,Computer Science and Engineering,91513,,92350,87742,101352,,
723,62b0baafccc07e59eb46c0bd,1507,"Ganadipathy Tulsiâ€™s Jain Engineering College, Kaniyambadi, Vellore District 632102",EC,Electronics and Communication Engineering,,,,85664,,,
724,62b0baafccc07e59eb46c0bb,1507,"Ganadipathy Tulsiâ€™s Jain Engineering College, Kaniyambadi, Vellore District 632102",EE,Electrical and Electronics Engineering,,,,67039,,,
725,62b0baafccc07e59eb46c0bc,1507,"Ganadipathy Tulsiâ€™s Jain Engineering College, Kaniyambadi, Vellore District 632102",IT,Information Technology,95021,,99913,62632,63005,,
726,62b0baafccc07e59eb46c0c1,1507,"Ganadipathy Tulsiâ€™s Jain Engineering College, Kaniyambadi, Vellore District 632102",ME,Mechanical Engineering,,,,101511,,,
727,62b0baafccc07e59eb46c0be,1508,"Arunai College of Engineering, Mathur, Thiruvannamalai District 606603",AG,Agriculture Engineering,75788,37085,65158,36582,93073,,
728,62b0baafccc07e59eb46c0bf,1508,"Arunai College of Engineering, Mathur, Thiruvannamalai District 606603",CS,Computer Science and Engineering,85984,91325,101185,65883,95095,,
729,62b0baafccc07e59eb46c0c0,1508,"Arunai College of Engineering, Mathur, Thiruvannamalai District 606603",EE,Electrical and Electronics Engineering,101139,100228,,88383,97668,,
